strain	strain_name	date	segment	country	host
AB099439.1	Influenza C virus (C/Miyagi/4/2000) PB2 gene for polymerase protein 2 (PB2), partial cds	2000-XX-XX	PB2		AB099439.1
AB099440.1	Influenza C virus (C/Miyagi/5/2000) PB2 gene for polymerase protein 2 (PB2), partial cds	2000-XX-XX	PB2		AB099440.1
AB099441.1	Influenza C virus (C/Saitama/1/2000) PB2 gene for polymerase protein 2 (PB2), partial cds	2000-XX-XX	PB2		AB099441.1
AB099442.1	Influenza C virus (C/Saitama/2/2000) PB2 gene for polymerase protein 2 (PB2), partial cds	2000-XX-XX	PB2		AB099442.1
AB099443.1	Influenza C virus (C/Saitama/3/2000) PB2 gene for polymerase protein 2 (PB2), partial cds	2000-XX-XX	PB2		AB099443.1
AB099444.1	Influenza C virus (C/Hiroshima/290/99) PB2 gene for polymerase protein 2 (PB2), partial cds	1999-XX-XX	PB2		AB099444.1
AB099445.1	Influenza C virus (C/Hiroshima/252/99) PB2 gene for polymerase protein 2 (PB2), partial cds	1999-XX-XX	PB2		AB099445.1
AB099446.1	Influenza C virus (C/Hiroshima/249/2000) PB2 gene for polymerase protein 2 (PB2), partial cds	2000-XX-XX	PB2		AB099446.1
AB099447.1	Influenza C virus (C/Hiroshima/246/2000) PB2 gene for polymerase protein 2 (PB2), partial cds	2000-XX-XX	PB2		AB099447.1
AB099448.1	Influenza C virus (C/Hiroshima/247/2000) PB2 gene for polymerase protein 2 (PB2), partial cds	2000-XX-XX	PB2		AB099448.1
AB099449.1	Influenza C virus (C/Hiroshima/248/2000) PB2 gene for polymerase protein 2 (PB2), partial cds	2000-XX-XX	PB2		AB099449.1
AB099450.1	Influenza C virus (C/Hiroshima/250/2000) PB2 gene for polymerase protein 2 (PB2), partial cds	2000-XX-XX	PB2		AB099450.1
AB099451.1	Influenza C virus (C/Hiroshima/251/2000) PB2 gene for polymerase protein 2 (PB2), partial cds	2000-XX-XX	PB2		AB099451.1
AB099452.1	Influenza C virus (C/NewJersey/76) PB2 gene for polymerase protein 2 (PB2), partial cds	1976-XX-XX	PB2		AB099452.1
AB099453.1	Influenza C virus (C/California/78) PB2 gene for polymerase protein 2 (PB2), partial cds	1978-XX-XX	PB2		AB099453.1
AB099454.1	Influenza C virus (C/Kansas/1/79) PB2 gene for polymerase protein 2 (PB2), partial cds	1979-XX-XX	PB2		AB099454.1
AB099455.1	Influenza C virus (C/Greece/79) PB2 gene for polymerase protein 2 (PB2), partial cds	1979-XX-XX	PB2	Greece	AB099455.1
AB126191.2	Influenza C virus (C/Ann Arbor/1/50) PB2 gene for polymerase 2, complete cds	1950-XX-XX	PB2		AB126191.2
AB086670.1	Influenza C virus (C/Sapporo/71) PB2 gene for polymerase protein 2, partial cds	1971-XX-XX	PB2		AB086670.1
AB086671.1	Influenza C virus (C/Aomori/74) PB2 gene for polymerase protein 2, partial cds	1974-XX-XX	PB2		AB086671.1
AB086672.1	Influenza C virus (C/Kyoto/1/79) PB2 gene for polymerase protein 2, partial cds	1979-XX-XX	PB2		AB086672.1
AB086673.1	Influenza C virus (C/Shizuoka/79) PB2 gene for polymerase protein 2, partial cds	1979-XX-XX	PB2		AB086673.1
AB086674.1	Influenza C virus (C/Yamagata/1/86) PB2 gene for polymerase protein 2, partial cds	1986-XX-XX	PB2		AB086674.1
AB086675.1	Influenza C virus (C/Miyagi/1/90) PB2 gene for polymerase protein 2, partial cds	1990-XX-XX	PB2		AB086675.1
AB086676.1	Influenza C virus (C/Miyagi/5/91) PB2 gene for polymerase protein 2, partial cds	1991-XX-XX	PB2		AB086676.1
AB086677.1	Influenza C virus (C/Miyagi/7/91) PB2 gene for polymerase protein 2, partial cds	1991-XX-XX	PB2		AB086677.1
AB086678.1	Influenza C virus (C/Miyagi/1/93) PB2 gene for polymerase protein 2, partial cds	1993-XX-XX	PB2		AB086678.1
AB086679.1	Influenza C virus (C/Miyagi/2/93) PB2 gene for polymerase protein 2, partial cds	1993-XX-XX	PB2		AB086679.1
AB086680.1	Influenza C virus (C/Miyagi/3/93) PB2 gene for polymerase protein 2, partial cds	1993-XX-XX	PB2		AB086680.1
AB086681.1	Influenza C virus (C/Miyagi/4/93) PB2 gene for polymerase protein 2, partial cds	1993-XX-XX	PB2		AB086681.1
AB086682.1	Influenza C virus (C/Miyagi/5/93) PB2 gene for polymerase protein 2, partial cds	1993-XX-XX	PB2		AB086682.1
AB086683.1	Influenza C virus (C/Miyagi/6/93) PB2 gene for polymerase protein 2, partial cds	1993-XX-XX	PB2		AB086683.1
AB086684.1	Influenza C virus (C/Miyagi/7/93) PB2 gene for polymerase protein 2, partial cds	1993-XX-XX	PB2		AB086684.1
AB086685.1	Influenza C virus (C/Miyagi/1/94) PB2 gene for polymerase protein 2, partial cds	1994-XX-XX	PB2		AB086685.1
AB086686.1	Influenza C virus (C/Miyagi/2/94) PB2 gene for polymerase protein 2, partial cds	1994-XX-XX	PB2		AB086686.1
AB086687.1	Influenza C virus (C/Miyagi/3/94) PB2 gene for polymerase protein 2, partial cds	1994-XX-XX	PB2		AB086687.1
AB086688.1	Influenza C virus (C/Miyagi/2/96) PB2 gene for polymerase protein 2, partial cds	1996-XX-XX	PB2		AB086688.1
AB086689.1	Influenza C virus (C/Miyagi/4/96) PB2 gene for polymerase protein 2, partial cds	1996-XX-XX	PB2		AB086689.1
AB086690.1	Influenza C virus (C/Miyagi/6/96) PB2 gene for polymerase protein 2, partial cds	1996-XX-XX	PB2		AB086690.1
AB086691.1	Influenza C virus (C/Miyagi/7/96) PB2 gene for polymerase protein 2, partial cds	1996-XX-XX	PB2		AB086691.1
AB086692.1	Influenza C virus (C/Miyagi/8/96) PB2 gene for polymerase protein 2, partial cds	1996-XX-XX	PB2		AB086692.1
AB086693.1	Influenza C virus (C/Miyagi/9/96) PB2 gene for polymerase protein 2, partial cds	1996-XX-XX	PB2		AB086693.1
AB086694.1	Influenza C virus (C/Miyagi/1/97) PB2 gene for polymerase protein 2, partial cds	1997-XX-XX	PB2		AB086694.1
AB086695.1	Influenza C virus (C/Miyagi/2/98) PB2 gene for polymerase protein 2, partial cds	1998-XX-XX	PB2		AB086695.1
AB086696.1	Influenza C virus (C/Miyagi/4/98) PB2 gene for polymerase protein 2, partial cds	1998-XX-XX	PB2		AB086696.1
AB086697.1	Influenza C virus (C/Miyagi/1/99) PB2 gene for polymerase protein 2, partial cds	1999-XX-XX	PB2		AB086697.1
AB086698.1	Influenza C virus (C/Miyagi/3/99) PB2 gene for polymerase protein 2, partial cds	1999-XX-XX	PB2		AB086698.1
AB064415.1	Influenza C virus (C/Kanagawa/1/76) gene for PB2, partial cds	1976-XX-XX	PB2		AB064415.1
AB064416.1	Influenza C virus (C/Miyagi/77) gene for PB2, partial cds	1977-XX-XX	PB2		AB064416.1
AB064417.1	Influenza C virus (C/Yamagata/3/96) gene for PB2, partial cds	1996-XX-XX	PB2		AB064417.1
AB064418.1	Influenza C virus (C/Yamagata/8/96) gene for PB2, partial cds	1996-XX-XX	PB2		AB064418.1
AB064419.1	Influenza C virus (C/Yamagata/9/96) gene for PB2, partial cds	1996-XX-XX	PB2		AB064419.1
AB064420.1	Influenza C virus (C/Yamagata/20/96) gene for PB2, partial cds	1996-XX-XX	PB2		AB064420.1
AB064421.1	Influenza C virus (C/Yamagata/2/98) gene for PB2, partial cds	1998-XX-XX	PB2		AB064421.1
AB064422.1	Influenza C virus (C/Yamagata/6/98) gene for PB2, partial cds	1998-XX-XX	PB2		AB064422.1
AB064488.1	Influenza C virus (C/Yamagata/13/98) gene for PB2, partial cds	1998-XX-XX	PB2		AB064488.1
AF170576.2	Influenza C virus (C/Johannesburg/1/66) segment 1 polymerase subunit PB2 (PB2) gene, complete cds	1966-XX-XX	PB2	South Africa	AF170576.2
AB035368.1	Influenza C virus gene for PB2, partial cds, strain:C/Sao Paulo/378/82	1982-XX-XX	PB2		AB035368.1
AB035369.1	Influenza C virus gene for PB2, partial cds, strain:C/Yamagata/1/93	1993-XX-XX	PB2		AB035369.1
D78384.1	Influenza C virus (C/Aichi/1/81) PB2 gene, partial cds, isolate: C/Aichi/1/81	1981-XX-XX	PB2		Homo sapiens D78384.1
D78387.1	Influenza C virus (C/England/83) PB2 gene, partial cds, isolate: C/England/83	1983-XX-XX	PB2		Homo sapiens D78387.1
D78390.1	Influenza C virus (C/Kyoto/41/82) PB2 gene, partial cds, isolate: C/kyouto/41/82	1982-XX-XX	PB2		Homo sapiens D78390.1
D78393.1	Influenza C virus (C/Mississippi/80) PB2 gene, partial cds, isolate: C/Mississippi/80	1980-XX-XX	PB2		Homo sapiens D78393.1
D78396.1	Influenza C virus (C/Nara/1/85) PB2 gene, partial cds, isolate: C/Nara/1/85	1985-XX-XX	PB2		Homo sapiens D78396.1
D78399.1	Influenza C virus (C/Nara/2/85) PB2 gene, partial cds, isolate: C/Nara/2/85	1985-XX-XX	PB2		Homo sapiens D78399.1
D78402.1	Influenza C virus (C/Nara/82) PB2 gene, partial cds, isolate: C/Nara/82	1982-XX-XX	PB2		Homo sapiens D78402.1
D78405.1	Influenza C virus (C/pig/Beijing/115/81) PB2 gene, partial cds, isolate: C/Beijing/115/81	1981-XX-XX	PB2		Homo sapiens D78405.1
D78408.1	Influenza C virus (C/Yamagata/26/81) PB2 gene, isolate: C/Yamagata/26/81	1981-XX-XX	PB2		Homo sapiens D78408.1
D78411.1	Influenza C virus (C/Yamagata/5/92) PB2 gene, partial cds, isolate: C/Yamagata/5/92	1992-XX-XX	PB2		Homo sapiens D78411.1
D78414.1	Influenza C virus (C/Yamagata/7/88) PB2 gene, partial cds, isolate: C/Yamagata/7/88	1988-XX-XX	PB2		Homo sapiens D78414.1
D78417.1	Influenza C virus (C/Yamagata/9/88) PB2 gene, partial cds, isolate: C/Yamagata/9/88	1988-XX-XX	PB2		Homo sapiens D78417.1
D30694.1	Influenza C virus (C/Nara/1/85) PB2 gene, partial cds	1985-XX-XX	PB2		D30694.1
D30700.1	Influenza C virus (C/Nara/2/85) PB2 gene, partial cds	1985-XX-XX	PB2		D30700.1
D30705.1	Influenza C virus (C/Nara/82) PB2 gene, partial cds	1982-XX-XX	PB2		D30705.1
M28061.1	Influenza C/JJ/50 polymerase 2 (PB2, segment 1) RNA, complete cds	1950-XX-XX	PB2		M28061.1
X55992.1	Influenza C virus (STRAIN C/BERLIN/1/85) mRNA for basic polymerase 2 precursor	1985-XX-XX	PB2		X55992.1
