strain	virus	accession	date	region	country	division	city	db	segment	authors	url	title	journal	paper_url
DENV_1/KH/BID_V1997/2004	dengue	FJ639682	2004-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639682	Direct Submission	Submitted (13-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
V8355	dengue	MF033230	2015-02-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Koo et al	https://www.ncbi.nlm.nih.gov/nuccore/MF033230	Highly Selective Transmission Success of Dengue Virus Type 1 Lineages in a Dynamic Virus Population: An Evolutionary and Fitness Perspective	iScience 6, 38-51 (2018)	?
DENV_1/VN/BID_V1975/2008	dengue	FJ461339	2008-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ461339	Direct Submission	Submitted (07-NOV-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V3886/2008	dengue	GU131716	2008-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
V360052	dengue	AB608789	1994-XX-XX	China	Taiwan	Taiwan	Taiwan	genbank	genome	Chu et al	https://www.ncbi.nlm.nih.gov/nuccore/AB608789	Spatiotemporal dynamics and epistatic interaction sites in dengue virus type 1: a comprehensive sequence-based analysis	PLoS ONE 8 (9), E74165 (2013)	https://www.ncbi.nlm.nih.gov/pubmed/24040199
SV232	dengue	KY849713	2009-05-09	Southeast Asia	Laos	Laos	Laos	genbank	genome	Castonguay-Vanier et al	https://www.ncbi.nlm.nih.gov/nuccore/KY849713	Molecular epidemiology of dengue viruses in three provinces of Lao PDR, 2006-2010	PLoS Negl Trop Dis 12 (1), e0006203 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/29377886
CHN/GuangDong/ZhongShan/Guzhen01/2013	dengue	KF971870	2013-08-23	China	China	China	China	genbank	genome	Wu et al	https://www.ncbi.nlm.nih.gov/nuccore/KF971870	Molecular epidemiology of dengue virus 1 epidemic in Zhongshan City in 2013	Unpublished	?
DENV_1/KH/BID_V1996/2003	dengue	FJ639681	2003-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639681	Direct Submission	Submitted (13-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
YP10/Mosq/Tokyo/2014	dengue	LC335873	2014-09-04	Japan Korea	Japan	Japan	Japan	genbank	genome	Kobayashi et al	https://www.ncbi.nlm.nih.gov/nuccore/LC335873	Dengue Virus Infection in Aedes albopictus during the 2014 Autochthonous Dengue Outbreak in Tokyo Metropolis, Japan	Am. J. Trop. Med. Hyg. 98 (5), 1460-1468 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/29557338
SV541	dengue	KY849722	2010-05-05	Southeast Asia	Laos	Laos	Laos	genbank	genome	Castonguay-Vanier et al	https://www.ncbi.nlm.nih.gov/nuccore/KY849722	Molecular epidemiology of dengue viruses in three provinces of Lao PDR, 2006-2010	PLoS Negl Trop Dis 12 (1), e0006203 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/29377886
DENV_1/VN/BID_V2901/2006	dengue	GQ868612	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
DENV_1/VN/BID_V1658/2007	dengue	FJ182029	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ182029	Direct Submission	Submitted (03-SEP-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
D1Myanmar31987/98	dengue	AY726554	1998-XX-XX	Southeast Asia	Myanmar	Myanmar	Myanmar	genbank	genome	Thu et al	https://www.ncbi.nlm.nih.gov/nuccore/AY726554	Genome analysis of Dengue 1 strains from humans and mosquitoes in Myanmar	Unpublished	?
DENV_1/VN/BID_V951/2007	dengue	EU482496	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482496	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V821/2006	dengue	EU482815	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482815	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/KH/BID_V2373/2001	dengue	KF955406	2001-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955406	Direct Submission	Submitted (10-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
SUB_003A	dengue	KY057365	2012-XX-XX	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	?	?	?	?	?
01_TN_087	dengue	LC428068	2017-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
YP18/Mosq/Tokyo/2014	dengue	LC335879	2014-09-04	Japan Korea	Japan	Japan	Japan	genbank	genome	Kobayashi et al	https://www.ncbi.nlm.nih.gov/nuccore/LC335879	Dengue Virus Infection in Aedes albopictus during the 2014 Autochthonous Dengue Outbreak in Tokyo Metropolis, Japan	Am. J. Trop. Med. Hyg. 98 (5), 1460-1468 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/29557338
GZ/8513/D1/2011	dengue	KT827369	2011-XX-XX	China	China	China	China	genbank	genome	?	?	?	?	?
DENV_1/VN/BID_V2770/2007	dengue	GQ199794	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
SUB_038A	dengue	KY057369	2012-XX-XX	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	?	?	?	?	?
DENV_1/VN/BID_V949/2007	dengue	EU482494	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482494	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
SG_EHI_D1/10760Y15	dengue	KY921902	2015-03-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KY921902	Dengue virus diversity in Singapore	Unpublished	?
D1Myanmar44988/02	dengue	AY726552	2002-XX-XX	Southeast Asia	Myanmar	Myanmar	Myanmar	genbank	genome	Thu et al	https://www.ncbi.nlm.nih.gov/nuccore/AY726552	Genome analysis of Dengue 1 strains from humans and mosquitoes in Myanmar	Unpublished	?
03_HD_022	dengue	LC428069	2017-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
DENV_1/VN/BID_V2886/2006	dengue	GQ199849	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
DENV_1/VN/BID_V2820/2007	dengue	GQ199826	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
DENV_1/VN/BID_V2765/2007	dengue	GQ199789	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
V25333	dengue	MF033220	2014-06-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Koo et al	https://www.ncbi.nlm.nih.gov/nuccore/MF033220	Highly Selective Transmission Success of Dengue Virus Type 1 Lineages in a Dynamic Virus Population: An Evolutionary and Fitness Perspective	iScience 6, 38-51 (2018)	?
DENV_1/KH/BID_V1985/2002	dengue	FJ639674	2002-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639674	Direct Submission	Submitted (13-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V2705/2006	dengue	FJ882531	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882531	Direct Submission	Submitted (02-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/KH/BID_V1995/2003	dengue	FJ639680	2003-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639680	Direct Submission	Submitted (13-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
11_HD_001	dengue	LC428055	2017-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
DENV_1/China/YN/LC1502_2015_	dengue	KY672936	2015-07-06	China	China	China	China	genbank	genome	Hu et al	https://www.ncbi.nlm.nih.gov/nuccore/KY672936	Molecular characteristics of the full-length genome of dengue serotype 1 virus strains isolated from dengue fever cases in Sino-Myanmar border region in Yunnan province, China	Unpublished	?
DENV_1/KH/BID_V1986/2002	dengue	KF955405	2002-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955405	Direct Submission	Submitted (10-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DEN1/GZ/XNC	dengue	FJ176780	2006-XX-XX	China	China	China	China	genbank	genome	Chen et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ176780	The origin of dengue viruses caused the DF outbreak in Guangdong province, China, in 2006	Infect. Genet. Evol. 11 (5), 1183-1187 (2011)	https://www.ncbi.nlm.nih.gov/pubmed/21473933
SDDF1543	dengue	AB608787	2008-XX-XX	China	Taiwan	Taiwan	Taiwan	genbank	genome	Chu et al	https://www.ncbi.nlm.nih.gov/nuccore/AB608787	Spatiotemporal dynamics and epistatic interaction sites in dengue virus type 1: a comprehensive sequence-based analysis	PLoS ONE 8 (9), E74165 (2013)	https://www.ncbi.nlm.nih.gov/pubmed/24040199
30399/95	dengue	JN638339	1995-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Lambrechts et al	https://www.ncbi.nlm.nih.gov/nuccore/JN638339	Dengue-1 virus clade replacement in Thailand associated with enhanced mosquito transmission	J. Virol. 86 (3), 1853-1861 (2012)	https://www.ncbi.nlm.nih.gov/pubmed/22130539
V34427	dengue	MF033257	2016-08-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Koo et al	https://www.ncbi.nlm.nih.gov/nuccore/MF033257	Highly Selective Transmission Success of Dengue Virus Type 1 Lineages in a Dynamic Virus Population: An Evolutionary and Fitness Perspective	iScience 6, 38-51 (2018)	?
V7980	dengue	MF033247	2016-02-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Koo et al	https://www.ncbi.nlm.nih.gov/nuccore/MF033247	Highly Selective Transmission Success of Dengue Virus Type 1 Lineages in a Dynamic Virus Population: An Evolutionary and Fitness Perspective	iScience 6, 38-51 (2018)	?
DENV_1/VN/BID_V3897/2008	dengue	HM181966	2008-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/HM181966	Direct Submission	Submitted (30-MAR-2010) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
01_TN_040	dengue	LC428059	2017-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
UI18058	dengue	KY849736	2010-08-30	Southeast Asia	Laos	Laos	Laos	genbank	genome	Castonguay-Vanier et al	https://www.ncbi.nlm.nih.gov/nuccore/KY849736	Molecular epidemiology of dengue viruses in three provinces of Lao PDR, 2006-2010	PLoS Negl Trop Dis 12 (1), e0006203 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/29377886
DENV_1/VN/BID_V2735/2007	dengue	FJ906963	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
09_HD_013	dengue	LC428072	2017-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
DENV_1/VN/BID_V3863/2008	dengue	GU131698	2008-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
YNBN1013	dengue	MK167007	2017-11-06	China	China	China	China	genbank	genome	Guan et al	https://www.ncbi.nlm.nih.gov/nuccore/MK167007	Direct Submission	Submitted (13-NOV-2018) Yunnan Key Laboratory of Vaccine Research & Development on Severe Infectious Diseases, Institute of Medical Biology, Chinese Academy of Medical Sciences and Peking Union Medical College, 935 Jiaoling Road, Xi shuang ban na, Yunnan, China	?
YNBN1025	dengue	MK167012	2017-11-02	China	China	China	China	genbank	genome	Guan et al	https://www.ncbi.nlm.nih.gov/nuccore/MK167012	Direct Submission	Submitted (13-NOV-2018) Yunnan Key Laboratory of Vaccine Research & Development on Severe Infectious Diseases, Institute of Medical Biology, Chinese Academy of Medical Sciences and Peking Union Medical College, 935 Jiaoling Road, Xi shuang ban na, Yunnan, China	?
DV1_SL_2009d	dengue	HQ891316	2009-XX-XX	South Asia	Sri Lanka	Sri Lanka	Sri Lanka	genbank	genome	Tissera et al	https://www.ncbi.nlm.nih.gov/nuccore/HQ891316	Dengue Surveillance in Colombo, Sri Lanka: emergence of a new dengue virus type 1 genotype	Unpublished	?
DENV_1_Jeddah	dengue	KJ649286	2011-12-31	West Asia	Saudi Arabia	Saudi Arabia	Saudi Arabia	genbank	genome	Azhar et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ649286	Complete genome sequencing and phylogenetic analysis of dengue type 1 virus isolated from Jeddah, Saudi Arabia	Virol. J. 12 (1), 1 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25591713
ZJ01/2004	dengue	AY835999	2004-XX-XX	China	China	China	China	genbank	genome	Lu et al	https://www.ncbi.nlm.nih.gov/nuccore/AY835999	Isolation and identification of Dengue virus type 1 isolate ZJ01/2004 from Zhejiang, China	Unpublished	?
GZ_12/M/GZ/2014/DEV1	dengue	KX225493	2015-XX-XX	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/KX225493	Complete genome sequencing of dengue virus isolate in Guangzhou, China	Unpublished	?
SCP17/Mosq/Tokyo/2014	dengue	LC335881	2014-09-05	Japan Korea	Japan	Japan	Japan	genbank	genome	Kobayashi et al	https://www.ncbi.nlm.nih.gov/nuccore/LC335881	Dengue Virus Infection in Aedes albopictus during the 2014 Autochthonous Dengue Outbreak in Tokyo Metropolis, Japan	Am. J. Trop. Med. Hyg. 98 (5), 1460-1468 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/29557338
YNBN1019	dengue	MK167004	2017-10-26	China	China	China	China	genbank	genome	Guan et al	https://www.ncbi.nlm.nih.gov/nuccore/MK167004	Direct Submission	Submitted (13-NOV-2018) Yunnan Key Laboratory of Vaccine Research & Development on Severe Infectious Diseases, Institute of Medical Biology, Chinese Academy of Medical Sciences and Peking Union Medical College, 935 Jiaoling Road, Xi shuang ban na, Yunnan, China	?
YNBN1008	dengue	MK167003	2017-10-23	China	China	China	China	genbank	genome	Guan et al	https://www.ncbi.nlm.nih.gov/nuccore/MK167003	Direct Submission	Submitted (13-NOV-2018) Yunnan Key Laboratory of Vaccine Research & Development on Severe Infectious Diseases, Institute of Medical Biology, Chinese Academy of Medical Sciences and Peking Union Medical College, 935 Jiaoling Road, Xi shuang ban na, Yunnan, China	?
DENV_1/KH/BID_V1978/2000	dengue	FJ639669	2000-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639669	Direct Submission	Submitted (13-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
V28041	dengue	MF033221	2014-07-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Koo et al	https://www.ncbi.nlm.nih.gov/nuccore/MF033221	Highly Selective Transmission Success of Dengue Virus Type 1 Lineages in a Dynamic Virus Population: An Evolutionary and Fitness Perspective	iScience 6, 38-51 (2018)	?
SUB_027A	dengue	KY057367	2012-XX-XX	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	?	?	?	?	?
SV381	dengue	KY849715	2009-09-26	Southeast Asia	Laos	Laos	Laos	genbank	genome	Castonguay-Vanier et al	https://www.ncbi.nlm.nih.gov/nuccore/KY849715	Molecular epidemiology of dengue viruses in three provinces of Lao PDR, 2006-2010	PLoS Negl Trop Dis 12 (1), e0006203 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/29377886
DENV_1/VN/BID_V1977/2008	dengue	FJ461341	2008-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ461341	Direct Submission	Submitted (07-NOV-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
ThD1_0081_82	dengue	AY732481	1982-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Zhang et al	https://www.ncbi.nlm.nih.gov/nuccore/AY732481	Clade replacements in dengue virus serotypes 1 and 3 are associated with changing serotype prevalence	J. Virol. 79 (24), 15123-15130 (2005)	https://www.ncbi.nlm.nih.gov/pubmed/16306584
D1/SG/06K2236DK1/2006	dengue	EU081280	2006-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081280	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
DENV_1/KH/BID_V1989/2003	dengue	FJ639677	2003-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639677	Direct Submission	Submitted (13-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/TH/BID_V2269/2001	dengue	FJ687426	2001-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ687426	Direct Submission	Submitted (29-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
KD86_035	dengue	JN638336	1986-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Lambrechts et al	https://www.ncbi.nlm.nih.gov/nuccore/JN638336	Dengue-1 virus clade replacement in Thailand associated with enhanced mosquito transmission	J. Virol. 86 (3), 1853-1861 (2012)	https://www.ncbi.nlm.nih.gov/pubmed/22130539
DENV_1/VN/BID_V1504/2006	dengue	EU687247	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU687247	Direct Submission	Submitted (02-MAY-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
SV409	dengue	KY849717	2009-10-23	Southeast Asia	Laos	Laos	Laos	genbank	genome	Castonguay-Vanier et al	https://www.ncbi.nlm.nih.gov/nuccore/KY849717	Molecular epidemiology of dengue viruses in three provinces of Lao PDR, 2006-2010	PLoS Negl Trop Dis 12 (1), e0006203 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/29377886
03_HD_006	dengue	LC428071	2017-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
DENV_1/GZ/ZW_0802/2014	dengue	KR028435	2014-10-XX	China	China	China	China	genbank	genome	?	?	?	?	?
V42327	dengue	MF033258	2016-10-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Koo et al	https://www.ncbi.nlm.nih.gov/nuccore/MF033258	Highly Selective Transmission Success of Dengue Virus Type 1 Lineages in a Dynamic Virus Population: An Evolutionary and Fitness Perspective	iScience 6, 38-51 (2018)	?
D1/SG/05K3908DK1/2005	dengue	EU081245	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081245	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
DENV_1/VN/BID_V2700/2006	dengue	FJ882526	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882526	Direct Submission	Submitted (02-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
SV220	dengue	KY849710	2009-05-04	Southeast Asia	Laos	Laos	Laos	genbank	genome	Castonguay-Vanier et al	https://www.ncbi.nlm.nih.gov/nuccore/KY849710	Molecular epidemiology of dengue viruses in three provinces of Lao PDR, 2006-2010	PLoS Negl Trop Dis 12 (1), e0006203 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/29377886
04_HD_018	dengue	LC428056	2017-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
NDF30	dengue	AB608786	2008-XX-XX	China	Taiwan	Taiwan	Taiwan	genbank	genome	Chu et al	https://www.ncbi.nlm.nih.gov/nuccore/AB608786	Spatiotemporal dynamics and epistatic interaction sites in dengue virus type 1: a comprehensive sequence-based analysis	PLoS ONE 8 (9), E74165 (2013)	https://www.ncbi.nlm.nih.gov/pubmed/24040199
D1/SG/05K4620DK1/2005	dengue	EU081275	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081275	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
DENV_1/VN/BID_V2709/2006	dengue	FJ882534	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882534	Direct Submission	Submitted (02-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/China/YN/15DGR55_2015_	dengue	KY672933	2015-08-08	China	China	China	China	genbank	genome	Hu et al	https://www.ncbi.nlm.nih.gov/nuccore/KY672933	Molecular characteristics of the full-length genome of dengue serotype 1 virus strains isolated from dengue fever cases in Sino-Myanmar border region in Yunnan province, China	Unpublished	?
DENV_1/VN/BID_V2855/2005	dengue	FJ898394	2005-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ898394	Direct Submission	Submitted (06-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
01_TN_091	dengue	LC428058	2017-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
DENV_1/KH/BID_V1983/2001	dengue	FJ639672	2001-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639672	Direct Submission	Submitted (13-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V2706/2006	dengue	FJ882532	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882532	Direct Submission	Submitted (02-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
SG_EHI_D1/04009Y13	dengue	KJ806953	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Ng et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ806953	2013 Dengue Outbreaks in Singapore and Malaysia Caused by Different Viral Strains	Am. J. Trop. Med. Hyg. (2015) In press	https://www.ncbi.nlm.nih.gov/pubmed/25846296
DENV_1/VN/BID_V768/2003	dengue	EU482790	2003-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482790	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
01_TN_077	dengue	LC428062	2017-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
DV1_SL_2009e	dengue	JN054256	2009-XX-XX	South Asia	Sri Lanka	Sri Lanka	Sri Lanka	genbank	genome	Tissera et al	https://www.ncbi.nlm.nih.gov/nuccore/JN054256	New dengue virus type 1 genotype in Colombo, Sri Lanka	Emerging Infect. Dis. 17 (11), 2053-2055 (2011)	https://www.ncbi.nlm.nih.gov/pubmed/22099096
YNBN1009	dengue	MK167000	2017-10-26	China	China	China	China	genbank	genome	Guan et al	https://www.ncbi.nlm.nih.gov/nuccore/MK167000	Direct Submission	Submitted (13-NOV-2018) Yunnan Key Laboratory of Vaccine Research & Development on Severe Infectious Diseases, Institute of Medical Biology, Chinese Academy of Medical Sciences and Peking Union Medical College, 935 Jiaoling Road, Xi shuang ban na, Yunnan, China	?
GZ8_63/S/Liwan/2013/DEV1	dengue	KX225489	2015-XX-XX	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/KX225489	Complete genome sequencing of dengue virus isolate in Guangzhou, China	Unpublished	?
DENV_1/VN/BID_V3878/2008	dengue	GU131711	2008-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131711	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V2687/2006	dengue	GQ199771	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
D1Myanmar206/01	dengue	AY713475	2001-XX-XX	Southeast Asia	Myanmar	Myanmar	Myanmar	genbank	genome	Thu et al	https://www.ncbi.nlm.nih.gov/nuccore/AY713475	Genome analysis of Dengue 1 strains from humans and mosquitoes in Myanmar	Unpublished	?
TM24	dengue	KU666939	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	Dhanoa et al	https://www.ncbi.nlm.nih.gov/nuccore/KU666939	Impact of dengue virus (DENV) co-infection on clinical manifestations, disease severity and laboratory parameters	BMC Infect. Dis. 16 (1), 406 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27514512
DENV_1/VN/BID_V953/2007	dengue	EU482498	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482498	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
