strain	virus	accession	date	region	country	division	city	db	segment	authors	url	title	journal	paper_url
NC96/211096_4631	dengue	JQ920485	1996-10-21	Oceania	New Caledonia	New Caledonia	New Caledonia	genbank	genome	Aubry et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ920485	Epidemiology and genetic evolution of Dengue viruses in the South Pacific island countries	Unpublished	?
DENV_3/PE/BID_V7051/2007	dengue	KJ189268	2007-XX-XX	South America	Peru	Peru	Peru	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ189268	Direct Submission	Submitted (22-JAN-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/VE/BID_V2968/2002	dengue	FJ898471	2002-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ898471	Direct Submission	Submitted (06-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/NI/BID_V4748/2009	dengue	HM756275	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/HM756275	Direct Submission	Submitted (09-JUL-2010) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
JH250	dengue	MF682972	2013-10-19	China	China	China	China	genbank	genome	Hu et al	https://www.ncbi.nlm.nih.gov/nuccore/MF682972	Molecular characteristics of the full-length genome of dengue serotype 3 virus strains isolated from dengue fever cases in southwestern border region of Yunnan province, China	Unpublished	?
D3/SG/05K845DK1/2005	dengue	EU081188	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081188	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
DENV_3/PR/BID_V1081/2006	dengue	KF955448	2006-XX-XX	North America	Puerto Rico	Puerto Rico	Puerto Rico	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955448	Direct Submission	Submitted (03-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/PE/BID_V7070/2008	dengue	KJ189286	2008-XX-XX	South America	Peru	Peru	Peru	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ189286	Direct Submission	Submitted (22-JAN-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/MZ/BID_V2418/1985	dengue	FJ882575	1985-XX-XX	Africa	Mozambique	Mozambique	Mozambique	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882575	Direct Submission	Submitted (01-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/BR/BID_V3429/2006	dengue	GU131848	2006-XX-XX	South America	Brazil	Brazil	Brazil	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131848	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/NI/BID_V4838/2009	dengue	HQ705619	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/HQ705619	Direct Submission	Submitted (06-DEC-2010) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/NI/BID_V4873/2009	dengue	KF921919	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF921919	Direct Submission	Submitted (02-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/NI/BID_V7662/2011	dengue	KF973481	2011-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF973481	Direct Submission	Submitted (17-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/US/BID_V1044/2006	dengue	EU529692	2006-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU529692	Direct Submission	Submitted (28-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/BR/BID_V3609/2007	dengue	GU131877	2007-XX-XX	South America	Brazil	Brazil	Brazil	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131877	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/US/BID_V1078/2003	dengue	EU482564	2003-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482564	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/US/BID_V2105/2000	dengue	FJ410177	2000-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ410177	Direct Submission	Submitted (22-OCT-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/NI/BID_V4739/2009	dengue	JN000936	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/JN000936	Direct Submission	Submitted (19-MAY-2011) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/BR/BID_V3457/2006	dengue	GU131857	2006-XX-XX	South America	Brazil	Brazil	Brazil	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131857	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/NI/BID_V5508/2010	dengue	JF937626	2010-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/JF937626	Direct Submission	Submitted (06-MAY-2011) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/NI/BID_V4811/2009	dengue	HM756277	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/HM756277	Direct Submission	Submitted (09-JUL-2010) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/LK/BID_V2409/1997	dengue	GQ252674	1997-XX-XX	South Asia	Sri Lanka	Sri Lanka	Sri Lanka	genbank	genome	?	?	?	?	?
DENV_3/VE/BID_V2485/2007	dengue	KF955482	2007-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955482	Direct Submission	Submitted (03-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
Cuba_504_2001	dengue	KT726354	2001-XX-XX	North America	Cuba	Cuba	Cuba	genbank	genome	Rodriguez-Roche et al	https://www.ncbi.nlm.nih.gov/nuccore/KT726354	Increasing Clinical Severity during a Dengue Virus Type 3 Cuban Epidemic: Deep Sequencing of Evolving Viral Populations	J. Virol. 90 (9), 4320-4333 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/26889031
Cuba_26_2001	dengue	KT726350	2001-XX-XX	North America	Cuba	Cuba	Cuba	genbank	genome	Rodriguez-Roche et al	https://www.ncbi.nlm.nih.gov/nuccore/KT726350	Increasing Clinical Severity during a Dengue Virus Type 3 Cuban Epidemic: Deep Sequencing of Evolving Viral Populations	J. Virol. 90 (9), 4320-4333 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/26889031
DENV_3/US/BID_V1623/2005	dengue	FJ182038	2005-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ182038	Direct Submission	Submitted (03-SEP-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
D3/SG/05K3325DK1/2005	dengue	EU081204	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081204	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
DENV_3/VE/BID_V2579/2001	dengue	KF955486	2001-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955486	Direct Submission	Submitted (03-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/VE/BID_V2218/2003	dengue	FJ639785	2003-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639785	Direct Submission	Submitted (15-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/US/BID_V1460/2000	dengue	EU687221	2000-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU687221	Direct Submission	Submitted (02-MAY-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/BR/BID_V3597/2007	dengue	GU131872	2007-XX-XX	South America	Brazil	Brazil	Brazil	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131872	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
WF95/050495_1650	dengue	JQ920488	1995-04-05	Oceania	Wallis And Futuna	French Overseas Collectivity	Wallis And Futuna	genbank	genome	Aubry et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ920488	Epidemiology and genetic evolution of Dengue viruses in the South Pacific island countries	Unpublished	?
95TW466	dengue	DQ675519	1995-XX-XX	China	Taiwan	Taiwan	Taiwan	genbank	genome	King et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ675519	Comparative analysis of full genomic sequences among different genotypes of dengue virus type 3	Virol. J. 5, 63 (2008)	https://www.ncbi.nlm.nih.gov/pubmed/18495043
DENV_3/NI/BID_V5479/2010	dengue	KF921926	2010-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF921926	Direct Submission	Submitted (02-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV3_3404	dengue	KU509283	2006-XX-XX	South Asia	Sri Lanka	Sri Lanka	Sri Lanka	genbank	genome	?	?	?	?	?
DENV_3/VE/BID_V2207/2001	dengue	FJ639774	2001-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639774	Direct Submission	Submitted (15-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/KH/BID_V2077/2002	dengue	GQ868627	2002-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	?	?	?	?	?
DENV_3/US/BID_V1080/2006	dengue	EU529699	2006-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU529699	Direct Submission	Submitted (28-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/NI/BID_V4863/2009	dengue	KF971703	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Newman et al	https://www.ncbi.nlm.nih.gov/nuccore/KF971703	Direct Submission	Submitted (16-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/VE/BID_V2266/2006	dengue	FJ639825	2006-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639825	Direct Submission	Submitted (15-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/AI/BID_V2976/2001	dengue	FJ898462	2001-XX-XX	North America	Anguilla	Anguilla	Anguilla	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ898462	Direct Submission	Submitted (06-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV3/Vietnam/10dx_240_801_3000mg_24hrs	dengue	JQ045692	?	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Nguyen et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ045692	A randomized, double-blind placebo controlled trial of balapiravir, a polymerase inhibitor, in adult dengue patients	Unpublished	?
DENV_3/NI/BID_V5514/2010	dengue	JF937623	2010-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/JF937623	Direct Submission	Submitted (06-MAY-2011) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/US/BID_V1626/2005	dengue	FJ182041	2005-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ182041	Direct Submission	Submitted (03-SEP-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/NI/BID_V4765/2009	dengue	HM631860	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/HM631860	Direct Submission	Submitted (08-JUN-2010) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/VE/BID_V2236/2004	dengue	KF955471	2004-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955471	Direct Submission	Submitted (03-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/US/BID_V1449/1998	dengue	EU726772	1998-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU726772	Direct Submission	Submitted (15-MAY-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/KH/BID_V2089/2006	dengue	FJ639729	2006-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639729	Direct Submission	Submitted (13-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
HN/2013/22	dengue	KJ622194	2013-XX-XX	China	China	China	China	genbank	genome	Ma et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ622194	Molecular characterization of the complete genome sequences of dengue virus type 3 newly isolated in Henan, China, 2013	Unpublished	?
BDH02_3	dengue	AY496873	2002-XX-XX	South Asia	Bangladesh	Bangladesh	Bangladesh	genbank	genome	Islam et al	https://www.ncbi.nlm.nih.gov/nuccore/AY496873	Molecular Characterization and Clinical Evaluation of Dengue Outbreak in Year 2002 in Bangladesh	Jpn. J. Infect. Dis. (2006) In press	?
DTID_ZJU04	dengue	GU189648	2009-XX-XX	China	China	China	China	genbank	genome	Wo et al	https://www.ncbi.nlm.nih.gov/nuccore/GU189648	Full genome sequence of Dengue virus 3 isolated in Zhejiang Province, China	Unpublished	?
DENV_3/KH/BID_V2071/2000	dengue	FJ639719	2000-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639719	Direct Submission	Submitted (13-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
UNKNOWN_FV537265	dengue	FV537265	?	?	Na	?	?	genbank	genome	?	?	?	?	?
DENV_3/TH/BID_V2321/2001	dengue	FJ744733	2001-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ744733	Direct Submission	Submitted (11-FEB-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/US/BID_V1616/2004	dengue	FJ182006	2004-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ182006	Direct Submission	Submitted (02-SEP-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/CO/BID_V3398/2003	dengue	GQ868574	2003-XX-XX	South America	Colombia	Colombia	Colombia	genbank	genome	?	?	?	?	?
DENV_3/NI/BID_V4770/2009	dengue	HQ541804	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/HQ541804	Direct Submission	Submitted (04-NOV-2010) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
V80424	dengue	KY794788	2008-04-24	Oceania	Papua New Guinea	Papua New Guinea	Papua New Guinea	genbank	genome	Luang-Suarkia et al	https://www.ncbi.nlm.nih.gov/nuccore/KY794788	Dengue in Papua New Guinea	Unpublished	?
PF92/2986	dengue	AY744683	1992-XX-XX	?	Na	?	?	genbank	genome	Roche et al	https://www.ncbi.nlm.nih.gov/nuccore/AY744683	Dengue-3 virus genomic differences that correlate with in vitro phenotype on a human cell line but not with disease severity	Microbes Infect. 9 (1), 63-69 (2007)	https://www.ncbi.nlm.nih.gov/pubmed/17196421
DENV_3/IPC/BID_V4280/2006	dengue	GU131933	2006-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131933	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/NI/BID_V4771/2009	dengue	KF921913	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF921913	Direct Submission	Submitted (02-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/PR/BID_V2109/2000	dengue	KF955467	2000-XX-XX	North America	Puerto Rico	Puerto Rico	Puerto Rico	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955467	Direct Submission	Submitted (03-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/US/BID_V1050/1998	dengue	EU482559	1998-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482559	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/US/BID_V1447/1998	dengue	EU687218	1998-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU687218	Direct Submission	Submitted (02-MAY-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
D3/SG/05K797DK1/2005	dengue	EU081183	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081183	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
DENV_3/US/BID_V2122/2002	dengue	FJ547084	2002-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ547084	Direct Submission	Submitted (01-DEC-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/VE/BID_V2180/2001	dengue	FJ639751	2001-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639751	Direct Submission	Submitted (15-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/NI/BID_V2935/2008	dengue	FJ898475	2008-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	?	?	?	?	?
D3/SG/05K4647DK1/2005	dengue	EU081224	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081224	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
DENV_3/NI/BID_V5452/2009	dengue	JF920394	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/JF920394	Direct Submission	Submitted (29-APR-2011) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/TH/BID_V2325/2001	dengue	FJ744736	2001-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ744736	Direct Submission	Submitted (11-FEB-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/NI/BID_V4786/2009	dengue	HQ541785	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/HQ541785	Direct Submission	Submitted (28-OCT-2010) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/LK/BID_V2405/1983	dengue	GQ199887	1983-XX-XX	South Asia	Sri Lanka	Sri Lanka	Sri Lanka	genbank	genome	?	?	?	?	?
den3_88	dengue	AY858038	?	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Suwandono et al	https://www.ncbi.nlm.nih.gov/nuccore/AY858038	Genetic changes in the pre-membrane (prM) and envelope (E) genes of Indonesian dengue 3 viruses isolated from outbreaks of increasing severity, Abstract #2102	(in) ? (Ed.); 53RD AMERICAN SOCIETY OF TROPICAL MEDICINE AND HYGIENE (ASTMH) MEETING; (2004)	?
C0360/94	dengue	AY923865	1994-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Raekiansyah et al	https://www.ncbi.nlm.nih.gov/nuccore/AY923865	Genetic variations and relationship among dengue virus type 3 strains isolated from patients with mild or severe form of dengue disease in Indonesia and Thailand	Southeast Asian J. Trop. Med. Public Health 36 (5), 1187-1197 (2005)	https://www.ncbi.nlm.nih.gov/pubmed/16438144
DENV_3/NI/BID_V5507/2010	dengue	JF937648	2010-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/JF937648	Direct Submission	Submitted (06-MAY-2011) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/CO/BID_V3400/2004	dengue	GQ868575	2004-XX-XX	South America	Colombia	Colombia	Colombia	genbank	genome	?	?	?	?	?
Cairns_2008	dengue	JN406515	2008-XX-XX	Oceania	Australia	Australia	Australia	genbank	genome	Ritchie et al	https://www.ncbi.nlm.nih.gov/nuccore/JN406515	An Explosive Epidemic of DENV-3 in Cairns, Australia	PLoS ONE 8 (7), E68137 (2013)	https://www.ncbi.nlm.nih.gov/pubmed/23874522
MN1308	dengue	MF682975	2013-08-27	China	China	China	China	genbank	genome	Hu et al	https://www.ncbi.nlm.nih.gov/nuccore/MF682975	Molecular characteristics of the full-length genome of dengue serotype 3 virus strains isolated from dengue fever cases in southwestern border region of Yunnan province, China	Unpublished	?
NC95/240295_418	dengue	JQ920482	1995-02-24	Oceania	New Caledonia	New Caledonia	New Caledonia	genbank	genome	Aubry et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ920482	Epidemiology and genetic evolution of Dengue viruses in the South Pacific island countries	Unpublished	?
DENV_3/VN/BID_V1936/2008	dengue	FJ461334	2008-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ461334	Direct Submission	Submitted (07-NOV-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/NI/BID_V2420/1994	dengue	FJ882576	1994-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882576	Direct Submission	Submitted (01-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
MKS_0076	dengue	KC762682	2007-07-26	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762682	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
DENV_3/NI/BID_V4850/2009	dengue	HQ705623	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/HQ705623	Direct Submission	Submitted (06-DEC-2010) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/VE/BID_V2451/2001	dengue	KF955478	2001-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955478	Direct Submission	Submitted (03-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_3/IPC/BID_V3824/2006	dengue	GU131910	2006-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131910	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
UNKNOWN_LZ951197	dengue	LZ951197	?	?	Na	?	?	genbank	genome	Yount et al	https://www.ncbi.nlm.nih.gov/nuccore/LZ951197	Methods and Compositions for Dengue Virus Vaccines	Patent: JP 2016523912-A 1 12-AUG-2016; The University of North Carolina at Chapel Hill	?
DENV_3/VE/BID_V2966/2001	dengue	FJ898469	2001-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ898469	Direct Submission	Submitted (06-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/LK/BID_V2413/1993	dengue	FJ882573	1993-XX-XX	South Asia	Sri Lanka	Sri Lanka	Sri Lanka	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ882573	Direct Submission	Submitted (01-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
