strain	virus	accession	date	region	country	division	city	db	segment	authors	url	title	journal	paper_url
DENV_2/NI/BID_V2925/1999	dengue	KF955350	1999-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955350	Direct Submission	Submitted (10-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_2/GU/FDA_GUA09/2009	dengue	HQ999999	2009-XX-XX	North America	Guatemala	Guatemala	Guatemala	genbank	genome	Anez et al	https://www.ncbi.nlm.nih.gov/nuccore/HQ999999	Circulation of different lineages of dengue virus type 2 in central America, their evolutionary time-scale and selection pressure analysis	PLoS ONE 6 (11), E27459 (2011)	https://www.ncbi.nlm.nih.gov/pubmed/22076162
UI17968	dengue	KY849733	2010-08-23	Southeast Asia	Laos	Laos	Laos	genbank	genome	Castonguay-Vanier et al	https://www.ncbi.nlm.nih.gov/nuccore/KY849733	Molecular epidemiology of dengue viruses in three provinces of Lao PDR, 2006-2010	PLoS Negl Trop Dis 12 (1), e0006203 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/29377886
DENV_2/VN/BID_V1669/2007	dengue	FJ024452	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ024452	Direct Submission	Submitted (08-AUG-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
Ser1_Thailand_nonBKKSeq_41	dengue	KY586533	2000-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Salje et al	https://www.ncbi.nlm.nih.gov/nuccore/KY586533	Dengue diversity across spatial and temporal scales: local structure and the impact of host population size	Unpublished	?
DENV_3/VE/BID_V2231/2004	dengue	FJ639798	2004-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639798	Direct Submission	Submitted (15-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
Ser1_Thailand_BangkokSeq_22	dengue	KY586332	2006-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	?	?	?	?	?
DENV_3/NI/BID_V4762/2009	dengue	HQ541797	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/HQ541797	Direct Submission	Submitted (28-OCT-2010) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
293arg00	dengue	AY206457	?	?	Na	?	?	genbank	genome	Aviles et al	https://www.ncbi.nlm.nih.gov/nuccore/AY206457	Phylogenetic relationships of dengue-1 viruses from Argentina and Paraguay	Arch. Virol. 147 (11), 2075-2087 (2002)	https://www.ncbi.nlm.nih.gov/pubmed/12417945
Ser1_Thailand_BangkokSeq_135	dengue	KY586471	2006-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	?	?	?	?	?
DENV_3/NI/BID_V4835/2009	dengue	KF971699	2009-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Newman et al	https://www.ncbi.nlm.nih.gov/nuccore/KF971699	Direct Submission	Submitted (16-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_1/IPC/BID_V3925/2006	dengue	GQ868639	2006-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GQ868639	Direct Submission	Submitted (03-SEP-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/NI/BID_V2934/2008	dengue	FJ898476	2008-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	?	?	?	?	?
mutant_BDH02_07	dengue	DQ401693	2007-XX-XX	South Asia	Bangladesh	Bangladesh	Bangladesh	genbank	genome	Islam et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ401693	Complete nucleotide sequence of dengue virus type 3 isolates of Bangladesh adapted in Vero cells	Unpublished	?
V915	dengue	MG599593	2001-XX-XX	China	Taiwan	Taiwan	Taiwan	genbank	genome	Ko et al	https://www.ncbi.nlm.nih.gov/nuccore/MG599593	Inter- and intra-host sequence diversity reveal the emergence of viral variants during an overwintering epidemic caused by dengue virus serotype 2 in southern Taiwan	PLoS Negl Trop Dis 12 (10), e0006827 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30286095
DENV_3/VE/BID_V2193/2001	dengue	FJ639763	2001-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639763	Direct Submission	Submitted (15-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/TH/BID_V2276/2001	dengue	FJ687432	2001-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ687432	Direct Submission	Submitted (29-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/NI/BID_V1208/2007	dengue	EU569697	2007-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU569697	Direct Submission	Submitted (13-MAR-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_3/US/BID_V2123/2002	dengue	FJ478456	2002-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ478456	Direct Submission	Submitted (18-NOV-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
XSBN07	dengue	MF156239	2015-10-18	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/MF156239	Direct Submission	Submitted (24-MAY-2017) Yunnan Key Laboratory of Vaccine Research & Development on Severe Infectious Diseases, Institute of Medical Biology, Chinese Academy of Medical Sciences, 935 Jiao Ling Road, Kunming, Yunnan 650118, China	?
DENV_2/NI/BID_V609/2005	dengue	EU482597	2005-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482597	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VE/BID_V3550/2001	dengue	GU131834	2001-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131834	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
UNKNOWN_AY243469	dengue	AY243469	?	?	Na	?	?	genbank	genome	Whitehead et al	https://www.ncbi.nlm.nih.gov/nuccore/AY243469	Substitution of the structural genes of dengue virus type 4 with those of type 2 results in chimeric vaccine candidates which are attenuated for mosquitoes, mice, and rhesus monkeys	Vaccine 21 (27-30), 4307-4316 (2003)	https://www.ncbi.nlm.nih.gov/pubmed/14505913
DENV_2/NI/BID_V4157/2006	dengue	HM631866	2006-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/HM631866	Direct Submission	Submitted (08-JUN-2010) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/TH/BID_V2297/2001	dengue	FJ810411	2001-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ810411	Direct Submission	Submitted (09-MAR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
915_DF_11/03/2001	dengue	DQ645541	2001-11-03	China	Taiwan	Taiwan	Taiwan	genbank	genome	Chen et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ645541	Evolution of dengue virus type 2 during two consecutive outbreaks in Taiwan in 2001-2	Unpublished	?
DENV_2/TH/BID_V2307/2001	dengue	FJ744721	2001-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ744721	Direct Submission	Submitted (11-FEB-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V2904/2006	dengue	FJ898419	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ898419	Direct Submission	Submitted (06-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
VE_61110_2007	dengue	HQ332173	2007-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Rodriguez-Roche et al	https://www.ncbi.nlm.nih.gov/nuccore/HQ332173	Population structure of the dengue viruses, Aragua, Venezuela, 2006-2007. Insights into dengue evolution under hyperendemic transmission	Infect. Genet. Evol. 12 (2), 332-344 (2012)	https://www.ncbi.nlm.nih.gov/pubmed/22197765
DENV_2/NI/BID_V4639/2005	dengue	HQ541794	2005-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Parameswaran et al	https://www.ncbi.nlm.nih.gov/nuccore/HQ541794	Genome-wide patterns of intrahuman dengue virus diversity reveal associations with viral phylogenetic clade and interhost diversity	J. Virol. 86 (16), 8546-8558 (2012)	https://www.ncbi.nlm.nih.gov/pubmed/22647702
Ser3_Thailand_nonBKK_Seq10	dengue	KY586737	2001-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Salje et al	https://www.ncbi.nlm.nih.gov/nuccore/KY586737	Dengue diversity across spatial and temporal scales: local structure and the impact of host population size	Unpublished	?
Ser3_Thailand_Bangkok_Seq2	dengue	KY586705	2006-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Salje et al	https://www.ncbi.nlm.nih.gov/nuccore/KY586705	Dengue diversity across spatial and temporal scales: local structure and the impact of host population size	Unpublished	?
DENV_2/NI/BID_V1295/2007	dengue	FJ913016	2007-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	?	?	?	?	?
DENV_2/US/BID_V1166/1987	dengue	EU482570	1987-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482570	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
BR_DEN3_RO2_02	dengue	EF629373	?	South America	Brazil	Brazil	Brazil	genbank	genome	Nogueira et al	https://www.ncbi.nlm.nih.gov/nuccore/EF629373	Evidence of co-circulation of Dengue virus type 3 genotypes I and III in Brazil during 2002-2004 epidemics: First report	Unpublished	?
DENV_1/VN/BID_V982/2006	dengue	EU482526	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482526	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
SG_EHI_D1/11986Y13	dengue	KJ806943	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Ng et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ806943	2013 Dengue Outbreaks in Singapore and Malaysia Caused by Different Viral Strains	Am. J. Trop. Med. Hyg. (2015) In press	https://www.ncbi.nlm.nih.gov/pubmed/25846296
D4/IND/PUNE/IRSHA_FG_03_S_49_	dengue	MG272274	2016-XX-XX	South Asia	India	India	India	genbank	genome	Shrivastava et al	https://www.ncbi.nlm.nih.gov/nuccore/MG272274	Co-circulation of all the four dengue virus serotypes and detection of a novel clade of DENV-4 (genotype I) virus in Pune, India during 2016 season	PLoS ONE 13 (2), e0192672 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/29470509
DENV_2/NI/BID_V571/2006	dengue	EU482684	2006-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482684	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
SGEHI_D1_14150Y13	dengue	KM403585	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM403585	Intra-epidemic evolutionary dynamics of a Dengue virus type 1 population reveal mutant spectra that correlate with disease transmission	Sci Rep 6, 22592 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/26940650
MAR_Aug_05	dengue	EU920837	2005-08-XX	North America	Martinique	Martinique	Martinique	genbank	genome	Dussart et al	https://www.ncbi.nlm.nih.gov/nuccore/EU920837	Dengue virus type 2 evolution in French Guiana through 1993-2006: recombination, selection and migration patterns at light of full-length sequences	Unpublished	?
DENV_2/NI/BID_V1220/2007	dengue	KF955367	2007-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955367	Direct Submission	Submitted (10-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
SGEHI_D1_48695Y13	dengue	KM403613	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM403613	Intra-epidemic evolutionary dynamics of a Dengue virus type 1 population reveal mutant spectra that correlate with disease transmission	Sci Rep 6, 22592 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/26940650
7754691/BF/2016	dengue	KY627763	2016-11-21	Africa	Burkina Faso	Burkina Faso	Burkina Faso	genbank	genome	Baronti et al	https://www.ncbi.nlm.nih.gov/nuccore/KY627763	Complete coding sequences of two dengue virus type 2 isolates from an outbreak in Burkina Faso, 2016	Genome Announc (2017) In press	?
DENV_3/BR/BID_V3609/2007	dengue	GU131877	2007-XX-XX	South America	Brazil	Brazil	Brazil	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131877	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/VN/BID_V733/2006	dengue	EU482670	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482670	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
95TW466	dengue	DQ675519	1995-XX-XX	China	Taiwan	Taiwan	Taiwan	genbank	genome	King et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ675519	Comparative analysis of full genomic sequences among different genotypes of dengue virus type 3	Virol. J. 5, 63 (2008)	https://www.ncbi.nlm.nih.gov/pubmed/18495043
DENV_2/VN/BID_V1520/2007	dengue	EU677149	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU677149	Direct Submission	Submitted (25-APR-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/GU/BID_V2950/2001	dengue	HM488257	2001-XX-XX	Oceania	Guam	Guam	Guam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/HM488257	Direct Submission	Submitted (21-MAY-2010) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
SGEHI_D1_44881Y13	dengue	KM403589	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM403589	Intra-epidemic evolutionary dynamics of a Dengue virus type 1 population reveal mutant spectra that correlate with disease transmission	Sci Rep 6, 22592 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/26940650
DENV_4/VE/BID_V2206/2001	dengue	FJ639773	2001-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639773	Direct Submission	Submitted (15-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DenKor_07	dengue	KP406803	2006-XX-XX	Japan Korea	South Korea	South Korea	South Korea	genbank	genome	Go et al	https://www.ncbi.nlm.nih.gov/nuccore/KP406803	Complete Genome Sequences of Three Clinical Isolates of Dengue Virus Serotype 1 from South Korean Travelers	Genome Announc 3 (6), e01388-15 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/26607895
UNKNOWN_LY590186	dengue	LY590186	?	?	Na	?	?	genbank	genome	?	?	?	?	?
DC403Y11	dengue	KM279523	2011-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279523	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
DENV_1/VN/BID_V1811/2007	dengue	FJ432742	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ432742	Direct Submission	Submitted (29-OCT-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V1849/2007	dengue	FJ410216	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ410216	Direct Submission	Submitted (22-OCT-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
C0371	dengue	AF100461	?	?	Na	?	?	genbank	genome	Leitmeyer et al	https://www.ncbi.nlm.nih.gov/nuccore/AF100461	Dengue virus structural differences that correlate with pathogenesis	J. Virol. 73 (6), 4738-4747 (1999)	https://www.ncbi.nlm.nih.gov/pubmed/10233934
DENV_4/TH/BID_V4334/2006	dengue	KF955533	2006-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955533	Direct Submission	Submitted (03-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
SG_EHI_D2/09423Y14	dengue	KY921904	2014-03-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KY921904	Dengue virus diversity in Singapore	Unpublished	?
DENV_4/VE/BID_V2607/2006	dengue	JN819406	2006-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/JN819406	Direct Submission	Submitted (05-OCT-2011) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
SG_EHI_D286998Y10	dengue	KM279607	2010-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279607	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
Ser3_Thailand_nonBKK_Seq34	dengue	KY586812	2010-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Salje et al	https://www.ncbi.nlm.nih.gov/nuccore/KY586812	Dengue diversity across spatial and temporal scales: local structure and the impact of host population size	Unpublished	?
BR0337/2008/RJ/2008	dengue	JX567951	2008-XX-XX	South America	Brazil	Brazil	Brazil	genbank	genome	Nogueira et al	https://www.ncbi.nlm.nih.gov/nuccore/JX567951	Direct Submission	Submitted (03-SEP-2012) Virology, Oswaldo Cruz Foudation, Av. Brasil, 4365 - Manguinhos, Rio de Janeiro, RJ 21045-900, Brazil	?
DENV_1/VN/BID_V4043/2008	dengue	GU131800	2008-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
00104_P	dengue	KY474330	2014-XX-XX	South America	Ecuador	Ecuador	Ecuador	genbank	genome	?	?	?	?	?
DENV_3/VN/BID_V1329/2006	dengue	EU660409	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU660409	Direct Submission	Submitted (17-APR-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V2795/2007	dengue	GQ199814	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
Ser2_Thailand_Bangkok_Seq48	dengue	KY586636	2004-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Salje et al	https://www.ncbi.nlm.nih.gov/nuccore/KY586636	Dengue diversity across spatial and temporal scales: local structure and the impact of host population size	Unpublished	?
HNRG12188	dengue	KC692495	2009-02-03	South America	Argentina	Argentina	Argentina	genbank	genome	Tittarelli et al	https://www.ncbi.nlm.nih.gov/nuccore/KC692495	Dengue virus 1 in Buenos Aires from 1999 to 2010: towards local spread	PLoS ONE 9 (10), E111017 (2014)	https://www.ncbi.nlm.nih.gov/pubmed/25343372
ThD2_0038_74	dengue	DQ181806	1974-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Zhang et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ181806	Structure and age of genetic diversity of dengue virus type 2 in Thailand	J. Gen. Virol. 87 (PT 4), 873-883 (2006)	https://www.ncbi.nlm.nih.gov/pubmed/16528037
DENV_2/NI/BID_V2682/2006	dengue	KF955389	2006-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955389	Direct Submission	Submitted (10-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
MD1280	dengue	FM210243	2004-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
DENV_2/US/BID_V1409/1997	dengue	EU569720	1997-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU569720	Direct Submission	Submitted (13-MAR-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
P1278/China/GD/ZS/2014	dengue	MG560266	2014-09-11	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/MG560266	Epidemiological and evolutionary analysis of DENV-1 detected in Guangdong since 2005 basing on lineages characterization of outbreak in 2014	Unpublished	?
DENV_1/VN/BID_V2824/2007	dengue	GQ199829	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
DENV_3/VE/BID_V912/2001	dengue	EU569689	2001-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU569689	Direct Submission	Submitted (13-MAR-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/TH/BID_V2311/2001	dengue	FJ744725	2001-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ744725	Direct Submission	Submitted (11-FEB-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/US/BID_V675/1998	dengue	EU482732	1998-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482732	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
Ser3_Thailand_Bangkok_Seq30	dengue	KY586741	2002-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Salje et al	https://www.ncbi.nlm.nih.gov/nuccore/KY586741	Dengue diversity across spatial and temporal scales: local structure and the impact of host population size	Unpublished	?
DENVEN_CC0007	dengue	MH450310	2010-08-31	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Lizarazo et al	https://www.ncbi.nlm.nih.gov/nuccore/MH450310	Applied shotgun metagenomics approach for the genetic characterization of Dengue viruses	Unpublished	?
Ser1_Thailand_BangkokSeq_86	dengue	KY586410	2000-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	?	?	?	?	?
UNKNOWN_LQ905244	dengue	LQ905244	?	?	Na	?	?	genbank	genome	SONODA et al	https://www.ncbi.nlm.nih.gov/nuccore/LQ905244	LIVE VIRUS HAVING A BANK OF DENGUE VIRUS ATTENUATED STRAINS, AND A DENGUE VACCINE CONTAINING SAME AS ANTIGENS	Patent: EP 3382012-A1 27 03-OCT-2018; THE CHEMO SERO THERAPEUTIC RES INSTITUTE [JP]	?
Ser4_Thailand_Bangkok_Seq1	dengue	KY586827	2000-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Salje et al	https://www.ncbi.nlm.nih.gov/nuccore/KY586827	Dengue diversity across spatial and temporal scales: local structure and the impact of host population size	Unpublished	?
V5538	dengue	MF033213	2014-02-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Koo et al	https://www.ncbi.nlm.nih.gov/nuccore/MF033213	Highly Selective Transmission Success of Dengue Virus Type 1 Lineages in a Dynamic Virus Population: An Evolutionary and Fitness Perspective	iScience 6, 38-51 (2018)	?
DENV_1/VN/BID_V4067/2008	dengue	GU131816	2008-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131816	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/VN/BID_V1551/2007	dengue	EU726779	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU726779	Direct Submission	Submitted (15-MAY-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_1/PR/BID_V8184/2010	dengue	KJ189364	2010-XX-XX	North America	Puerto Rico	Puerto Rico	Puerto Rico	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ189364	Direct Submission	Submitted (22-JAN-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_2/VN/BID_V705/2006	dengue	EU482642	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482642	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
recombinant_clone_2Adel30	dengue	AF326826	?	?	Na	?	?	genbank	genome	Durbin et al	https://www.ncbi.nlm.nih.gov/nuccore/AF326826	Attenuation and immunogenicity in humans of a live dengue virus type-4 vaccine candidate with a 30 nucleotide deletion in its 3'-untranslated region	Am. J. Trop. Med. Hyg. 65 (5), 405-413 (2001)	https://www.ncbi.nlm.nih.gov/pubmed/11716091
