strain	virus	accession	date	region	country	division	city	db	segment	authors	url	title	journal	paper_url
DENV_2/ID/1017DN/1976	dengue	GQ398259	1976-XX-XX	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	?	?	?	?	?
TD_00079_P	dengue	KY474311	2014-XX-XX	South America	Ecuador	Ecuador	Ecuador	genbank	genome	?	?	?	?	?
D2/Hu/OPD030NIID/2005	dengue	LC111438	?	Southeast Asia	East Timor	East Timor	East Timor	genbank	genome	Tohma et al	https://www.ncbi.nlm.nih.gov/nuccore/LC111438	Cyclofenil Inhibits the Growth of Dengue Virus in Vitro	Unpublished	?
D2/CN/HZ_333/2017	dengue	MH110580	2017-08-XX	China	China	China	China	genbank	genome	Yu et al	https://www.ncbi.nlm.nih.gov/nuccore/MH110580	Multiple lineages of Dengue virus serotype 2 cosmopolitan genotype caused a local dengue outbreak in Hangzhou, Zhejiang province, China, 2017	Unpublished	?
BR0690/RJ/2008	dengue	HQ026763	2008-XX-XX	South America	Brazil	Brazil	Brazil	genbank	genome	Faria et al	https://www.ncbi.nlm.nih.gov/nuccore/HQ026763	Twenty Years of DENV-2 Activity in Brazil: Molecular Characterization and Phylogeny of Strains Isolated from 1990 to 2010	PLoS Negl Trop Dis 7 (3), E2095 (2013)	https://www.ncbi.nlm.nih.gov/pubmed/23516646
DC661Y12	dengue	KM279549	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279549	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
DENV_2/VN/BID_V930/2007	dengue	EU482475	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482475	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV2_14706	dengue	KU509277	2010-XX-XX	Southeast Asia	Philippines	Philippines	Philippines	genbank	genome	?	?	?	?	?
DENV_2/NI/BID_V576/2006	dengue	EU482689	2006-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482689	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/US/BID_V1183/1990	dengue	EU482586	1990-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482586	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/MX/BID_V3771/2003	dengue	KF955357	2003-XX-XX	North America	Mexico	Mexico	Mexico	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955357	Direct Submission	Submitted (10-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
ThNH73/93	dengue	AF169686	1993-XX-XX	?	Na	?	?	genbank	genome	Pandey et al	https://www.ncbi.nlm.nih.gov/nuccore/AF169686	Severity-related molecular differences among nineteen strains of dengue type 2 viruses	Microbiol. Immunol. 44 (3), 179-188 (2000)	https://www.ncbi.nlm.nih.gov/pubmed/10789505
DENV_2/NI/BID_V2428/2007	dengue	GQ868646	2007-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GQ868646	Direct Submission	Submitted (03-SEP-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/NI/BID_V2605/2007	dengue	JF357905	2007-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Parameswaran et al	https://www.ncbi.nlm.nih.gov/nuccore/JF357905	Genome-wide patterns of intrahuman dengue virus diversity reveal associations with viral phylogenetic clade and interhost diversity	J. Virol. 86 (16), 8546-8558 (2012)	https://www.ncbi.nlm.nih.gov/pubmed/22647702
DC643Y12	dengue	KM279541	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279541	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
DENV_2/US/BID_V1164/1986	dengue	EU482568	1986-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482568	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/CO/BID_V7294/2000	dengue	KJ189305	2000-XX-XX	South America	Colombia	Colombia	Colombia	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ189305	Direct Submission	Submitted (22-JAN-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_2/US/BID_V1165/1987	dengue	EU482569	1987-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482569	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/PK/2011	dengue	KJ010185	2011-10-20	West Asia	Pakistan	Pakistan	Pakistan	genbank	genome	Akram et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ010185	Introduction and evolution of dengue virus type 2 in Pakistan: a phylogeographic analysis	Virol. J. 12 (1), 148 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/26395339
D2/PF/UH57/1971	dengue	HM582109	1971-XX-XX	Oceania	French Polynesia	French Polynesia	French Polynesia	genbank	genome	Steel et al	https://www.ncbi.nlm.nih.gov/nuccore/HM582109	Natural attenuation of dengue virus type-2 after a series of island outbreaks: a retrospective phylogenetic study of events in the South Pacific three decades ago	Virology 405 (2), 505-512 (2010)	https://www.ncbi.nlm.nih.gov/pubmed/20663532
DENV_2/NI/BID_V2659/2000	dengue	FJ850062	2000-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ850062	Direct Submission	Submitted (19-MAR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
C6L_P56	dengue	MH613986	2017-12-XX	North America	Mexico	Mexico	Mexico	genbank	genome	Reyes-Ruiz et al	https://www.ncbi.nlm.nih.gov/nuccore/MH613986	Mosquito cells persistently infected with dengue virus produce viral particles with host-dependent replication	Virology 531, 1-18 (2019)	https://www.ncbi.nlm.nih.gov/pubmed/30844508
DENV_2/TH/BID_V2308/2001	dengue	FJ744722	2001-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ744722	Direct Submission	Submitted (11-FEB-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/HN/BID_V2945/1984	dengue	FJ898449	1984-XX-XX	North America	Honduras	Honduras	Honduras	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ898449	Direct Submission	Submitted (06-APR-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/NI/BID_V3152/2008	dengue	JX079688	2008-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Parameswaran et al	https://www.ncbi.nlm.nih.gov/nuccore/JX079688	Genome-wide patterns of intrahuman dengue virus diversity reveal associations with viral phylogenetic clade and interhost diversity	J. Virol. 86 (16), 8546-8558 (2012)	https://www.ncbi.nlm.nih.gov/pubmed/22647702
DENV_2/NI/BID_V1233/2007	dengue	FJ410291	2007-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ410291	Direct Submission	Submitted (22-OCT-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/KH/BID_V2034/2003	dengue	GQ868621	2003-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GQ868621	Direct Submission	Submitted (03-SEP-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
D2/SG/CT12/2012	dengue	KX380810	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Sung et al	https://www.ncbi.nlm.nih.gov/nuccore/KX380810	Extended Evaluation of Virological, Immunological and Pharmacokinetic Endpoints of CELADEN: A Randomized, Placebo-Controlled Trial of Celgosivir in Dengue Fever Patients	PLoS Negl Trop Dis 10 (8), E0004851 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27509020
DENV_2/US/BID_V1036/2006	dengue	EU482549	2006-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482549	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
GZ8_15/S/GZ/2014/DEV2	dengue	KX655787	2015-XX-XX	China	China	China	China	genbank	genome	?	?	?	?	?
DENV_2/UMASS_Medical/BID_V2621/2008	dengue	GQ199901	2008-XX-XX	?	Na	?	?	genbank	genome	?	?	?	?	?
DENV_2/US/BID_V1401/1997	dengue	EU569718	1997-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU569718	Direct Submission	Submitted (13-MAR-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
D2/China/GDqy/GD16158/2016	dengue	MH827543	2017-XX-XX	China	China	China	China	genbank	genome	De et al	https://www.ncbi.nlm.nih.gov/nuccore/MH827543	Dengue fever in Guangdong	Unpublished	?
GZ8_12/S/Panyu/2014/DEV2	dengue	KX655786	2015-XX-XX	China	China	China	China	genbank	genome	?	?	?	?	?
DENV_2/VN/BID_V1511/2007	dengue	EU660415	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU660415	Direct Submission	Submitted (17-APR-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
GZ16XN18853	dengue	MK564480	2016-08-26	China	China	China	China	genbank	genome	Su et al	https://www.ncbi.nlm.nih.gov/nuccore/MK564480	An evolutionary study on Dengue Virus 2 in Guangzhou city, 2016-2018	Unpublished	?
DENV_2/US/BID_V1054/1996	dengue	EU482561	1996-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482561	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DC848Y12	dengue	KM279570	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279570	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
DENV_2/TH/BID_V2156/2001	dengue	FJ639831	2001-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ639831	Direct Submission	Submitted (15-JAN-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
ThNH_p11/93	dengue	AF022437	1993-XX-XX	?	Na	?	?	genbank	genome	Mangada et al	https://www.ncbi.nlm.nih.gov/nuccore/AF022437	Sequences of terminal non-coding regions from four dengue-2 viruses isolated from patients exhibiting different disease severities	Virus Genes 14 (1), 5-12 (1997)	https://www.ncbi.nlm.nih.gov/pubmed/9208450
BR/SJRP/869/2013	dengue	KP188556	2013-02-08	South America	Brazil	Brazil	Brazil	genbank	genome	Vedovello et al	https://www.ncbi.nlm.nih.gov/nuccore/KP188556	Molecular Surveillance of Dengue virus (serotypes 1 to 4) and its several genotypes in a medium size city of southeastern Brazil, during nine epidemics years (2006 to 2014)	Unpublished	?
XSBN05	dengue	MF156237	2015-10-18	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/MF156237	Direct Submission	Submitted (24-MAY-2017) Yunnan Key Laboratory of Vaccine Research & Development on Severe Infectious Diseases, Institute of Medical Biology, Chinese Academy of Medical Sciences, 935 Jiao Ling Road, Kunming, Yunnan 650118, China	?
DENV2/Vietnam/10dx_220_801_Placebo_0hrs	dengue	JQ045677	?	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Nguyen et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ045677	A randomized, double-blind placebo controlled trial of balapiravir, a polymerase inhibitor, in adult dengue patients	Unpublished	?
FGU_Jan2_06	dengue	EU920845	2006-01-XX	South America	French Guiana	French Guiana	French Guiana	genbank	genome	Dussart et al	https://www.ncbi.nlm.nih.gov/nuccore/EU920845	Dengue virus type 2 evolution in French Guiana through 1993-2006: recombination, selection and migration patterns at light of full-length sequences	Unpublished	?
DENV_2/IPC/BID_V4271/2008	dengue	GU131931	2008-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131931	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/VN/BID_V1801/2007	dengue	FJ410200	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ410200	Direct Submission	Submitted (22-OCT-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/US/BID_V599/1999	dengue	EU482730	1999-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482730	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/VE/BID_V2471/2007	dengue	KF955385	2007-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955385	Direct Submission	Submitted (10-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
D2/China/GDzs/GD16168/2016_Philippines_	dengue	MH827545	2017-XX-XX	China	China	China	China	genbank	genome	De et al	https://www.ncbi.nlm.nih.gov/nuccore/MH827545	Dengue fever in Guangdong	Unpublished	?
DENV_2/US/BID_V683/1994	dengue	EU482740	1994-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482740	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DC792Y12	dengue	KM279595	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279595	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
DENV_2/PR/1DN/1994	dengue	GQ398309	1994-XX-XX	North America	Puerto Rico	Puerto Rico	Puerto Rico	genbank	genome	?	?	?	?	?
DENV_2/VN/BID_V703/2006	dengue	EU482640	2006-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482640	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
GZ18XN20984	dengue	MK564487	2018-09-03	China	China	China	China	genbank	genome	Su et al	https://www.ncbi.nlm.nih.gov/nuccore/MK564487	An evolutionary study on Dengue Virus 2 in Guangzhou city, 2016-2018	Unpublished	?
DENV_2/VE/BID_V1095/2007	dengue	EU482604	2007-XX-XX	South America	Venezuela	Venezuela	Venezuela	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482604	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/US/BID_V1175/1988	dengue	EU482578	1988-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482578	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/NI/BID_V618/2005	dengue	EU482599	2005-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482599	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DF404	dengue	FM210217	1999-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
DENV_2/NI/BID_V2338/2001	dengue	KF955383	2001-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955383	Direct Submission	Submitted (10-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
D2/China/GDsz/GD16027/2016_Import_	dengue	MH827539	2017-XX-XX	China	China	China	China	genbank	genome	De et al	https://www.ncbi.nlm.nih.gov/nuccore/MH827539	Dengue fever in Guangdong	Unpublished	?
E1439Y12	dengue	KM279601	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279601	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
DENV2_3519	dengue	KU509274	2010-XX-XX	Southeast Asia	Philippines	Philippines	Philippines	genbank	genome	?	?	?	?	?
DENV2/KLF/005/2014	dengue	MH456895	2014-07-04	Africa	Kenya	Kenya	Kenya	genbank	genome	Kamau et al	https://www.ncbi.nlm.nih.gov/nuccore/MH456895	Genetic diversity of Dengue virus serotype 2 circulating in Kilifi coastal Kenya	Unpublished	?
FGU_Jan1_06	dengue	EU920844	2006-01-XX	South America	French Guiana	French Guiana	French Guiana	genbank	genome	Dussart et al	https://www.ncbi.nlm.nih.gov/nuccore/EU920844	Dengue virus type 2 evolution in French Guiana through 1993-2006: recombination, selection and migration patterns at light of full-length sequences	Unpublished	?
V43248	dengue	MK629884	2015-XX-XX	Japan Korea	South Korea	South Korea	South Korea	genbank	genome	Koo et al	https://www.ncbi.nlm.nih.gov/nuccore/MK629884	Molecular characterization of Dengue viruses type 2 isolated in Korean travelers	Unpublished	?
DC677Y12	dengue	KM279553	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279553	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
Dak_Ar_A2022	dengue	EF105386	1980-XX-XX	Africa	Burkina Faso	Burkina Faso	Burkina Faso	genbank	genome	Vasilakis et al	https://www.ncbi.nlm.nih.gov/nuccore/EF105386	Evolutionary Processes among Sylvatic Dengue Type 2 Viruses	J. Virol. 81 (17), 9591-9595 (2007)	https://www.ncbi.nlm.nih.gov/pubmed/17553878
DENV_2/MX/BID_V7537/2010	dengue	KJ189309	2010-XX-XX	North America	Mexico	Mexico	Mexico	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ189309	Direct Submission	Submitted (22-JAN-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_2/VN/BID_V1853/2007	dengue	FJ410217	2007-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ410217	Direct Submission	Submitted (22-OCT-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
ACS380	dengue	JX286526	2010-03-30	South America	Brazil	Brazil	Brazil	genbank	genome	Romano et al	https://www.ncbi.nlm.nih.gov/nuccore/JX286526	Inter- and Intra-Host Viral Diversity in a Large Seasonal DENV2 Outbreak	PLoS ONE 8 (8), E70318 (2013)	https://www.ncbi.nlm.nih.gov/pubmed/23936406
DENV_2/VN/BID_V762/2003	dengue	EU482784	2003-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482784	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
UNKNOWN_MS631898	dengue	MS631898	?	?	Na	?	?	genbank	genome	GALLINA et al	https://www.ncbi.nlm.nih.gov/nuccore/MS631898	PROCESS FOR PREPARING AN ATTENUATED TETRAVALENT DENGUE VACCINE	Patent: WO 2017041156-A1 2 16-MAR-2017; FUNDACAO BUTANTAN [BR]	?
ThD2_0263_95	dengue	DQ181800	1995-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Zhang et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ181800	Structure and age of genetic diversity of dengue virus type 2 in Thailand	J. Gen. Virol. 87 (PT 4), 873-883 (2006)	https://www.ncbi.nlm.nih.gov/pubmed/16528037
DENV_2/NI/BID_V1220/2007	dengue	KF955367	2007-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955367	Direct Submission	Submitted (10-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_2/NI/BID_V524/2005	dengue	EU482753	2005-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482753	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DENV_2/IPC/BID_V4277/2008	dengue	GU131932	2008-XX-XX	Southeast Asia	Cambodia	Cambodia	Cambodia	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/GU131932	Direct Submission	Submitted (22-OCT-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
MD863	dengue	FM210227	2002-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
TM74	dengue	KX452020	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
DENV_2/PR/BID_V856/1986	dengue	KF955363	1986-XX-XX	North America	Puerto Rico	Puerto Rico	Puerto Rico	genbank	genome	Zody et al	https://www.ncbi.nlm.nih.gov/nuccore/KF955363	Direct Submission	Submitted (10-DEC-2013) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	?
DENV_2/NI/BID_V582/2007	dengue	EU482694	2007-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482694	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DC648Y12	dengue	KM279571	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279571	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
DENV_2/US/BID_V1497/2005	dengue	EU687245	2005-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU687245	Direct Submission	Submitted (02-MAY-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
DF726	dengue	FM210209	2003-XX-XX	Southeast Asia	Vietnam	Vietnam	Vietnam	genbank	genome	?	?	?	?	?
DENV_2/TH/BID_V2310/2001	dengue	FJ744724	2001-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/FJ744724	Direct Submission	Submitted (11-FEB-2009) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
PM33974	dengue	EF105378	1981-XX-XX	Africa	Guinea	Guinea	Guinea	genbank	genome	Vasilakis et al	https://www.ncbi.nlm.nih.gov/nuccore/EF105378	Evolutionary Processes among Sylvatic Dengue Type 2 Viruses	J. Virol. 81 (17), 9591-9595 (2007)	https://www.ncbi.nlm.nih.gov/pubmed/17553878
UNKNOWN_LY590181	dengue	LY590181	?	?	Na	?	?	genbank	genome	?	?	?	?	?
BA05i	dengue	AY858035	?	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Suwandono et al	https://www.ncbi.nlm.nih.gov/nuccore/AY858035	Genetic changes in the pre-membrane (prM) and envelope (E) genes of Indonesian dengue 3 viruses isolated from outbreaks of increasing severity, Abstract #2102	(in) ? (Ed.); 53RD AMERICAN SOCIETY OF TROPICAL MEDICINE AND HYGIENE (ASTMH) MEETING; (2004)	?
DENV_2/US/BID_V1172/1987	dengue	EU482576	1987-XX-XX	North America	USA	USA	USA	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU482576	Direct Submission	Submitted (11-FEB-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
MKS_0502	dengue	KC762656	2007-12-11	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762656	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
98900666_DSS_DV_2	dengue	AB189124	?	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Dewi et al	https://www.ncbi.nlm.nih.gov/nuccore/AB189124	Genomic analysis and phylogeny of dengue 1, 2 and 3 viruses isolated from patients with different stage of severities in Indonesia	Unpublished	?
DENV_2/NI/BID_V1212/2007	dengue	EU569698	2007-XX-XX	North America	Nicaragua	Nicaragua	Nicaragua	genbank	genome	Henn et al	https://www.ncbi.nlm.nih.gov/nuccore/EU569698	Direct Submission	Submitted (13-MAR-2008) Broad Institute of MIT and Harvard, 320 Charles Street, Cambridge, MA 02141, USA	?
96_SLMC_179	dengue	KF744405	1996-XX-XX	Southeast Asia	Philippines	Philippines	Philippines	genbank	genome	Kawashima et al	https://www.ncbi.nlm.nih.gov/nuccore/KF744405	Phylogenomic Analysis of Dengue 2 Viruses from 1995 to 2010 in the Philippines	Unpublished	?
