virus,subtype,virus_and_subtype,gene,adaptive_subs_per_codon_per_year,lower_95ci,upper_95ci,ci,len_in_codons,adaptive_muts_per_year,lower_95ci_mutspergene,upper_95ci_mutspergene,legible_name,virus_family,color,rna_dna,genome_type,enveloped,transmission,cellular_receptor,fusion_protein_class,legible_rate_per_codon,legible_rate_per_gene,standard_gene,legible_gene_name
rsv,B,rsv_B,NS1,0.8982991439462279,0.0,2.087863705311348,"[0.0, 2.087863705311348]",140,0.1257618801524719,0.0,0.2923009187435887,RSV-B,"Paramyxovirus, pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.9×10⁻³ muts per codon per year,0.13 muts per year,False,NS1
rsv,B,rsv_B,NS2,0.19261524083522374,0.0,0.5778457225056713,"[0.0, 0.5778457225056713]",125,0.024076905104402968,0.0,0.07223071531320892,RSV-B,"Paramyxovirus, pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.19×10⁻³ muts per codon per year,0.02 muts per year,False,NS2
rsv,B,rsv_B,N,0.09599685162272771,0.0,0.25554281755738395,"[0.0, 0.25554281755738395]",392,0.03763076583610926,0.0,0.10017278448249452,RSV-B,"Paramyxovirus, pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.1×10⁻³ muts per codon per year,0.04 muts per year,False,N
rsv,B,rsv_B,P,0.19898268681324768,0.0,0.4974567170331193,"[0.0, 0.4974567170331193]",242,0.04815381020880594,0.0,0.12038452552201485,RSV-B,"Paramyxovirus, pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.2×10⁻³ muts per codon per year,0.05 muts per year,False,P
rsv,B,rsv_B,M,0.1397845001636465,0.0,0.41935350049093945,"[0.0, 0.41935350049093945]",257,0.03592461654205715,0.0,0.10777384962617144,RSV-B,"Paramyxovirus, pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.14×10⁻³ muts per codon per year,0.04 muts per year,False,M
rsv,B,rsv_B,SH,0.3887662009402395,0.0,1.3284021152068333,"[0.0, 1.3284021152068333]",66,0.025658569262055807,0.0,0.087674539603651,RSV-B,"Paramyxovirus, pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.39×10⁻³ muts per codon per year,0.03 muts per year,False,SH
rsv,B,rsv_B,G,2.490176569753017,1.2319023065018984,3.6908861590431186,"[1.2319023065018984, 3.6908861590431186]",300,0.7470529709259052,0.36957069195056946,1.1072658477129356,RSV-B,"Paramyxovirus, pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,2.49×10⁻³ muts per codon per year,0.75 muts per year,receptor_binding,G (Receptor-Binding)
rsv,B,rsv_B,F,0.06027440958385165,-0.022618509558734814,0.28512024019281934,"[-0.022618509558734814, 0.28512024019281934]",575,0.034657785510714696,-0.013005642996272517,0.1639441381108711,RSV-B,"Paramyxovirus, pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.06×10⁻³ muts per codon per year,0.03 muts per year,False,F
rsv,B,rsv_B,L,0.2532512237334808,0.11831650499830244,0.4049578982381007,"[0.11831650499830244, 0.4049578982381007]",2167,0.548795401830453,0.2563918663313214,0.8775437654819642,RSV-B,"Paramyxovirus, pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.25×10⁻³ muts per codon per year,0.55 muts per year,polymerase,L (Polymerase)
oc43,A,oc43_A,Orf1ab,0.13136480328559585,0.07199245264241359,0.1855060877186121,"[0.07199245264241359, 0.1855060877186121]",7096,0.9321646441145882,0.5108584439505669,1.3163511984512715,OC43-A,Coronavirus,#208288,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.13×10⁻³ muts per codon per year,0.93 muts per year,False,Orf1ab
oc43,A,oc43_A,RdRp,0.04061669823866547,0.0,0.1626975438278496,"[0.0, 0.1626975438278496]",928,0.03769229596548155,0.0,0.15098332067224443,OC43-A,Coronavirus,#208288,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.04×10⁻³ muts per codon per year,0.04 muts per year,polymerase,RdRp (Polymerase)
oc43,A,oc43_A,HE,0.5615545142825447,0.11360108949944057,1.2410431942626348,"[0.11360108949944057, 1.2410431942626348]",425,0.23866066857008147,0.048280463037262245,0.5274433575616198,OC43-A,Coronavirus,#208288,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.56×10⁻³ muts per codon per year,0.24 muts per year,False,HE
oc43,A,oc43_A,S1,1.9980761864518306,1.2202730065009177,2.942436195637349,"[1.2202730065009177, 2.942436195637349]",753,1.5045513683982286,0.918865573895191,2.2156544553149238,OC43-A,Coronavirus,#208288,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,2.0×10⁻³ muts per codon per year,1.5 muts per year,receptor_binding,S1 (Receptor-Binding)
oc43,A,oc43_A,S2,0.07735977070229229,0.0,0.25168343662232767,"[0.0, 0.25168343662232767]",596,0.0461064233385662,0.0,0.15000332822690732,OC43-A,Coronavirus,#208288,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.08×10⁻³ muts per codon per year,0.05 muts per year,False,S2
oc43,A,oc43_A,E,0.1993104934281404,0.0,0.5979314802844213,"[0.0, 0.5979314802844213]",85,0.016941391941391933,0.0,0.05082417582417581,OC43-A,Coronavirus,#208288,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.2×10⁻³ muts per codon per year,0.02 muts per year,False,E
oc43,A,oc43_A,M,0.5968832402340517,0.1063405005863426,1.222344391878904,"[0.1063405005863426, 1.222344391878904]",231,0.13788002849406594,0.024564655635445142,0.28236155452402684,OC43-A,Coronavirus,#208288,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.6×10⁻³ muts per codon per year,0.14 muts per year,False,M
oc43,A,oc43_A,N,0.6056659164805641,0.0928120500563268,1.1880455025937047,"[0.0928120500563268, 1.1880455025937047]",449,0.2719439964997733,0.04167261047529073,0.5334324306645735,OC43-A,Coronavirus,#208288,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.61×10⁻³ muts per codon per year,0.27 muts per year,False,N
229e,,229e,Orf1ab,0.17263998907965292,0.08430504502232934,0.28326130731884647,"[0.08430504502232934, 0.28326130731884647]",6759,1.166873686189374,0.569817799305924,1.9145631761680832,229E,Coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.17×10⁻³ muts per codon per year,1.17 muts per year,False,Orf1ab
229e,,229e,RdRp,0.13976105612523443,0.041793744846958254,0.30829424354769247,"[0.041793744846958254, 0.30829424354769247]",927,0.1295584990280923,0.0387428014731303,0.28578876376871093,229E,Coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.14×10⁻³ muts per codon per year,0.13 muts per year,polymerase,RdRp (Polymerase)
229e,,229e,S1,1.4740798680680627,0.910679800062361,2.273477515923547,"[0.910679800062361, 2.273477515923547]",545,0.8033735280970942,0.4963204910339868,1.2390452461783332,229E,Coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,1.47×10⁻³ muts per codon per year,0.8 muts per year,receptor_binding,S1 (Receptor-Binding)
229e,,229e,S2,0.07021290147623577,0.0,0.3865722046521753,"[0.0, 0.3865722046521753]",614,0.04311072150640876,0.0,0.2373553336564356,229E,Coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.07×10⁻³ muts per codon per year,0.04 muts per year,False,S2
229e,,229e,Protein4a,0.0,0.0,0.0,"[0.0, 0.0]",134,0.0,0.0,0.0,229E,Coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,Protein4a
229e,,229e,Protein4b,-0.041771226997689086,-0.12531368099306728,0.0,"[-0.12531368099306728, 0.0]",89,-0.003717639202794329,-0.011152917608382988,0.0,229E,Coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,-0.04×10⁻³ muts per codon per year,-0.0 muts per year,False,Protein4b
229e,,229e,E,0.0,0.0,0.0,"[0.0, 0.0]",78,0.0,0.0,0.0,229E,Coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,E
229e,,229e,M,0.0,0.0,0.0,"[0.0, 0.0]",226,0.0,0.0,0.0,229E,Coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,M
229e,,229e,N,0.2724120641537883,0.0,0.5851923109798024,"[0.0, 0.5851923109798024]",390,0.10624070501997744,0.0,0.22822500128212292,229E,Coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.27×10⁻³ muts per codon per year,0.11 muts per year,False,N
nl63,,nl63,Orf1ab,0.06523966518935766,0.029887983038929387,0.11514267785547212,"[0.029887983038929387, 0.11514267785547212]",6730,0.43906294672437707,0.20114612585199476,0.7749102219673274,NL63,Coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.07×10⁻³ muts per codon per year,0.44 muts per year,False,Orf1ab
nl63,,nl63,RdRp,0.0,0.0,0.0,"[0.0, 0.0]",927,0.0,0.0,0.0,NL63,Coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.0×10⁻³ muts per codon per year,0.0 muts per year,polymerase,RdRp (Polymerase)
nl63,,nl63,Protein3,0.0,0.0,0.0,"[0.0, 0.0]",226,0.0,0.0,0.0,NL63,Coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,Protein3
nl63,,nl63,S1,0.10215462210527065,0.014808595263273376,0.34631109576475555,"[0.014808595263273376, 0.34631109576475555]",734,0.07498149262526867,0.01086950892324266,0.25419234429133053,NL63,Coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.1×10⁻³ muts per codon per year,0.07 muts per year,receptor_binding,S1 (Receptor-Binding)
nl63,,nl63,S2,0.039770866218704536,-0.003219138938205791,0.1875860884659535,"[-0.003219138938205791, 0.1875860884659535]",608,0.024180686660972357,-0.001957236474429121,0.11405234178729973,NL63,Coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.04×10⁻³ muts per codon per year,0.02 muts per year,False,S2
nl63,,nl63,E,0.0,0.0,0.0,"[0.0, 0.0]",78,0.0,0.0,0.0,NL63,Coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,E
nl63,,nl63,M,0.048063899556730016,0.012324076809417953,0.09554240546501268,"[0.012324076809417953, 0.09554240546501268]",227,0.010910505199377715,0.002797565435737875,0.02168812604055788,NL63,Coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.05×10⁻³ muts per codon per year,0.01 muts per year,False,M
nl63,,nl63,N,0.047442467479853506,0.0,0.1430593628802755,"[0.0, 0.1430593628802755]",378,0.017933252707384623,0.0,0.054076439168744134,NL63,Coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.05×10⁻³ muts per codon per year,0.02 muts per year,False,N
dengue,denv1_V,dengue_denv1_V,C,0.0,0.0,0.0,"[0.0, 0.0]",114,0.0,0.0,0.0,Dengue 1-V,Flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,C
dengue,denv1_V,dengue_denv1_V,M,0.2720697441174,0.0,0.8797332333706093,"[0.0, 0.8797332333706093]",166,0.045163577523488395,0.0,0.14603571673952112,Dengue 1-V,Flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.27×10⁻³ muts per codon per year,0.05 muts per year,False,M
dengue,denv1_V,dengue_denv1_V,E,0.0,0.0,0.0,"[0.0, 0.0]",495,0.0,0.0,0.0,Dengue 1-V,Flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year,receptor_binding,E (Receptor-Binding)
dengue,denv1_V,dengue_denv1_V,NS1,0.12124825224666345,0.0,0.4040908863628209,"[0.0, 0.4040908863628209]",352,0.04267938479082554,0.0,0.14223999199971296,Dengue 1-V,Flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.12×10⁻³ muts per codon per year,0.04 muts per year,False,NS1
dengue,denv1_V,dengue_denv1_V,Ns2a,0.0,0.0,0.0,"[0.0, 0.0]",218,0.0,0.0,0.0,Dengue 1-V,Flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,Ns2a
dengue,denv1_V,dengue_denv1_V,Ns2b,0.3705976161978417,0.0,1.1205787120438007,"[0.0, 1.1205787120438007]",130,0.04817769010571942,0.0,0.1456752325656941,Dengue 1-V,Flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.37×10⁻³ muts per codon per year,0.05 muts per year,False,Ns2b
dengue,denv1_V,dengue_denv1_V,Ns3,0.0,0.0,0.0,"[0.0, 0.0]",619,0.0,0.0,0.0,Dengue 1-V,Flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,Ns3
dengue,denv1_V,dengue_denv1_V,Ns4a,0.0,0.0,0.0,"[0.0, 0.0]",127,0.0,0.0,0.0,Dengue 1-V,Flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,Ns4a
dengue,denv1_V,dengue_denv1_V,Ns4b,0.0,0.0,0.0,"[0.0, 0.0]",249,0.0,0.0,0.0,Dengue 1-V,Flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,Ns4b
dengue,denv1_V,dengue_denv1_V,Ns5,0.107255707257924,0.0,0.31228403551722594,"[0.0, 0.31228403551722594]",899,0.09642288082487367,0.0,0.2807433479299861,Dengue 1-V,Flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.11×10⁻³ muts per codon per year,0.1 muts per year,polymerase,Ns5 (Polymerase)
dengue,denv2_AA,dengue_denv2_AA,C,0.395334767524333,0.0,1.186004302572999,"[0.0, 1.186004302572999]",114,0.04506816349777396,0.0,0.1352044904933219,Dengue 2-AA,Flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.4×10⁻³ muts per codon per year,0.05 muts per year,False,C
dengue,denv2_AA,dengue_denv2_AA,M,0.0,0.0,0.0,"[0.0, 0.0]",166,0.0,0.0,0.0,Dengue 2-AA,Flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,M
dengue,denv2_AA,dengue_denv2_AA,E,0.28582111731150434,0.00484197699995029,0.6478767183947319,"[0.00484197699995029, 0.6478767183947319]",495,0.14148145306919463,0.002396778614975393,0.32069897560539234,Dengue 2-AA,Flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.29×10⁻³ muts per codon per year,0.14 muts per year,receptor_binding,E (Receptor-Binding)
dengue,denv2_AA,dengue_denv2_AA,NS1,0.003975818484135565,0.0,0.026247463587067997,"[0.0, 0.026247463587067997]",352,0.0013994881064157188,0.0,0.009239107182647935,Dengue 2-AA,Flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,NS1
dengue,denv2_AA,dengue_denv2_AA,Ns2a,0.05180977576655109,0.0,0.14522759976027477,"[0.0, 0.14522759976027477]",218,0.011294531117108137,0.0,0.0316596167477399,Dengue 2-AA,Flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.05×10⁻³ muts per codon per year,0.01 muts per year,False,Ns2a
dengue,denv2_AA,dengue_denv2_AA,Ns2b,0.0,0.0,0.0,"[0.0, 0.0]",130,0.0,0.0,0.0,Dengue 2-AA,Flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,Ns2b
dengue,denv2_AA,dengue_denv2_AA,Ns3,0.23128262404148608,0.04504323641309546,0.5022512871916819,"[0.04504323641309546, 0.5022512871916819]",618,0.1429326616576384,0.027836720103292995,0.31039129548445943,Dengue 2-AA,Flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.23×10⁻³ muts per codon per year,0.14 muts per year,False,Ns3
dengue,denv2_AA,dengue_denv2_AA,Ns4a,0.5098150078284875,0.06476088998976029,1.6327691285418737,"[0.06476088998976029, 1.6327691285418737]",127,0.06474650599421793,0.008224633028699557,0.20736167932481797,Dengue 2-AA,Flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.51×10⁻³ muts per codon per year,0.06 muts per year,False,Ns4a
dengue,denv2_AA,dengue_denv2_AA,Ns4b,0.013904338153503892,0.0,0.04171301446051168,"[0.0, 0.04171301446051168]",248,0.003448275862068965,0.0,0.010344827586206896,Dengue 2-AA,Flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.01×10⁻³ muts per codon per year,0.0 muts per year,False,Ns4b
dengue,denv2_AA,dengue_denv2_AA,Ns5,0.25619059903752633,0.05703370382932896,0.45102069364080843,"[0.05703370382932896, 0.45102069364080843]",900,0.2305715391337737,0.051330333446396065,0.4059186242767276,Dengue 2-AA,Flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.26×10⁻³ muts per codon per year,0.23 muts per year,polymerase,Ns5 (Polymerase)
dengue,denv3_III,dengue_denv3_III,C,0.0,0.0,0.0,"[0.0, 0.0]",114,0.0,0.0,0.0,Dengue 3-III,Flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,C
dengue,denv3_III,dengue_denv3_III,M,0.0,0.0,0.0,"[0.0, 0.0]",166,0.0,0.0,0.0,Dengue 3-III,Flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,M
dengue,denv3_III,dengue_denv3_III,E,0.05074709815630697,0.0,0.16921370524925344,"[0.0, 0.16921370524925344]",493,0.025018319391059335,0.0,0.08342235668788195,Dengue 3-III,Flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.05×10⁻³ muts per codon per year,0.03 muts per year,receptor_binding,E (Receptor-Binding)
dengue,denv3_III,dengue_denv3_III,NS1,0.3082934226421099,0.027633963218772168,0.6312635451116533,"[0.027633963218772168, 0.6312635451116533]",352,0.10851928477002269,0.009727155053007802,0.22220476787930193,Dengue 3-III,Flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.31×10⁻³ muts per codon per year,0.11 muts per year,False,NS1
dengue,denv3_III,dengue_denv3_III,Ns2a,0.03959029275423549,-0.08557399015927583,0.38399980895313235,"[-0.08557399015927583, 0.38399980895313235]",218,0.008630683820423337,-0.018655129854722133,0.08371195835178286,Dengue 3-III,Flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.04×10⁻³ muts per codon per year,0.01 muts per year,False,Ns2a
dengue,denv3_III,dengue_denv3_III,Ns2b,0.07199814916475311,0.0,0.3083308542865489,"[0.0, 0.3083308542865489]",130,0.009359759391417904,0.0,0.04008301105725136,Dengue 3-III,Flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.07×10⁻³ muts per codon per year,0.01 muts per year,False,Ns2b
dengue,denv3_III,dengue_denv3_III,Ns3,0.1078617747633949,0.000225778150182943,0.3413738390092952,"[0.000225778150182943, 0.3413738390092952]",619,0.06676643857854143,0.00013975667496324173,0.21131040634675374,Dengue 3-III,Flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.11×10⁻³ muts per codon per year,0.07 muts per year,False,Ns3
dengue,denv3_III,dengue_denv3_III,Ns4a,0.4566108996488743,-0.0014985512842584498,0.9495297220803051,"[-0.0014985512842584498, 0.9495297220803051]",127,0.05798958425540704,-0.0001903160131008231,0.12059027470419874,Dengue 3-III,Flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.46×10⁻³ muts per codon per year,0.06 muts per year,False,Ns4a
dengue,denv3_III,dengue_denv3_III,Ns4b,0.013449543130766786,0.0,0.0399352800784974,"[0.0, 0.0399352800784974]",248,0.003335486696430163,0.0,0.009903949459467355,Dengue 3-III,Flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.01×10⁻³ muts per codon per year,0.0 muts per year,False,Ns4b
dengue,denv3_III,dengue_denv3_III,Ns5,0.4217036615705357,0.1298102271869876,0.7724827089318471,"[0.1298102271869876, 0.7724827089318471]",900,0.3795332954134821,0.11682920446828884,0.6952344380386625,Dengue 3-III,Flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.42×10⁻³ muts per codon per year,0.38 muts per year,polymerase,Ns5 (Polymerase)
dengue,denv4_II,dengue_denv4_II,C,0.037185112209117986,0.0,0.14049562367569976,"[0.0, 0.14049562367569976]",113,0.004201917679630332,0.0,0.015876005475354074,Dengue 4-II,Flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.04×10⁻³ muts per codon per year,0.0 muts per year,False,C
dengue,denv4_II,dengue_denv4_II,M,0.0,0.0,0.0,"[0.0, 0.0]",166,0.0,0.0,0.0,Dengue 4-II,Flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,M
dengue,denv4_II,dengue_denv4_II,E,0.06472806327989802,0.0,0.18188515142413827,"[0.0, 0.18188515142413827]",495,0.03204039132354952,0.0,0.09003314995494845,Dengue 4-II,Flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.06×10⁻³ muts per codon per year,0.03 muts per year,receptor_binding,E (Receptor-Binding)
dengue,denv4_II,dengue_denv4_II,NS1,0.09937533220326591,0.0024868631264194723,0.2725514370388575,"[0.0024868631264194723, 0.2725514370388575]",352,0.0349801169355496,0.0008753758204996543,0.09593810583767783,Dengue 4-II,Flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.1×10⁻³ muts per codon per year,0.03 muts per year,False,NS1
dengue,denv4_II,dengue_denv4_II,Ns2a,0.19741968437066104,0.0,0.4765652220147987,"[0.0, 0.4765652220147987]",218,0.04303749119280411,0.0,0.1038912183992261,Dengue 4-II,Flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.2×10⁻³ muts per codon per year,0.04 muts per year,False,Ns2a
dengue,denv4_II,dengue_denv4_II,Ns2b,0.06865884897725616,0.0,0.2327277698500632,"[0.0, 0.2327277698500632]",130,0.0089256503670433,0.0,0.030254610080508212,Dengue 4-II,Flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.07×10⁻³ muts per codon per year,0.01 muts per year,False,Ns2b
dengue,denv4_II,dengue_denv4_II,Ns3,0.0,0.0,0.0,"[0.0, 0.0]",618,0.0,0.0,0.0,Dengue 4-II,Flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,Ns3
dengue,denv4_II,dengue_denv4_II,Ns4a,0.0,0.0,0.0,"[0.0, 0.0]",127,0.0,0.0,0.0,Dengue 4-II,Flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,Ns4a
dengue,denv4_II,dengue_denv4_II,Ns4b,0.0,0.0,0.0,"[0.0, 0.0]",245,0.0,0.0,0.0,Dengue 4-II,Flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,Ns4b
dengue,denv4_II,dengue_denv4_II,Ns5,0.02305461730046924,0.0,0.08714521841216906,"[0.0, 0.08714521841216906]",900,0.020749155570422315,0.0,0.07843069657095215,Dengue 4-II,Flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.02×10⁻³ muts per codon per year,0.02 muts per year,polymerase,Ns5 (Polymerase)
rotavirusAg1p8,,rotavirusAg1p8,R,0.0,0.0,8.007741678932767e-05,"[0.0, 8.007741678932767e-05]",1089,0.0,0.0,8.720430688357784e-05,Rotavirus A/P[8],Reovirus,#1a3da6,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,polymerase,R (Polymerase)
rotavirusAg1p8,,rotavirusAg1p8,C,0.0003617522456391696,0.0,0.002720945543248541,"[0.0, 0.002720945543248541]",883,0.00031942723289938674,0.0,0.0024025949146884618,Rotavirus A/P[8],Reovirus,#1a3da6,RNA,"Double-stranded RNA, segmented",False,Fecal-Oral,"Sialic acid, others",N/A,0.0×10⁻³ muts per codon per year,0.0 muts per year,False,C
