Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"290028.1738","Human coronavirus HKU1 KNHI-2K72143",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","KNHI-2K72143",,,,,,,,,,,,,,,,,,,,,"2013-04-15T00:00:00Z","23161446",,,,,,"JN234485",,,,,,,,1,413,43.825665,1,413,,,,2,,,,,,"nasopharyngeal aspirate",,"2007-02",2007,,"South Korea","Asia","South Korea",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:20.509Z","2022-07-09T00:33:20.509Z"
"290028.1739","Human coronavirus HKU1 KNHI-2K72142",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","KNHI-2K72142",,,,,,,,,,,,,,,,,,,,,"2013-04-15T00:00:00Z","23161446",,,,,,"JN234484",,,,,,,,1,413,43.825665,1,413,,,,2,,,,,,"nasopharyngeal aspirate",,"2007-02",2007,,"South Korea","Asia","South Korea",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:20.707Z","2022-07-09T00:33:20.707Z"
"290028.1740","Human coronavirus HKU1 KNHI-2K73565",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","KNHI-2K73565",,,,,,,,,,,,,,,,,,,,,"2013-04-15T00:00:00Z","23161446",,,,,,"JN234488",,,,,,,,1,413,43.825665,1,413,,,,2,,,,,,"nasopharyngeal aspirate",,"2007-05",2007,,"South Korea","Asia","South Korea",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:20.805Z","2022-07-09T00:33:20.805Z"
"290028.1741","Human coronavirus HKU1 KNHI-2K73103",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","KNHI-2K73103",,,,,,,,,,,,,,,,,,,,,"2013-04-15T00:00:00Z","23161446",,,,,,"JN234487",,,,,,,,1,425,43.764706,1,425,,,,2,,,,,,"nasopharyngeal aspirate",,"2007-03",2007,,"South Korea","Asia","South Korea",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:20.854Z","2022-07-09T00:33:20.854Z"
"290028.1742","Human coronavirus HKU1 KNHI-2K72583",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","KNHI-2K72583",,,,,,,,,,,,,,,,,,,,,"2013-04-15T00:00:00Z","23161446",,,,,,"JN234486",,,,,,,,1,413,43.825665,1,413,,,,2,,,,,,"nasopharyngeal aspirate",,"2007-02",2007,,"South Korea","Asia","South Korea",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:20.755Z","2022-07-09T00:33:20.755Z"
"290028.1743","Human coronavirus HKU1 KNHI-2K71415",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","KNHI-2K71415",,,,,,,,,,,,,,,,,,,,,"2013-04-15T00:00:00Z","23161446",,,,,,"JN234483",,,,,,,,1,413,43.825665,1,413,,,,2,,,,,,"nasopharyngeal aspirate",,"2007-01",2007,,"South Korea","Asia","South Korea",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:21.102Z","2022-07-09T00:33:21.102Z"
"290028.1744","Human coronavirus HKU1 QPID04_0040",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","QPID04_0040",,,,,,,,,,,,,,,,,,,,,"2012-05-27T00:00:00Z","22590689",,,,,,"JQ732197",,,,,,,,1,226,37.61062,1,226,,,,1,,,,,,,,"2004-07-20",2004,,"Australia","Oceania","Australia",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:22.644Z","2022-07-09T00:33:22.644Z"
"290028.1745","Human coronavirus HKU1 QPID04_0044",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","QPID04_0044",,,,,,,,,,,,,,,,,,,,,"2012-05-27T00:00:00Z","22590689",,,,,,"JQ732202",,,,,,,,1,226,37.61062,1,226,,,,1,,,,,,,,"2004-07-16",2004,,"Australia","Oceania","Australia",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:22.483Z","2022-07-09T00:33:22.483Z"
"290028.1746","Human coronavirus HKU1 QPID04_0041",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","QPID04_0041",,,,,,,,,,,,,,,,,,,,,"2012-05-27T00:00:00Z","22590689",,,,,,"JQ732198",,,,,,,,1,226,37.61062,1,226,,,,1,,,,,,,,"2004-07-20",2004,,"Australia","Oceania","Australia",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:22.533Z","2022-07-09T00:33:22.533Z"
"290028.1747","Human coronavirus HKU1 QPID04_0022",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","QPID04_0022",,,,,,,,,,,,,,,,,,,,,"2012-05-27T00:00:00Z","22590689",,,,,,"JQ732200",,,,,,,,1,226,37.61062,1,226,,,,1,,,,,,,,"2004-08-02",2004,,"Australia","Oceania","Australia",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:22.583Z","2022-07-09T00:33:22.583Z"
"290028.1748","Human coronavirus HKU1 QPID04_0042",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","QPID04_0042",,,,,,,,,,,,,,,,,,,,,"2012-05-27T00:00:00Z","22590689",,,,,,"JQ732199",,,,,,,,1,226,37.61062,1,226,,,,1,,,,,,,,"2004-07-22",2004,,"Australia","Oceania","Australia",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:22.593Z","2022-07-09T00:33:22.593Z"
"290028.1749","Human coronavirus HKU1 QPID04_0043",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","QPID04_0043",,,,,,,,,,,,,,,,,,,,,"2012-05-27T00:00:00Z","22590689",,,,,,"JQ732201",,,,,,,,1,226,38.053097,1,226,,,,1,,,,,,,,"2004-07-20",2004,,"Australia","Oceania","Australia",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:22.693Z","2022-07-09T00:33:22.693Z"
"290028.1750","Human coronavirus HKU1 KNHI-2K71411",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","KNHI-2K71411",,,,,,,,,,,,,,,,,,,,,"2013-04-15T00:00:00Z","23161446",,,,,,"JN234482",,,,,,,,1,413,44.067795,1,413,,,,2,,,,,,"nasopharyngeal aspirate",,"2007-01",2007,,"South Korea","Asia","South Korea",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:23.393Z","2022-07-09T00:33:23.393Z"
"290028.1751","Human coronavirus HKU1 CU-H2238/2010",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","CU-H2238/2010",,,,,,,,,,,,,,,,,,,,,"2013-08-31T00:00:00Z",,,,,,,"JX513213",,,,,,,,1,593,32.546375,1,593,,,,1,,,,,,,,"2010-08-26",2010,,"Thailand","Asia","Thailand",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:24.715Z","2022-07-09T00:33:24.715Z"
"290028.1752","Human coronavirus HKU1 CU-H2010/2010",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","CU-H2010/2010",,,,,,,,,,,,,,,,,,,,,"2013-08-31T00:00:00Z",,,,,,,"JX513246",,,,,,,,1,526,35.55133,1,526,,,,1,,,,,,,,"2010-06-17",2010,,"Thailand","Asia","Thailand",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:24.370Z","2022-07-09T00:33:24.370Z"
"290028.1753","Human coronavirus HKU1 CU-H2809/2010",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","CU-H2809/2010",,,,,,,,,,,,,,,,,,,,,"2013-08-31T00:00:00Z",,,,,,,"JX513214",,,,,,,,1,593,32.715008,1,593,,,,1,,,,,,,,"2010-12-09",2010,,"Thailand","Asia","Thailand",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:25.004Z","2022-07-09T00:33:25.004Z"
"290028.1754","Human coronavirus HKU1 CU-H2010/2010",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","CU-H2010/2010",,,,,,,,,,,,,,,,,,,,,"2013-08-31T00:00:00Z",,,,,,,"JX513212",,,,,,,,1,594,32.32323,1,594,,,,1,,,,,,,,"2010-06-17",2010,,"Thailand","Asia","Thailand",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:24.856Z","2022-07-09T00:33:24.856Z"
"290028.1755","Human coronavirus HKU1 CU-H2238/2010",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","CU-H2238/2010",,,,,,,,,,,,,,,,,,,,,"2013-08-31T00:00:00Z",,,,,,,"JX513247",,,,,,,,1,523,36.13767,1,523,,,,1,,,,,,,,"2010-08-26",2010,,"Thailand","Asia","Thailand",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:25.227Z","2022-07-09T00:33:25.227Z"
"290028.1756","Human coronavirus HKU1 CU-H2809/2010",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","CU-H2809/2010",,,,,,,,,,,,,,,,,,,,,"2013-08-31T00:00:00Z",,,,,,,"JX513248",,,,,,,,1,526,35.55133,1,526,,,,1,,,,,,,,"2010-12-09",2010,,"Thailand","Asia","Thailand",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:25.058Z","2022-07-09T00:33:25.058Z"
"290028.1757","Human coronavirus HKU1 SH-2",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","SH-2",,,,,,,,,,,,,,,,,,,,,"2013-03-17T00:00:00Z",,,,,,,"KC294428",,,"Sanger dideoxy sequencing",,,,,1,438,34.703197,1,438,,,,1,,,,,,,,"2012",2012,,"China","Asia","China",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:26.313Z","2022-07-09T00:33:26.313Z"
"290028.1758","Human coronavirus HKU1 SH-3",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","SH-3",,,,,,,,,,,,,,,,,,,,,"2013-03-17T00:00:00Z",,,,,,,"KC294429",,,"Sanger dideoxy sequencing",,,,,1,438,34.931507,1,438,,,,1,,,,,,,,"2012",2012,,"China","Asia","China",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:33:26.378Z","2022-07-09T00:33:26.378Z"
"290028.1759","Human coronavirus HKU1 SH-1",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","SH-1",,,,,,,,,,,,,,,,,,,,,"2013-03-17T00:00:00Z",,,,,,,"KC294427",,,"Sanger dideoxy sequencing",,,,,1,438,34.474884,1,438,,,,1,,,,,,,,"2012",2012,,"China","Asia","China",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:38:26.642Z","2022-07-09T00:38:26.642Z"
"290028.1760","Human coronavirus HKU1 HKU1/human/USA/HKU1-4/2005",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","HKU1/human/USA/HKU1-4/2005",,,,,,,,,,,,,,,,,,,,,"2014-09-26T00:00:00Z","24394697",,"PRJNA260063",,,,"KF430196",,,"Sanger; Illumina","10.9x","clc_ref_assemble_long v. 3.22.55705",,,1,29464,31.944048,1,29464,,,,15,,,,,,,,"2005-04-19",2005,,"USA","North America","USA: Denver, CO",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:18:45.668Z","2022-07-09T01:18:45.668Z"
"290028.1761","Human coronavirus HKU1 HKU1/human/USA/HKU1-16/2010",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","HKU1/human/USA/HKU1-16/2010",,,,,,,,,,,,,,,,,,,,,"2014-09-26T00:00:00Z","24394697",,"PRJNA260063",,,,"KF430200",,,"Sanger; Illumina","40.2x","clc_ref_assemble_long v. 3.22.55705",,,1,29628,32.102295,1,29628,,,,18,,,,,,,,"2010-01-08",2010,,"USA","North America","USA: Denver, CO",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:28:47.947Z","2022-07-09T01:28:47.947Z"
"290028.1762","Human coronavirus HKU1 HKU1/human/USA/HKU1-18/2010",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Complete","HKU1/human/USA/HKU1-18/2010",,,,,,,,,,,,,,,,,,,,,"2014-09-26T00:00:00Z","24394697",,"PRJNA260063",,,,"KF430201",,,"Sanger; Illumina","60.6x","clc_ref_assemble_long v. 3.22.55705",,,1,29934,32.053852,1,29934,,,,9,,,,,,,,"2010-01-22",2010,,"USA","North America","USA: Denver, CO",,"Homo sapiens","Human","female","2 months",,"Human",,,,,,"2022-07-09T01:33:51.231Z","2022-07-09T01:33:51.231Z"
"290028.1763","Human coronavirus HKU1 HKU1/HTBEC_lab/BRA/HKU1-22/2007",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","HKU1/HTBEC_lab/BRA/HKU1-22/2007",,,,,,,,,,,,,,,,,,,,,"2014-09-26T00:00:00Z","24394697",,"PRJNA260063",,,,"KF430197",,,"Sanger; Illumina","191.3x","clc_ref_assemble_long v. 3.22.55705",,,1,6021,30.543098,1,6021,,,,5,,,,,,,,"2007",2007,,"Brazil","South America","Brazil",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:43:30.939Z","2022-07-09T00:43:30.939Z"
"290028.1764","Human coronavirus HKU1 HKU1/HTBEC_lab/BRA/HKU1-21/2006",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","HKU1/HTBEC_lab/BRA/HKU1-21/2006",,,,,,,,,,,,,,,,,,,,,"2014-09-26T00:00:00Z","24394697",,"PRJNA260063",,,,"KF430198",,,"Illumina","199.5x","clc_ref_assemble_long v. 3.22.55705",,,1,6037,30.46215,1,6037,,,,5,,,,,,,,"2006",2006,,"Brazil","South America","Brazil",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:43:30.221Z","2022-07-09T00:43:30.221Z"
"290028.1765","Human coronavirus HKU1 HKU1/human/USA/HKU1-14/2009",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","HKU1/human/USA/HKU1-14/2009",,,,,,,,,,,,,,,,,,,,,"2014-09-26T00:00:00Z","24394697",,"PRJNA260063",,,,"KF430199",,,"Sanger; Illumina","41.3x","clc_ref_assemble_long v. 3.22.55705",,,1,29604,32.07947,1,29604,,,,12,,,,,,,,"2009-12-28",2009,,"USA","North America","USA: Denver, CO",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:18:45.582Z","2022-07-09T01:18:45.582Z"
"290028.1766","Human coronavirus HKU1 HKU1/HTBEC_lab/BRA/HKU1-23/2006",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","HKU1/HTBEC_lab/BRA/HKU1-23/2006",,,,,,,,,,,,,,,,,,,,,"2014-09-26T00:00:00Z","24394697",,"PRJNA260063",,,,"KF430203",,,"Illumina","199.3x","clc_ref_assemble_long v. 3.22.55705",,,1,6058,30.521624,1,6058,,,,5,,,,,,,,"2006",2006,,"Brazil","South America","Brazil",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T00:43:30.274Z","2022-07-09T00:43:30.274Z"
"290028.1767","Human coronavirus HKU1 HKU1/human/USA/HKU1-7/2010",,290028,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;290028","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Human coronavirus HKU1","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Human coronavirus HKU1","Partial","HKU1/human/USA/HKU1-7/2010",,,,,,,,,,,,,,,,,,,,,"2014-09-26T00:00:00Z","24394697",,"PRJNA260063",,,,"KF430202",,,"Sanger; Illumina","42.6x","clc_ref_assemble_long v. 3.22.55705",,,1,29709,32.118816,1,29709,,,,11,,,,,,,,"2010-01-03",2010,,"USA","North America","USA: Denver, CO",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:38:53.905Z","2022-07-09T01:38:53.905Z"
