Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"11137.1197","Human coronavirus 229E HCoV-229E/USA/ACRI_0244/2017",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Complete","HCoV-229E/USA/ACRI_0244/2017",,,,,,,,,,,,,,,,,,,,,"2020-05-31T00:00:00Z",,,,,,,"MT438697",,,"Illumina",,"CLC Genomics v. 9.0",,,1,27305,37.99325,1,27305,,,,8,,,,,,"nasopharyngeal swab",,"2017-02-24",2017,,"USA","North America","USA: Little Rock, Arkansas",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-28T21:01:57.384Z","2021-01-28T21:01:57.384Z"
"11137.1198","Human coronavirus 229E HCoV-229E/USA/ACRI_0256/2017",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Complete","HCoV-229E/USA/ACRI_0256/2017",,,,,,,,,,,,,,,,,,,,,"2020-05-31T00:00:00Z",,,,,,,"MT438698",,,"Illumina",,"CLC Genomics v. 9.0",,,1,27297,37.98008,1,27297,,,,8,,,,,,"nasopharyngeal swab",,"2017-02-24",2017,,"USA","North America","USA: Little Rock, Arkansas",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-28T21:01:56.792Z","2021-01-28T21:01:56.792Z"
"11137.1199","Human coronavirus 229E HCoV-229E/USA/ACRI_0246/2017",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Complete","HCoV-229E/USA/ACRI_0246/2017",,,,,,,,,,,,,,,,,,,,,"2020-05-31T00:00:00Z",,,,,,,"MT438699",,,"Illumina",,"CLC Genomics v. 9.0",,,1,27060,38.05162,1,27060,,,,8,,,,,,"nasopharyngeal swab",,"2017-02-27",2017,,"USA","North America","USA: Little Rock, Arkansas",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-28T21:01:58.047Z","2021-01-28T21:01:58.047Z"
"11137.1200","Human coronavirus 229E HCoV-229E/USA/UAMS_DID_0108/2017",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Complete","HCoV-229E/USA/UAMS_DID_0108/2017",,,,,,,,,,,,,,,,,,,,,"2020-05-31T00:00:00Z",,,,,,,"MT438700",,,"Illumina",,"CLC Genomics v. 9.0",,,1,27307,37.96619,1,27307,,,,8,,,,,,"nasopharyngeal swab",,"2017-01-27",2017,,"USA","North America","USA: Little Rock, Arkansas",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-28T21:01:57.986Z","2021-01-28T21:01:57.986Z"
"11137.1201","Human coronavirus 229E HCoV_229E/Seattle/USA/SC2872/2015",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Complete","HCoV_229E/Seattle/USA/SC2872/2015",,,,,,,,,,,,,,,,,,,,,"2020-02-21T00:00:00Z",,,"PRJNA338014",,,,"KY967357",,,,,,,,1,27242,38.00749,1,27242,,,,7,,,,,,,,"2015",2015,,"USA","North America","USA",,"Homo sapiens","Human",,,,"Human",,,,,"This is a meta-project to include all sequencing done by the UW Virology NGS group. We are interested in discovering viruses and new organisms through metagenomics across Washington state, the Pacific Northwest, and the world. We are also interested in whole genome sequencing of clinical isolates to better understand transmission and resistance of microbial organisms in humans. If interested in submitting samples and collaborating, please contact Alex Greninger at mailto:agrening@uw.edu.","2021-01-28T21:51:08.691Z","2021-01-28T21:51:08.691Z"
"11137.1202","Human coronavirus 229E HCoV_229E/Seattle/USA/SC3112/2015",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Complete","HCoV_229E/Seattle/USA/SC3112/2015",,,,,,,,,,,,,,,,,,,,,"2020-02-21T00:00:00Z",,,"PRJNA338014",,,,"KY983587",,,,,,,,1,27235,38.039288,1,27235,,,,7,,,,,,,,"2015",2015,,"USA","North America","USA",,"Homo sapiens","Human",,,,"Human",,,,,"This is a meta-project to include all sequencing done by the UW Virology NGS group. We are interested in discovering viruses and new organisms through metagenomics across Washington state, the Pacific Northwest, and the world. We are also interested in whole genome sequencing of clinical isolates to better understand transmission and resistance of microbial organisms in humans. If interested in submitting samples and collaborating, please contact Alex Greninger at mailto:agrening@uw.edu.","2021-01-28T21:53:19.751Z","2021-01-28T21:53:19.751Z"
"11137.1204","Human coronavirus 229E 452-Yamagata-2008",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","452-Yamagata-2008",,,,,,,,,,,,,,,,,,,,,"2015-02-03T00:00:00Z","25702793",,,,,,"LC005736",,,,,,,,1,1098,43.5337,1,1098,,,,1,,,,,,"nasopharyngeal swab",,"2008",2008,,"Japan","Asia","Japan:Yamagata",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-28T21:57:35.502Z","2021-01-28T21:57:35.502Z"
"11137.1205","Human coronavirus 229E 756-Yamagata-2010",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","756-Yamagata-2010",,,,,,,,,,,,,,,,,,,,,"2015-02-03T00:00:00Z","25702793",,,,,,"LC005737",,,,,,,,1,1098,43.715847,1,1098,,,,1,,,,,,"nasopharyngeal swab",,"2010",2010,,"Japan","Asia","Japan:Yamagata",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-28T21:57:35.979Z","2021-01-28T21:57:35.979Z"
"11137.1206","Human coronavirus 229E 775-Yamagata-2010",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","775-Yamagata-2010",,,,,,,,,,,,,,,,,,,,,"2015-02-03T00:00:00Z","25702793",,,,,,"LC005738",,,,,,,,1,1098,43.62477,1,1098,,,,1,,,,,,"nasopharyngeal swab",,"2010",2010,,"Japan","Asia","Japan:Yamagata",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-28T21:57:35.922Z","2021-01-28T21:57:35.922Z"
"11137.1207","Human coronavirus 229E 777-Yamagata-2010",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","777-Yamagata-2010",,,,,,,,,,,,,,,,,,,,,"2015-02-03T00:00:00Z","25702793",,,,,,"LC005739",,,,,,,,1,1098,43.62477,1,1098,,,,1,,,,,,"nasopharyngeal swab",,"2010",2010,,"Japan","Asia","Japan:Yamagata",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-28T21:57:36.237Z","2021-01-28T21:57:36.237Z"
"11137.1208","Human coronavirus 229E 882-Yamagata-2010",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","882-Yamagata-2010",,,,,,,,,,,,,,,,,,,,,"2015-02-03T00:00:00Z","25702793",,,,,,"LC005740",,,,,,,,1,1098,43.62477,1,1098,,,,1,,,,,,"nasopharyngeal swab",,"2010",2010,,"Japan","Asia","Japan:Yamagata",,"Homo sapiensc","Human",,,,"Human",,,,,,"2021-01-28T21:57:36.464Z","2021-01-28T21:57:36.464Z"
"11137.1209","Human coronavirus 229E 1060-Yamagata-2010",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","1060-Yamagata-2010",,,,,,,,,,,,,,,,,,,,,"2015-02-03T00:00:00Z","25702793",,,,,,"LC005741",,,,,,,,1,1098,43.806923,1,1098,,,,1,,,,,,"nasopharyngeal swab",,"2010",2010,,"Japan","Asia","Japan:Yamagata",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-28T21:57:36.796Z","2021-01-28T21:57:36.796Z"
"11137.1210","Human coronavirus 229E QPID04_0033",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","QPID04_0033",,,,,,,,,,,,,,,,,,,,,"2012-05-27T00:00:00Z","22590689",,,,,,"JQ732182",,,,,,,,1,225,36.444443,1,225,,,,1,,,,,,,,"2004-07-17",2004,,"Australia","Oceania","Australia",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-28T23:05:59.143Z","2021-01-28T23:05:59.143Z"
"11137.1211","Human coronavirus 229E 0349",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Complete","0349",,,,,,,,,,,,,,,,,,,,,"2013-04-04T00:00:00Z","22926811",,,,,,"JX503060",,,,,,,,1,27263,38.0741,1,27263,,,,7,,,,,,"respiratory swab",,"2010",2010,,"Netherlands","Europe","Netherlands",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-29T00:53:52.273Z","2021-01-29T00:53:52.273Z"
"11137.1212","Human coronavirus 229E J0304",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Complete","J0304",,,,,,,,,,,,,,,,,,,,,"2013-04-04T00:00:00Z","22926811",,,,,,"JX503061",,,,,,,,1,27208,38.12849,1,27208,,,,7,,,,,,"adult with lower respiratory tract infection",,"2009",2009,,"Italy","Europe","Italy",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-29T00:53:52.452Z","2021-01-29T00:53:52.452Z"
"11137.1213","Human coronavirus 229E CU-H2896/2011",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","CU-H2896/2011",,,,,,,,,,,,,,,,,,,,,"2013-08-31T00:00:00Z",,,,,,,"JX513211",,,,,,,,1,561,34.40285,1,561,,,,1,,,,,,,,"2011-01-13",2011,,"Thailand","Asia","Thailand",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-29T00:53:54.626Z","2021-01-29T00:53:54.626Z"
"11137.1214","Human coronavirus 229E CU-H2869/2011",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","CU-H2869/2011",,,,,,,,,,,,,,,,,,,,,"2013-08-31T00:00:00Z",,,,,,,"JX513245",,,,,,,,1,1087,37.810486,1,1087,,,,1,,,,,,,,"2011-01-06",2011,,"Thailand","Asia","Thailand",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-29T00:58:07.497Z","2021-01-29T00:58:07.497Z"
"11137.1215","Human coronavirus 229E SH-5",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","SH-5",,,,,,,,,,,,,,,,,,,,,"2013-03-17T00:00:00Z",,,,,,,"KC294431",,,"Sanger dideoxy sequencing",,,,,1,422,34.36019,1,422,,,,1,,,,,,,,"2012",2012,,"China","Asia","China",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-29T01:38:21.808Z","2021-01-29T01:38:21.808Z"
"11137.1216","Human coronavirus 229E SH-6",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","SH-6",,,,,,,,,,,,,,,,,,,,,"2013-03-17T00:00:00Z",,,,,,,"KC294432",,,"Sanger dideoxy sequencing",,,,,1,438,34.474884,1,438,,,,1,,,,,,,,"2012",2012,,"China","Asia","China",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-29T01:38:22.689Z","2021-01-29T01:38:22.689Z"
"11137.1217","Human coronavirus 229E SH-8",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","SH-8",,,,,,,,,,,,,,,,,,,,,"2013-03-17T00:00:00Z",,,,,,,"KC294434",,,"Sanger dideoxy sequencing",,,,,1,438,34.703197,1,438,,,,1,,,,,,,,"2012",2012,,"China","Asia","China",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-29T01:38:22.473Z","2021-01-29T01:38:22.473Z"
"11137.1218","Human coronavirus 229E",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","229E",,,,,,,,,,,,,,,,,,,,,"2013-10-01T00:00:00Z",,,,,,,"KF285470",,,"Sanger dideoxy sequencing",,,,,1,1603,36.930756,1,1603,,,,1,,,,,,,,,,,"Sweden","Europe","Sweden",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-29T02:52:45.401Z","2021-01-29T02:52:45.401Z"
"11137.1219","Human coronavirus 229E",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","229E",,,,,,,,,,,,,,,,,,,,,"2013-10-01T00:00:00Z",,,,,,,"KF285471",,,"Sanger dideoxy sequencing",,,,,1,1603,36.930756,1,1603,,,,1,,,,,,,,,,,"Sweden","Europe","Sweden",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-29T02:52:47.004Z","2021-01-29T02:52:47.004Z"
"11137.1220","Human coronavirus 229E",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","229E",,,,,,,,,,,,,,,,,,,,,"2013-10-01T00:00:00Z",,,,,,,"KF285472",,,"Sanger dideoxy sequencing",,,,,1,1603,36.930756,1,1603,,,,1,,,,,,,,,,,"Sweden","Europe","Sweden",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-29T02:52:46.733Z","2021-01-29T02:52:46.733Z"
"11137.1221","Human coronavirus 229E",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","229E",,,,,,,,,,,,,,,,,,,,,"2013-10-01T00:00:00Z",,,,,,,"KF285473",,,"Sanger dideoxy sequencing",,,,,1,1603,36.930756,1,1603,,,,1,,,,,,,,,,,"Sweden","Europe","Sweden",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-29T02:52:46.951Z","2021-01-29T02:52:46.951Z"
"11137.1222","Human coronavirus 229E",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","229E",,,,,,,,,,,,,,,,,,,,,"2013-10-01T00:00:00Z",,,,,,,"KF285474",,,,,,,,1,1603,36.993137,1,1603,,,,1,,,,,,,,,,,"Sweden","Europe","Sweden",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-29T02:52:47.371Z","2021-01-29T02:52:47.371Z"
"11137.1223","Human coronavirus 229E",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","229E",,,,,,,,,,,,,,,,,,,,,"2013-10-01T00:00:00Z",,,,,,,"KF285475",,,,,,,,1,1603,36.993137,1,1603,,,,1,,,,,,,,,,,"Sweden","Europe","Sweden",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-29T02:52:47.857Z","2021-01-29T02:52:47.857Z"
"11137.1224","Human coronavirus 229E",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","229E",,,,,,,,,,,,,,,,,,,,,"2013-10-01T00:00:00Z",,,,,,,"KF285476",,,,,,,,1,1603,36.993137,1,1603,,,,1,,,,,,,,,,,"Sweden","Europe","Sweden",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-29T02:52:48.047Z","2021-01-29T02:52:48.047Z"
"11137.1225","Human coronavirus 229E",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","229E",,,,,,,,,,,,,,,,,,,,,"2013-10-01T00:00:00Z",,,,,,,"KF285477",,,,,,,,1,1603,36.993137,1,1603,,,,1,,,,,,,,,,,"Sweden","Europe","Sweden",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-29T02:54:48.312Z","2021-01-29T02:54:48.312Z"
"11137.1226","Human coronavirus 229E",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","229E",,,,,,,,,,,,,,,,,,,,,"2013-10-01T00:00:00Z",,,,,,,"KF285478",,,,,,,,1,1603,36.993137,1,1603,,,,1,,,,,,,,,,,"Sweden","Europe","Sweden",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-29T02:54:48.730Z","2021-01-29T02:54:48.730Z"
"11137.1227","Human coronavirus 229E",,11137,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;693996;2509480;11137","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Duvinacovirus;Human coronavirus 229E","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E","Partial","229E",,,,,,,,,,,,,,,,,,,,,"2013-10-01T00:00:00Z",,,,,,,"KF285479",,,,,,,,1,1603,36.993137,1,1603,,,,1,,,,,,,,,,,"Sweden","Europe","Sweden",,"Homo sapiens","Human",,,,"Human",,,,,,"2021-01-29T02:54:49.023Z","2021-01-29T02:54:49.023Z"
