virus,subtype,virus_and_subtype,gene,adaptive_subs_per_codon_per_year,lower_95ci,upper_95ci,ci,len_in_codons,adaptive_muts_per_year,lower_95ci_mutspergene,upper_95ci_mutspergene,legible_name,virus_family,color,rna_dna,genome_type,enveloped,transmission,cellular_receptor,fusion_protein_class,legible_rate_percodon,legible_rate_pergene
oc43,A,oc43_A,S2,0.028594091749463875,0.0,0.15901821409108333,"[0.0, 0.15901821409108333]",596,0.01704207868268047,0.0,0.09477485559828566,OC43-A,coronavirus,#208288,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.03×10⁻³ muts per codon per year,0.02 muts per year
oc43,A,oc43_A,NS2,0.13177550149381137,-0.18565941101152364,0.6176776568501913,"[-0.18565941101152364, 0.6176776568501913]",110,0.01449530516431925,-0.0204225352112676,0.06794454225352103,OC43-A,coronavirus,#208288,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.13×10⁻³ muts per codon per year,0.01 muts per year
oc43,A,oc43_A,E,0.2029826014913007,0.0,0.6089478044739023,"[0.0, 0.6089478044739023]",85,0.01725352112676056,0.0,0.0517605633802817,OC43-A,coronavirus,#208288,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.2×10⁻³ muts per codon per year,0.02 muts per year
oc43,A,oc43_A,M,0.5442737288276893,0.06634248241748353,1.1795542910518881,"[0.06634248241748353, 1.1795542910518881]",231,0.12572723135919625,0.015325113438438695,0.27247704123298616,OC43-A,coronavirus,#208288,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.54×10⁻³ muts per codon per year,0.13 muts per year
oc43,A,oc43_A,N,0.2218856925961246,-0.007612370883946843,0.550233298347884,"[-0.007612370883946843, 0.550233298347884]",449,0.09962667597565994,-0.0034179545268921323,0.24705475095819995,OC43-A,coronavirus,#208288,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.22×10⁻³ muts per codon per year,0.1 muts per year
oc43,B,oc43_B,Orf1ab,0.2346410069618003,0.13214114814914368,0.32452030010369937,"[0.13214114814914368, 0.32452030010369937]",7096,1.6650125854009348,0.9376735872663235,2.302796049535851,OC43-B,coronavirus,#3FA8A6,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.23×10⁻³ muts per codon per year,1.67 muts per year
oc43,B,oc43_B,RdRp,0.09136815087601831,0.0,0.22667671018859503,"[0.0, 0.22667671018859503]",928,0.08478964401294499,0.0,0.21035598705501618,OC43-B,coronavirus,#3FA8A6,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.09×10⁻³ muts per codon per year,0.08 muts per year
oc43,B,oc43_B,HE,1.2342111125973034,0.4366327057534355,1.851691097150834,"[0.4366327057534355, 1.851691097150834]",425,0.524539722853854,0.1855688999452101,0.7869687162891045,OC43-B,coronavirus,#3FA8A6,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,1.23×10⁻³ muts per codon per year,0.52 muts per year
oc43,B,oc43_B,S1,2.1046864042881235,1.4034062877818732,2.759791435862166,"[1.4034062877818732, 2.759791435862166]",753,1.5848288624289568,1.0567649346997505,2.078122951204211,OC43-B,coronavirus,#3FA8A6,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,2.1×10⁻³ muts per codon per year,1.58 muts per year
oc43,B,oc43_B,S2,0.09575254107844455,-0.009412378586087672,0.2399234391468457,"[-0.009412378586087672, 0.2399234391468457]",596,0.05706851448275295,-0.005609777637308253,0.14299436973152005,OC43-B,coronavirus,#3FA8A6,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.1×10⁻³ muts per codon per year,0.06 muts per year
oc43,B,oc43_B,NS2,0.13216556905877297,0.0,0.29320086601640005,"[0.0, 0.29320086601640005]",110,0.014538212596465027,0.0,0.03225209526180401,OC43-B,coronavirus,#3FA8A6,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.13×10⁻³ muts per codon per year,0.01 muts per year
oc43,B,oc43_B,E,0.22082619455549213,0.0,0.5888698521479789,"[0.0, 0.5888698521479789]",85,0.01877022653721683,0.0,0.05005393743257821,OC43-B,coronavirus,#3FA8A6,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.22×10⁻³ muts per codon per year,0.02 muts per year
oc43,B,oc43_B,M,0.383866403283879,0.10376534648379308,0.8611776572941622,"[0.10376534648379308, 0.8611776572941622]",231,0.08867313915857605,0.023969795037756203,0.19893203883495147,OC43-B,coronavirus,#3FA8A6,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.38×10⁻³ muts per codon per year,0.09 muts per year
oc43,B,oc43_B,N,0.15141174954670683,0.00011908332166003168,0.363341412251555,"[0.00011908332166003168, 0.363341412251555]",449,0.06798387554647137,5.3468411425354225e-05,0.16314029410094819,OC43-B,coronavirus,#3FA8A6,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.15×10⁻³ muts per codon per year,0.07 muts per year
229e,,229e,Orf1ab,-0.001099667659618535,-0.03616418974075387,0.041770120582858276,"[-0.03616418974075387, 0.041770120582858276]",6759,-0.007432653711361678,-0.2444337584577554,0.28232424501953907,229E,coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,-0.0×10⁻³ muts per codon per year,-0.01 muts per year
229e,,229e,RdRp,-0.05057888474372693,-0.1353369250509752,0.04085325435634124,"[-0.1353369250509752, 0.04085325435634124]",927,-0.04688662615743487,-0.125457329522254,0.03787096678832833,229E,coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,-0.05×10⁻³ muts per codon per year,-0.05 muts per year
229e,,229e,S1,1.2973987165891783,0.8855597037233771,1.7138347836374075,"[0.8855597037233771, 1.7138347836374075]",545,0.7070823005411022,0.4826300385292405,0.9340399570823871,229E,coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,1.3×10⁻³ muts per codon per year,0.71 muts per year
229e,,229e,S2,0.06969406066316401,0.005597519114431262,0.15889460299596772,"[0.005597519114431262, 0.15889460299596772]",614,0.042792153247182704,0.0034368767362607947,0.09756128623952418,229E,coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.07×10⁻³ muts per codon per year,0.04 muts per year
229e,,229e,Protein4a,0.14510779436152574,0.029021558872305144,0.2764303482587062,"[0.029021558872305144, 0.2764303482587062]",134,0.01944444444444445,0.003888888888888889,0.03704166666666663,229E,coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.15×10⁻³ muts per codon per year,0.02 muts per year
229e,,229e,Protein4b,0.08739076154806495,0.0,0.24141697877652896,"[0.0, 0.24141697877652896]",89,0.00777777777777778,0.0,0.021486111111111077,229E,coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.09×10⁻³ muts per codon per year,0.01 muts per year
229e,,229e,E,0.049857549857549865,0.0,0.14957264957264954,"[0.0, 0.14957264957264954]",78,0.003888888888888889,0.0,0.011666666666666664,229E,coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.05×10⁻³ muts per codon per year,0.0 muts per year
229e,,229e,M,0.0,0.0,0.0,"[0.0, 0.0]",226,0.0,0.0,0.0,229E,coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.0×10⁻³ muts per codon per year,0.0 muts per year
229e,,229e,N,0.27542772510300734,0.0,0.5893082747618835,"[0.0, 0.5893082747618835]",390,0.10741681279017286,0.0,0.22983022715713458,229E,coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.28×10⁻³ muts per codon per year,0.11 muts per year
nl63,,nl63,Orf1ab,0.03717532637976849,0.015811235304480257,0.07196720664823861,"[0.015811235304480257, 0.07196720664823861]",6730,0.2501899465358419,0.10640961359915212,0.4843393007426458,NL63,coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.04×10⁻³ muts per codon per year,0.25 muts per year
nl63,,nl63,RdRp,0.0,0.0,0.0,"[0.0, 0.0]",927,0.0,0.0,0.0,NL63,coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.0×10⁻³ muts per codon per year,0.0 muts per year
nl63,,nl63,Protein3,0.0,0.0,0.0,"[0.0, 0.0]",226,0.0,0.0,0.0,NL63,coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.0×10⁻³ muts per codon per year,0.0 muts per year
nl63,,nl63,S1,0.23659963757873317,0.07069141606441501,0.4288421780713537,"[0.07069141606441501, 0.4288421780713537]",734,0.17366413398279015,0.051887499391280616,0.31477015870437364,NL63,coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.24×10⁻³ muts per codon per year,0.17 muts per year
nl63,,nl63,S2,0.05412963743827128,0.0,0.20738791014015467,"[0.0, 0.20738791014015467]",608,0.03291081956246894,0.0,0.12609184936521406,NL63,coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.05×10⁻³ muts per codon per year,0.03 muts per year
nl63,,nl63,E,0.0,0.0,0.0,"[0.0, 0.0]",78,0.0,0.0,0.0,NL63,coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.0×10⁻³ muts per codon per year,0.0 muts per year
nl63,,nl63,M,0.19398741929210722,0.060948554793281824,0.43248930488191006,"[0.060948554793281824, 0.43248930488191006]",227,0.04403514417930834,0.013835321938074975,0.09817507220819359,NL63,coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.19×10⁻³ muts per codon per year,0.04 muts per year
nl63,,nl63,N,0.07500178600820756,0.0,0.24289172260203973,"[0.0, 0.24289172260203973]",378,0.02835067511110246,0.0,0.09181307114357103,NL63,coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.08×10⁻³ muts per codon per year,0.03 muts per year
rsv,A,rsv_A,NS1,0.13349536381650406,0.0,0.46185919228080247,"[0.0, 0.46185919228080247]",140,0.018689350934310567,0.0,0.06466028691931235,RSV-A,"Paramyxovirus, Pneumovirus",#0B194C,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.13×10⁻³ muts per codon per year,0.02 muts per year
rsv,A,rsv_A,NS2,0.20911768120083815,0.0,0.6391772261741021,"[0.0, 0.6391772261741021]",125,0.02613971015010477,0.0,0.07989715327176276,RSV-A,"Paramyxovirus, Pneumovirus",#0B194C,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.21×10⁻³ muts per codon per year,0.03 muts per year
rsv,A,rsv_A,N,0.05183648601423143,0.0,0.17327611986396174,"[0.0, 0.17327611986396174]",392,0.020319902517578724,0.0,0.067924238986673,RSV-A,"Paramyxovirus, Pneumovirus",#0B194C,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.05×10⁻³ muts per codon per year,0.02 muts per year
rsv,A,rsv_A,P,0.1007897222368118,0.0,0.3301808410248871,"[0.0, 0.3301808410248871]",242,0.02439111278130846,0.0,0.07990376352802268,RSV-A,"Paramyxovirus, Pneumovirus",#0B194C,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.1×10⁻³ muts per codon per year,0.02 muts per year
rsv,A,rsv_A,M,0.0,0.0,0.0,"[0.0, 0.0]",257,0.0,0.0,0.0,RSV-A,"Paramyxovirus, Pneumovirus",#0B194C,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.0×10⁻³ muts per codon per year,0.0 muts per year
rsv,A,rsv_A,SH,0.3413458241987243,0.0,1.2468664555477103,"[0.0, 1.2468664555477103]",65,0.02218747857291708,0.0,0.08104631961060116,RSV-A,"Paramyxovirus, Pneumovirus",#0B194C,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.34×10⁻³ muts per codon per year,0.02 muts per year
rsv,A,rsv_A,G,1.9300665866808226,1.1735832138549698,2.878035332770765,"[1.1735832138549698, 2.878035332770765]",298,0.5751598428308852,0.349727797728781,0.8576545291656879,RSV-A,"Paramyxovirus, Pneumovirus",#0B194C,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,1.93×10⁻³ muts per codon per year,0.58 muts per year
rsv,A,rsv_A,F,0.12585411484910825,0.026910001369494816,0.3095588478919959,"[0.026910001369494816, 0.3095588478919959]",575,0.07236611603823724,0.01547325078745952,0.17799633753789762,RSV-A,"Paramyxovirus, Pneumovirus",#0B194C,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.13×10⁻³ muts per codon per year,0.07 muts per year
rsv,A,rsv_A,L,0.17915260817039166,0.07347149099627973,0.27867271603345534,"[0.07347149099627973, 0.27867271603345534]",2166,0.38804454929706833,0.15913924949794186,0.6036051029284643,RSV-A,"Paramyxovirus, Pneumovirus",#0B194C,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.18×10⁻³ muts per codon per year,0.39 muts per year
rsv,B,rsv_B,NS1,0.6257729176360909,-0.06555049027962674,1.2784067930890646,"[-0.06555049027962674, 1.2784067930890646]",140,0.08760820846905272,-0.009177068639147743,0.17897695103246902,RSV-B,"Paramyxovirus, Pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.63×10⁻³ muts per codon per year,0.09 muts per year
rsv,B,rsv_B,NS2,0.06864522923338816,-0.021617761620358347,0.22413063706396608,"[-0.021617761620358347, 0.22413063706396608]",125,0.00858065365417352,-0.0027022202025447934,0.02801632963299576,RSV-B,"Paramyxovirus, Pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.07×10⁻³ muts per codon per year,0.01 muts per year
rsv,B,rsv_B,N,0.09278909060354744,-0.033662057179835496,0.3248590372792078,"[-0.033662057179835496, 0.3248590372792078]",392,0.036373323516590596,-0.013195526414495515,0.12734474261344947,RSV-B,"Paramyxovirus, Pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.09×10⁻³ muts per codon per year,0.04 muts per year
rsv,B,rsv_B,P,0.13017395235426202,-0.05434345903675412,0.3797051615044806,"[-0.05434345903675412, 0.3797051615044806]",242,0.03150209646973141,-0.013151117086894495,0.09188864908408431,RSV-B,"Paramyxovirus, Pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.13×10⁻³ muts per codon per year,0.03 muts per year
rsv,B,rsv_B,M,0.1287873347014022,0.0,0.3863620041042065,"[0.0, 0.3863620041042065]",257,0.03309834501826036,0.0,0.09929503505478107,RSV-B,"Paramyxovirus, Pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.13×10⁻³ muts per codon per year,0.03 muts per year
rsv,B,rsv_B,SH,0.3829232723849545,-0.23310636735041548,1.772727374385654,"[-0.23310636735041548, 1.772727374385654]",66,0.025272935977406995,-0.015385020245127421,0.11700000670945317,RSV-B,"Paramyxovirus, Pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.38×10⁻³ muts per codon per year,0.03 muts per year
rsv,B,rsv_B,G,2.1439093828606683,1.2801227304766734,3.3767220257559565,"[1.2801227304766734, 3.3767220257559565]",300,0.6431728148582004,0.384036819143002,1.0130166077267868,RSV-B,"Paramyxovirus, Pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,2.14×10⁻³ muts per codon per year,0.64 muts per year
rsv,B,rsv_B,F,0.11223025222973686,0.007410043452558189,0.30375829647123653,"[0.007410043452558189, 0.30375829647123653]",575,0.06453239503209869,0.004260774985220959,0.174661020470961,RSV-B,"Paramyxovirus, Pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.11×10⁻³ muts per codon per year,0.06 muts per year
rsv,B,rsv_B,L,0.227456322682962,0.09992310817178313,0.32514318803621606,"[0.09992310817178313, 0.32514318803621606]",2166,0.4926703949312957,0.21643345230008226,0.704260145286444,RSV-B,"Paramyxovirus, Pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.23×10⁻³ muts per codon per year,0.49 muts per year
dengue,denv1_I,dengue_denv1_I,C,0.530719394225584,-0.09066580699992047,1.40848400077502,"[-0.09066580699992047, 1.40848400077502]",114,0.060502010941716575,-0.010335901997990934,0.16056717608835225,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.53×10⁻³ muts per codon per year,0.06 muts per year
dengue,denv1_I,dengue_denv1_I,M,0.23297106336664122,0.0,0.696859343551623,"[0.0, 0.696859343551623]",166,0.03867319651886244,0.0,0.11567865102956942,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.23×10⁻³ muts per codon per year,0.04 muts per year
dengue,denv1_I,dengue_denv1_I,E,0.27722470142166594,0.04800798288903498,0.6077131469207415,"[0.04800798288903498, 0.6077131469207415]",495,0.13722622720372465,0.023763951530072314,0.30081800772576706,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.28×10⁻³ muts per codon per year,0.14 muts per year
dengue,denv1_I,dengue_denv1_I,NS1,0.45407725204933375,0.011679260074264498,1.0515084698582302,"[0.011679260074264498, 1.0515084698582302]",352,0.15983519272136548,0.004111099546141104,0.37013098139009704,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.45×10⁻³ muts per codon per year,0.16 muts per year
dengue,denv1_I,dengue_denv1_I,Ns2a,0.20669799399923527,-0.06522805204800981,0.7144007207758633,"[-0.06522805204800981, 0.7144007207758633]",218,0.04506016269183329,-0.01421971534646614,0.1557393571291382,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.21×10⁻³ muts per codon per year,0.05 muts per year
dengue,denv1_I,dengue_denv1_I,Ns2b,0.0,0.0,0.0,"[0.0, 0.0]",130,0.0,0.0,0.0,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv1_I,dengue_denv1_I,Ns3,0.10029736570719629,0.0,0.28881140394451077,"[0.0, 0.28881140394451077]",619,0.0620840693727545,0.0,0.17877425904165214,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.1×10⁻³ muts per codon per year,0.06 muts per year
dengue,denv1_I,dengue_denv1_I,Ns4a,0.0,0.0,0.0,"[0.0, 0.0]",127,0.0,0.0,0.0,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv1_I,dengue_denv1_I,Ns4b,0.018332158960024367,0.0,0.3992634360008239,"[0.0, 0.3992634360008239]",249,0.0045647075810460675,0.0,0.09941659556420515,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.02×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv1_I,dengue_denv1_I,Ns5,0.2548158661827924,0.03597246611390916,0.5927314906874545,"[0.03597246611390916, 0.5927314906874545]",899,0.22907946369833035,0.03233924703640434,0.5328656101280216,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.25×10⁻³ muts per codon per year,0.23 muts per year
dengue,denv1_III,dengue_denv1_III,C,0.3034393893989553,0.0,1.228929527065764,"[0.0, 1.228929527065764]",114,0.03459209039148091,0.0,0.1400979660854971,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.3×10⁻³ muts per codon per year,0.03 muts per year
dengue,denv1_III,dengue_denv1_III,M,0.2132846216591634,0.0,0.7518282913485492,"[0.0, 0.7518282913485492]",166,0.035405247195421125,0.0,0.12480349636385916,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.21×10⁻³ muts per codon per year,0.04 muts per year
dengue,denv1_III,dengue_denv1_III,E,0.08405281384764979,0.0,0.2912781302534159,"[0.0, 0.2912781302534159]",495,0.04160614285458664,0.0,0.14418267447544086,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.08×10⁻³ muts per codon per year,0.04 muts per year
dengue,denv1_III,dengue_denv1_III,NS1,0.3379067202626056,0.02387821767405711,0.7171385348889242,"[0.02387821767405711, 0.7171385348889242]",352,0.11894316553243718,0.008405132621268102,0.25243276428090133,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.34×10⁻³ muts per codon per year,0.12 muts per year
dengue,denv1_III,dengue_denv1_III,Ns2a,0.08129257639862861,-0.00884222277799211,0.2862838947108721,"[-0.00884222277799211, 0.2862838947108721]",218,0.017721781654901035,-0.00192760456560228,0.06240988904697012,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.08×10⁻³ muts per codon per year,0.02 muts per year
dengue,denv1_III,dengue_denv1_III,Ns2b,0.2664399849251938,0.0,0.7993199547755816,"[0.0, 0.7993199547755816]",130,0.03463719804027519,0.0,0.10391159412082561,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.27×10⁻³ muts per codon per year,0.03 muts per year
dengue,denv1_III,dengue_denv1_III,Ns3,0.0837523623750118,0.0,0.22863049193373453,"[0.0, 0.22863049193373453]",619,0.0518427123101323,0.0,0.14152227450698165,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.08×10⁻³ muts per codon per year,0.05 muts per year
dengue,denv1_III,dengue_denv1_III,Ns4a,0.0,0.0,0.0,"[0.0, 0.0]",127,0.0,0.0,0.0,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv1_III,dengue_denv1_III,Ns4b,0.0008817452862418585,0.0,0.009797069926990533,"[0.0, 0.009797069926990533]",249,0.0002195545762742228,0.0,0.002439470411820643,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv1_III,dengue_denv1_III,Ns5,0.055709938238051177,0.0,0.16509028147826446,"[0.0, 0.16509028147826446]",899,0.05008323447600801,0.0,0.14841616304895977,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.06×10⁻³ muts per codon per year,0.05 muts per year
dengue,denv1_IV,dengue_denv1_IV,C,0.9579708300810122,-0.005546371468704516,2.2090654661055513,"[-0.005546371468704516, 2.2090654661055513]",114,0.10920867462923539,-0.0006322863474323148,0.2518334631360329,Dengue 1-IV,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.96×10⁻³ muts per codon per year,0.11 muts per year
dengue,denv1_IV,dengue_denv1_IV,M,0.4225894660515244,0.0,0.9766206134088705,"[0.0, 0.9766206134088705]",166,0.07014985136455305,0.0,0.16211902182587248,Dengue 1-IV,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.42×10⁻³ muts per codon per year,0.07 muts per year
dengue,denv1_IV,dengue_denv1_IV,E,0.32756701616821127,0.12604940309675014,0.6447779427586959,"[0.12604940309675014, 0.6447779427586959]",495,0.1621456730032646,0.062394454532891316,0.3191650816655545,Dengue 1-IV,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.33×10⁻³ muts per codon per year,0.16 muts per year
dengue,denv1_IV,dengue_denv1_IV,NS1,0.17403345641160814,0.002427690623694385,0.4768895100897525,"[0.002427690623694385, 0.4768895100897525]",352,0.06125977665688607,0.0008545470995404235,0.16786510755159287,Dengue 1-IV,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.17×10⁻³ muts per codon per year,0.06 muts per year
dengue,denv1_IV,dengue_denv1_IV,Ns2a,0.31572169508742715,-0.17053207738095694,1.0417542397677866,"[-0.17053207738095694, 1.0417542397677866]",218,0.06882732952905911,-0.037175992869048616,0.2271024242693775,Dengue 1-IV,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.32×10⁻³ muts per codon per year,0.07 muts per year
dengue,denv1_IV,dengue_denv1_IV,Ns2b,0.057381167721837045,-0.14581775763113033,0.8326959036291715,"[-0.14581775763113033, 0.8326959036291715]",130,0.007459551803838816,-0.018956308492046943,0.10825046747179229,Dengue 1-IV,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.06×10⁻³ muts per codon per year,0.01 muts per year
dengue,denv1_IV,dengue_denv1_IV,Ns3,0.17773070080013936,0.019781023929077636,0.3775781898764843,"[0.019781023929077636, 0.3775781898764843]",619,0.11001530379528628,0.012244453812099057,0.23372089953354375,Dengue 1-IV,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.18×10⁻³ muts per codon per year,0.11 muts per year
dengue,denv1_IV,dengue_denv1_IV,Ns4a,0.1602991911858077,-0.1305216916197604,0.6599248647200147,"[-0.1305216916197604, 0.6599248647200147]",127,0.02035799728059758,-0.016576254835709573,0.08381045781944187,Dengue 1-IV,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.16×10⁻³ muts per codon per year,0.02 muts per year
dengue,denv1_IV,dengue_denv1_IV,Ns4b,0.00640711803531802,0.0,0.03300220932008087,"[0.0, 0.03300220932008087]",249,0.001595372390794187,0.0,0.008217550120700138,Dengue 1-IV,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.01×10⁻³ muts per codon per year,0.0 muts per year
