Accession	Virus	Author	Publication_Title	Journal	Database
AB691766	229E	Shirato,K., Kawase,M., Watanabe,O., Hirokawa,C., Matsuyama,S., Nishimura,H. and Taguchi,F.	Differences in neutralizing antigenicity between laboratory and clinical isolates of HCoV-229E isolated in Japan in 2004-2008 depend on the S1 region sequence of the spike protein	J Gen Virol 93 (Pt 9), 1908-1917 (2012)	ViPR-BRC, Genbank
JX503061	229E	Farsani,S.M., Dijkman,R., Jebbink,M.F., Goossens,H., Ieven,M., Deijs,M., Molenkamp,R. and van der Hoek,L.	The first complete genome sequences of clinical isolates of human coronavirus 229E	Virus Genes 45 (3), 433-439 (2012)	ViPR-BRC, Genbank
KU291448	229E	Corman,V.M., Eckerle,I., Memish,Z.A., Liljander,A.M., Dijkman,R., Jonsdottir,H., Juma Ngeiywa,K.J., Kamau,E., Younan,M., Al Masri,M., Assiri,A., Gluecks,I., Musa,B.E., Meyer,B., Muller,M.A., Hilali,M., Bornstein,S., Wernery,U., Thiel,V., Jores,J., Drexler,J.F. and Drosten,C.	Link of a ubiquitous human coronavirus to dromedary camels	Proc. Natl. Acad. Sci. U.S.A. (2016) In press	ViPR-BRC, Genbank
KY684760	229E	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	ViPR-BRC, Genbank
MT118677	229E	Addetia,A. and Greninger,A.L.	Genome sequences of viral isolates from UW Virology	Unpublished	ViPR-BRC, Genbank
MW202340	229E	Rajagopala,S., Bakhoum,N., Pakala,S., Shilts,M., Rosas-Salazar,C., Mai,A., Boone,H., McHenry,R., Yooseph,S., Halasa,N. and Das,S.	Metatranscriptomics to characterize respiratory virome, microbiome, and host response directly from clinical samples	Res Sq (2020) In press	ViPR-BRC, Genbank
MW532105	229E	Wang,Y., Zhang,Z., Zhang,L., Zhang,S. and Zhao,J.	Direct Submission	Submitted (24-JAN-2021) The First Affiliated Hospital of Guangzhou Medical University, State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, No. 195 Dongfeng Xi Road, Yuexiu District, Guangzhou, Guangdong 510182, China	ViPR-BRC, Genbank
LC654446	229E	Shirato,K., Kakizaki,M., Tomita,Y., Kawase,M. and Takeda,M.	Detection of the ORF1 Gene Is an Indicator of the Possible Isolation of Severe Acute Respiratory Syndrome Coronavirus 2	Pathogens 11 (3), 302 (2022)	ViPR-BRC, Genbank
KY369909	229E	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Direct Submission	Submitted (16-DEC-2016) Lab Medicine, UW, 1616 Eastlake Avenue, Suite 320, Seattle, WA 98102, USA	ViPR-BRC, Genbank
KY621348	229E	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	ViPR-BRC, Genbank
KY674914	229E	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	ViPR-BRC, Genbank
KY369913	229E	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Direct Submission	Submitted (16-DEC-2016) Lab Medicine, UW, 1616 Eastlake Avenue, Suite 320, Seattle, WA 98102, USA	ViPR-BRC, Genbank
KY369908	229E	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Direct Submission	Submitted (16-DEC-2016) Lab Medicine, UW, 1616 Eastlake Avenue, Suite 320, Seattle, WA 98102, USA	ViPR-BRC, Genbank
KY967357	229E	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	ViPR-BRC, Genbank
KY983587	229E	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	ViPR-BRC, Genbank
MT438697	229E	Dinwiddie,D.L., Dehority,W.N., Schwalm,K.C., Kothari,A., Storm,E., Thompson,T., Putt,C., Pomeroy,K., Young,S.A., Domman,D. and Kennedy,J.L.	Clinical, Genomic, and Phylogenetic Characterization of Common Human Coronaviruses from New Mexico and Arkansas	Unpublished	ViPR-BRC, Genbank
MT438699	229E	Dinwiddie,D.L., Dehority,W.N., Schwalm,K.C., Kothari,A., Storm,E., Thompson,T., Putt,C., Pomeroy,K., Young,S.A., Domman,D. and Kennedy,J.L.	Clinical, Genomic, and Phylogenetic Characterization of Common Human Coronaviruses from New Mexico and Arkansas	Unpublished	ViPR-BRC, Genbank
MT438698	229E	Dinwiddie,D.L., Dehority,W.N., Schwalm,K.C., Kothari,A., Storm,E., Thompson,T., Putt,C., Pomeroy,K., Young,S.A., Domman,D. and Kennedy,J.L.	Clinical, Genomic, and Phylogenetic Characterization of Common Human Coronaviruses from New Mexico and Arkansas	Unpublished	ViPR-BRC, Genbank
MT438700	229E	Dinwiddie,D.L., Dehority,W.N., Schwalm,K.C., Kothari,A., Storm,E., Thompson,T., Putt,C., Pomeroy,K., Young,S.A., Domman,D. and Kennedy,J.L.	Clinical, Genomic, and Phylogenetic Characterization of Common Human Coronaviruses from New Mexico and Arkansas	Unpublished	ViPR-BRC, Genbank
KY369910	229E	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Direct Submission	Submitted (16-DEC-2016) Lab Medicine, UW, 1616 Eastlake Avenue, Suite 320, Seattle, WA 98102, USA	ViPR-BRC, Genbank
KY369911	229E	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Direct Submission	Submitted (16-DEC-2016) Lab Medicine, UW, 1616 Eastlake Avenue, Suite 320, Seattle, WA 98102, USA	ViPR-BRC, Genbank
MT438696	229E	Dinwiddie,D.L., Dehority,W.N., Schwalm,K.C., Kothari,A., Storm,E., Thompson,T., Putt,C., Pomeroy,K., Young,S.A., Domman,D. and Kennedy,J.L.	Clinical, Genomic, and Phylogenetic Characterization of Common Human Coronaviruses from New Mexico and Arkansas	Unpublished	ViPR-BRC, Genbank
MH828489	229E	Lu,L., Robertson,G., Ashworth,J., Pham Hong,A., Shi,T., Ivens,A., Thwaites,G., Baker,S. and Woolhouse,M.	Epidemiology and Phylogenetic Analysis of Viral Respiratory Infections in Vietnam	Front Microbiol 11, 833 (2020)	ViPR-BRC, Genbank
MN306046	229E	Lin,M.J., Tait,A. and Greninger,A.L.	Genome sequences of clinical viruses from UW Virology	Unpublished	ViPR-BRC, Genbank
ON729316	229E	Sereewit,J., Xie,H. and Greninger,A.	Genome sequences of clinical viruses from UW Virology	Unpublished	ViPR-BRC, Genbank
MT797634	229E	Lau,S.K.P., Lung,D.C., Wong,E.Y.M., Aw-Yong,K.L., Wong,A.C.P., Luk,H.K.H., Li,K.S.M., Fung,J., Chan,T.T.Y., Tang,J.Y.M., Zhu,L., Yip,C.C.Y., Wong,S.C.Y., Lee,R.A., Tsang,O.T.Y., Yuen,K.-Y. and Woo,P.C.Y.	Molecular Evolution of Human Coronavirus 229E in Hong Kong and a Fatal COVID-19 Case Involving Coinfection with a Novel Human Coronavirus 229E Genogroup	mSphere (2021) In press	ViPR-BRC, Genbank
LC654445	229E	Shirato,K., Kakizaki,M., Tomita,Y., Kawase,M. and Takeda,M.	Detection of the ORF1 Gene Is an Indicator of the Possible Isolation of Severe Acute Respiratory Syndrome Coronavirus 2	Pathogens 11 (3), 302 (2022)	ViPR-BRC, Genbank
MW587037	229E	Shi,M., Zhao,S., Yu,B., Wu,W.-C., Hu,Y., Tian,J.-H., Yin,W., Ni,F., Hu,H.-L., Geng,S., Tan,L., Peng,Y., Wu,F., Song,Z.-G., Chen,Y.-M., Wang,W., Holmes,E.C. and Zhang,Y.-Z.	Characterization of Total Respiratory Infectomes in pre-COVID-19 Wuhan, China	Unpublished	ViPR-BRC, Genbank
MW587038	229E	Shi,M., Zhao,S., Yu,B., Wu,W.-C., Hu,Y., Tian,J.-H., Yin,W., Ni,F., Hu,H.-L., Geng,S., Tan,L., Peng,Y., Wu,F., Song,Z.-G., Chen,Y.-M., Wang,W., Holmes,E.C. and Zhang,Y.-Z.	Characterization of Total Respiratory Infectomes in pre-COVID-19 Wuhan, China	Unpublished	ViPR-BRC, Genbank
OK073078	229E	Shao,N., Zhang,T. and Yang,F.	Molecular Evolution of Human Coronavirus NL63, 229E, HKU1 and OC43 in Hospitalized Children in China	Unpublished	ViPR-BRC, Genbank
OK073079	229E	Shao,N., Zhang,T. and Yang,F.	Molecular Evolution of Human Coronavirus NL63, 229E, HKU1 and OC43 in Hospitalized Children in China	Unpublished	ViPR-BRC, Genbank
OK073082	229E	Shao,N., Zhang,T. and Yang,F.	Molecular Evolution of Human Coronavirus NL63, 229E, HKU1 and OC43 in Hospitalized Children in China	Unpublished	ViPR-BRC, Genbank
OK073080	229E	Shao,N., Zhang,T. and Yang,F.	Molecular Evolution of Human Coronavirus NL63, 229E, HKU1 and OC43 in Hospitalized Children in China	Unpublished	ViPR-BRC, Genbank
OK073081	229E	Shao,N., Zhang,T. and Yang,F.	Molecular Evolution of Human Coronavirus NL63, 229E, HKU1 and OC43 in Hospitalized Children in China	Unpublished	ViPR-BRC, Genbank
OK073083	229E	Shao,N., Zhang,T. and Yang,F.	Molecular Evolution of Human Coronavirus NL63, 229E, HKU1 and OC43 in Hospitalized Children in China	Unpublished	ViPR-BRC, Genbank
OK073077	229E	Shao,N., Zhang,T. and Yang,F.	Molecular Evolution of Human Coronavirus NL63, 229E, HKU1 and OC43 in Hospitalized Children in China	Unpublished	ViPR-BRC, Genbank
OK073084	229E	Shao,N., Zhang,T. and Yang,F.	Molecular Evolution of Human Coronavirus NL63, 229E, HKU1 and OC43 in Hospitalized Children in China	Unpublished	ViPR-BRC, Genbank
MW532104	229E	Wang,Y., Zhang,Z., Zhang,L., Zhang,S. and Zhao,J.	Direct Submission	Submitted (24-JAN-2021) The First Affiliated Hospital of Guangzhou Medical University, State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, No. 195 Dongfeng Xi Road, Yuexiu District, Guangzhou, Guangdong 510182, China	ViPR-BRC, Genbank
MW532103	229E	Wang,Y., Zhang,Z., Zhang,L., Zhang,S. and Zhao,J.	Direct Submission	Submitted (24-JAN-2021) The First Affiliated Hospital of Guangzhou Medical University, State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, No. 195 Dongfeng Xi Road, Yuexiu District, Guangzhou, Guangdong 510182, China	ViPR-BRC, Genbank
MN369046	229E	Lin,M.J., Tait,A. and Greninger,A.L.	Genome sequences of clinical viruses from UW Virology	Unpublished	ViPR-BRC, Genbank
KY369912	229E	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Direct Submission	Submitted (16-DEC-2016) Lab Medicine, UW, 1616 Eastlake Avenue, Suite 320, Seattle, WA 98102, USA	ViPR-BRC, Genbank
KY369914	229E	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Direct Submission	Submitted (17-DEC-2016) Lab Medicine, UW, 1616 Eastlake Avenue, Suite 320, Seattle, WA 98102, USA	ViPR-BRC, Genbank
MW587035	229E	Shi,M., Zhao,S., Yu,B., Wu,W.-C., Hu,Y., Tian,J.-H., Yin,W., Ni,F., Hu,H.-L., Geng,S., Tan,L., Peng,Y., Wu,F., Song,Z.-G., Chen,Y.-M., Wang,W., Holmes,E.C. and Zhang,Y.-Z.	Characterization of Total Respiratory Infectomes in pre-COVID-19 Wuhan, China	Unpublished	ViPR-BRC, Genbank
MW587036	229E	Shi,M., Zhao,S., Yu,B., Wu,W.-C., Hu,Y., Tian,J.-H., Yin,W., Ni,F., Hu,H.-L., Geng,S., Tan,L., Peng,Y., Wu,F., Song,Z.-G., Chen,Y.-M., Wang,W., Holmes,E.C. and Zhang,Y.-Z.	Characterization of Total Respiratory Infectomes in pre-COVID-19 Wuhan, China	Unpublished	ViPR-BRC, Genbank
MF542265	229E	Bonny,T.S., Subramaniam,K., Waltzek,T.B., Elbadry,M.A., Beau De Rochars,V.M., Telisma,T., Rashid,M., Morris,J.G. Jr. and Lednicky,J.A.	Complete Genome Sequence of Human Coronavirus Strain 229E Isolated from Plasma Collected from a Haitian Child in 2016	Genome Announc 5 (47), e01313-17 (2017)	ViPR-BRC, Genbank
MW039392	229E	Puglia,I., Curini,V., Berjaoui,S., Delli Compagni,E., Baca,F., Decaro,N., Marcacci,M. and Lorusso,A.	Direct Submission	Submitted (24-SEP-2020) Virology Unit, Istituto Zooprofilattico Sperimentale Abruzzo e Molise, Campo Boario, Teramo 64100, Italy	ViPR-BRC, Genbank
ON791801	229E	Sereewit,J., Xie,H. and Greninger,A.	genome sequences of clinical viruses from UW Virology	Unpublished	ViPR-BRC, Genbank
