Accession	Virus	Author	Publication_Title	Journal	Database
MT950361	Adenovirus B-7	Liu,W.	Direct Submission	Submitted (01-SEP-2020) State Key Laboratory of Respiratory Disease, GIRD, 195# Dongfengxi Road, Guangzhou 510230, China	Genbank
MT993342	Adenovirus B-7	Liu,W.	Direct Submission	Submitted (10-SEP-2020) State Key Laboratory of Respiratory Disease, GIRD, 195# Dongfengxi Road, Guangzhou 510230, China	Genbank
MT350344	Adenovirus B-7	Duan,Y., Zhu,Y., Wang,W., Zhang,M., Xu,L., Xu,B., Chen,X. and Xie,Z.	Direct Submission	Submitted (17-APR-2020) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing, Beijing 100045, China	Genbank
MT350345	Adenovirus B-7	Duan,Y., Deng,L., Zhu,Y., Wang,W., Zhang,M., Xu,L., Xu,B., Chen,X. and Xie,Z.	Direct Submission	Submitted (17-APR-2020) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing, Beijing 100045, China	Genbank
MT350346	Adenovirus B-7	Duan,Y., Deng,L., Zhu,Y., Wang,W., Zhang,M., Xu,L., Xu,B., Chen,X. and Xie,Z.	Direct Submission	Submitted (17-APR-2020) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing, Beijing 100045, China	Genbank
MT367394	Adenovirus B-7	Duan,Y., Li,C., Deng,L., An,S., Zhu,Y., Wang,W., Zhang,M., Xu,L., Xu,B., Chen,X. and Xie,Z.	Direct Submission	Submitted (19-APR-2020) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MT367395	Adenovirus B-7	Duan,Y., Li,C., Deng,L., An,S., Zhu,Y., Wang,W., Zhang,M., Xu,L., Xu,B., Chen,X. and Xie,Z.	Direct Submission	Submitted (19-APR-2020) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MT367396	Adenovirus B-7	Duan,Y., Li,C., Deng,L., An,S., Zhu,Y., Wang,W., Zhang,M., Xu,L., Xu,B., Chen,X. and Xie,Z.	Direct Submission	Submitted (19-APR-2020) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MT367397	Adenovirus B-7	Duan,Y., Li,C., Deng,L., An,S., Zhu,Y., Wang,W., Zhang,M., Xu,L., Xu,B., Chen,X. and Xie,Z.	Direct Submission	Submitted (19-APR-2020) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MT367398	Adenovirus B-7	Duan,Y., Li,C., Deng,L., An,S., Zhu,Y., Wang,W., Zhang,M., Xu,L., Xu,B., Chen,X. and Xie,Z.	Direct Submission	Submitted (19-APR-2020) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MT367399	Adenovirus B-7	Duan,Y., Li,C., Deng,L., An,S., Zhu,Y., Wang,W., Zhang,M., Xu,L., Xu,B., Chen,X. and Xie,Z.	Direct Submission	Submitted (19-APR-2020) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MT367400	Adenovirus B-7	Duan,Y., Li,C., Deng,L., An,S., Zhu,Y., Wang,W., Zhang,M., Xu,L., Xu,B., Chen,X. and Xie,Z.	Direct Submission	Submitted (19-APR-2020) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MT367401	Adenovirus B-7	Duan,Y., Zhu,Y., Wang,W., Zhang,M., Xu,L., Xu,B., Chen,X. and Xie,Z.	Direct Submission	Submitted (19-APR-2020) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MT367402	Adenovirus B-7	Duan,Y., Zhu,Y., Wang,W., Zhang,M., Xu,L., Xu,B., Chen,X. and Xie,Z.	Direct Submission	Submitted (19-APR-2020) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MT367403	Adenovirus B-7	Duan,Y., Zhu,Y., Wang,W., Zhang,M., Xu,L., Xu,B., Chen,X. and Xie,Z.	Direct Submission	Submitted (19-APR-2020) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MT367404	Adenovirus B-7	Duan,Y., Zhu,Y., Wang,W., Zhang,M., Xu,L., Xu,B., Chen,X. and Xie,Z.	Direct Submission	Submitted (19-APR-2020) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MT367405	Adenovirus B-7	Duan,Y., Zhu,Y., Wang,W., Zhang,M., Xu,L., Xu,B., Chen,X. and Xie,Z.	Direct Submission	Submitted (19-APR-2020) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MT367406	Adenovirus B-7	Duan,Y., Zhu,Y., Wang,W., Zhang,M., Xu,L., Xu,B., Chen,X. and Xie,Z.	Direct Submission	Submitted (19-APR-2020) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MT367407	Adenovirus B-7	Duan,Y., Zhu,Y., Wang,W., Zhang,M., Xu,L., Xu,B., Chen,X. and Xie,Z.	Direct Submission	Submitted (22-APR-2020) Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, No. 56, Nanlishi Road, Xicheng District, Beijing 100045, China	Genbank
MN638755	Adenovirus B-7	Lamson,D.M., Kajon,A., Popowich,M., Fuschino,M. and St George,K.	Human Adenovirus 7d Strains Associated with Influenza-Like Illness, New York, USA, 2017-2019	Emerg Infect Dis 26 (5), 1047-1049 (2020)	Genbank
MN638756	Adenovirus B-7	Lamson,D.M., Kajon,A., Popowich,M., Fuschino,M. and St George,K.	Human Adenovirus 7d Strains Associated with Influenza-Like Illness, New York, USA, 2017-2019	Emerg Infect Dis 26 (5), 1047-1049 (2020)	Genbank
MN638757	Adenovirus B-7	Lamson,D.M., Kajon,A., Popowich,M., Fuschino,M. and St George,K.	Human Adenovirus 7d Strains Associated with Influenza-Like Illness, New York, USA, 2017-2019	Emerg Infect Dis 26 (5), 1047-1049 (2020)	Genbank
MT325873	Adenovirus B-7	Jianxiong,L., Yong,S., Ying,X., Tian,G., Jun,Z., Shiwen,L., Fang,X., Gang,X., Xiaoqing,L. and Yanni,Z.	Direct Submission	Submitted (12-APR-2020) Institute of disease testing, Jiangxi Center for Disease Control and Prevention, beijing east road, Nanchang, Jiangxi 330029, China	Genbank
MN936178	Adenovirus B-7	Beaty,S., Collins,N., Binn,L., Walls,S., Karasavva,N., Kuschner,R., Jarman,R., Hang,J., Adhikari,A., Maljkovic Berry,I., Fung,C., Yang,Y., Mendy,J., Lock,M., Bennett,S., Delame,P.-A., Warfield,K. and Shabram,P.	A phase 1 two-arm, randomized, double-blind, active-controlled study to assess the safety, pharmacodynamics, and immunogenicity of live, oral adenovirus type 4 and type 7 vaccines in seronegative adults	Unpublished	Genbank
LC530212	Adenovirus B-7	Hanaoka,N.	Human adenovirus B7d from urine of patient with urethritis	Unpublished	Genbank
MN531562	Adenovirus B-7	Lednicky,J.A., Subramaniam,K., Waltzek,T.B., Blohm,G.M., Alam,M.M., Loeb,J.C. and Morris,J.G. Jr.	Human adenovirus in plasma drawn in 2014 from a Haitian patient	Unpublished	Genbank
MN307146	Adenovirus B-7	Kujawski,S.A., Lu,X., Schneider,E., Blythe,D., Boktor,S., Farrehi,J., Haupt,T., McBride,D., Stephens,E., Sakthivel,S.K., Bachaus,B., Waller,K., Bauman,L., Marconi,A., Lewis,R., Dettinger,L., Ernst,R., Kinsey,W., Lindstrom,S., Gerber,S.I., Watson,J.T. and Biggs,H.M.	Outbreaks of adenovirus-associated respiratory illness on five college campuses in the United States	Clin. Infect. Dis. (2020) In press	Genbank
MN307147	Adenovirus B-7	Kujawski,S.A., Lu,X., Schneider,E., Blythe,D., Boktor,S., Farrehi,J., Haupt,T., McBride,D., Stephens,E., Sakthivel,S.K., Bachaus,B., Waller,K., Bauman,L., Marconi,A., Lewis,R., Dettinger,L., Ernst,R., Kinsey,W., Lindstrom,S., Gerber,S.I., Watson,J.T. and Biggs,H.M.	Outbreaks of adenovirus-associated respiratory illness on five college campuses in the United States	Clin. Infect. Dis. (2020) In press	Genbank
MN307148	Adenovirus B-7	Kujawski,S.A., Lu,X., Schneider,E., Blythe,D., Boktor,S., Farrehi,J., Haupt,T., McBride,D., Stephens,E., Sakthivel,S.K., Bachaus,B., Waller,K., Bauman,L., Marconi,A., Lewis,R., Dettinger,L., Ernst,R., Kinsey,W., Lindstrom,S., Gerber,S.I., Watson,J.T. and Biggs,H.M.	Outbreaks of adenovirus-associated respiratory illness on five college campuses in the United States	Clin. Infect. Dis. (2020) In press	Genbank
MN307149	Adenovirus B-7	Kujawski,S.A., Lu,X., Schneider,E., Blythe,D., Boktor,S., Farrehi,J., Haupt,T., McBride,D., Stephens,E., Sakthivel,S.K., Bachaus,B., Waller,K., Bauman,L., Marconi,A., Lewis,R., Dettinger,L., Ernst,R., Kinsey,W., Lindstrom,S., Gerber,S.I., Watson,J.T. and Biggs,H.M.	Outbreaks of adenovirus-associated respiratory illness on five college campuses in the United States	Clin. Infect. Dis. (2020) In press	Genbank
MN307150	Adenovirus B-7	Kujawski,S.A., Lu,X., Schneider,E., Blythe,D., Boktor,S., Farrehi,J., Haupt,T., McBride,D., Stephens,E., Sakthivel,S.K., Bachaus,B., Waller,K., Bauman,L., Marconi,A., Lewis,R., Dettinger,L., Ernst,R., Kinsey,W., Lindstrom,S., Gerber,S.I., Watson,J.T. and Biggs,H.M.	Outbreaks of adenovirus-associated respiratory illness on five college campuses in the United States	Clin. Infect. Dis. (2020) In press	Genbank
MN307151	Adenovirus B-7	Kujawski,S.A., Lu,X., Schneider,E., Blythe,D., Boktor,S., Farrehi,J., Haupt,T., McBride,D., Stephens,E., Sakthivel,S.K., Bachaus,B., Waller,K., Bauman,L., Marconi,A., Lewis,R., Dettinger,L., Ernst,R., Kinsey,W., Lindstrom,S., Gerber,S.I., Watson,J.T. and Biggs,H.M.	Outbreaks of adenovirus-associated respiratory illness on five college campuses in the United States	Clin. Infect. Dis. (2020) In press	Genbank
MN307152	Adenovirus B-7	Kujawski,S.A., Lu,X., Schneider,E., Blythe,D., Boktor,S., Farrehi,J., Haupt,T., McBride,D., Stephens,E., Sakthivel,S.K., Bachaus,B., Waller,K., Bauman,L., Marconi,A., Lewis,R., Dettinger,L., Ernst,R., Kinsey,W., Lindstrom,S., Gerber,S.I., Watson,J.T. and Biggs,H.M.	Outbreaks of adenovirus-associated respiratory illness on five college campuses in the United States	Clin. Infect. Dis. (2020) In press	Genbank
MN307153	Adenovirus B-7	Kujawski,S.A., Lu,X., Schneider,E., Blythe,D., Boktor,S., Farrehi,J., Haupt,T., McBride,D., Stephens,E., Sakthivel,S.K., Bachaus,B., Waller,K., Bauman,L., Marconi,A., Lewis,R., Dettinger,L., Ernst,R., Kinsey,W., Lindstrom,S., Gerber,S.I., Watson,J.T. and Biggs,H.M.	Outbreaks of adenovirus-associated respiratory illness on five college campuses in the United States	Clin. Infect. Dis. (2020) In press	Genbank
MN307154	Adenovirus B-7	Kujawski,S.A., Lu,X., Schneider,E., Blythe,D., Boktor,S., Farrehi,J., Haupt,T., McBride,D., Stephens,E., Sakthivel,S.K., Bachaus,B., Waller,K., Bauman,L., Marconi,A., Lewis,R., Dettinger,L., Ernst,R., Kinsey,W., Lindstrom,S., Gerber,S.I., Watson,J.T. and Biggs,H.M.	Outbreaks of adenovirus-associated respiratory illness on five college campuses in the United States	Clin. Infect. Dis. (2020) In press	Genbank
MN307155	Adenovirus B-7	Kujawski,S.A., Lu,X., Schneider,E., Blythe,D., Boktor,S., Farrehi,J., Haupt,T., McBride,D., Stephens,E., Sakthivel,S.K., Bachaus,B., Waller,K., Bauman,L., Marconi,A., Lewis,R., Dettinger,L., Ernst,R., Kinsey,W., Lindstrom,S., Gerber,S.I., Watson,J.T. and Biggs,H.M.	Outbreaks of adenovirus-associated respiratory illness on five college campuses in the United States	Clin. Infect. Dis. (2020) In press	Genbank
MN307156	Adenovirus B-7	Kujawski,S.A., Lu,X., Schneider,E., Blythe,D., Boktor,S., Farrehi,J., Haupt,T., McBride,D., Stephens,E., Sakthivel,S.K., Bachaus,B., Waller,K., Bauman,L., Marconi,A., Lewis,R., Dettinger,L., Ernst,R., Kinsey,W., Lindstrom,S., Gerber,S.I., Watson,J.T. and Biggs,H.M.	Outbreaks of adenovirus-associated respiratory illness on five college campuses in the United States	Clin. Infect. Dis. (2020) In press	Genbank
MN307157	Adenovirus B-7	Kujawski,S.A., Lu,X., Schneider,E., Blythe,D., Boktor,S., Farrehi,J., Haupt,T., McBride,D., Stephens,E., Sakthivel,S.K., Bachaus,B., Waller,K., Bauman,L., Marconi,A., Lewis,R., Dettinger,L., Ernst,R., Kinsey,W., Lindstrom,S., Gerber,S.I., Watson,J.T. and Biggs,H.M.	Outbreaks of adenovirus-associated respiratory illness on five college campuses in the United States	Clin. Infect. Dis. (2020) In press	Genbank
MN307158	Adenovirus B-7	Kujawski,S.A., Lu,X., Schneider,E., Blythe,D., Boktor,S., Farrehi,J., Haupt,T., McBride,D., Stephens,E., Sakthivel,S.K., Bachaus,B., Waller,K., Bauman,L., Marconi,A., Lewis,R., Dettinger,L., Ernst,R., Kinsey,W., Lindstrom,S., Gerber,S.I., Watson,J.T. and Biggs,H.M.	Outbreaks of adenovirus-associated respiratory illness on five college campuses in the United States	Clin. Infect. Dis. (2020) In press	Genbank
MN307159	Adenovirus B-7	Kujawski,S.A., Lu,X., Schneider,E., Blythe,D., Boktor,S., Farrehi,J., Haupt,T., McBride,D., Stephens,E., Sakthivel,S.K., Bachaus,B., Waller,K., Bauman,L., Marconi,A., Lewis,R., Dettinger,L., Ernst,R., Kinsey,W., Lindstrom,S., Gerber,S.I., Watson,J.T. and Biggs,H.M.	Outbreaks of adenovirus-associated respiratory illness on five college campuses in the United States	Clin. Infect. Dis. (2020) In press	Genbank
MN307160	Adenovirus B-7	Kujawski,S.A., Lu,X., Schneider,E., Blythe,D., Boktor,S., Farrehi,J., Haupt,T., McBride,D., Stephens,E., Sakthivel,S.K., Bachaus,B., Waller,K., Bauman,L., Marconi,A., Lewis,R., Dettinger,L., Ernst,R., Kinsey,W., Lindstrom,S., Gerber,S.I., Watson,J.T. and Biggs,H.M.	Outbreaks of adenovirus-associated respiratory illness on five college campuses in the United States	Clin. Infect. Dis. (2020) In press	Genbank
MN307161	Adenovirus B-7	Kujawski,S.A., Lu,X., Schneider,E., Blythe,D., Boktor,S., Farrehi,J., Haupt,T., McBride,D., Stephens,E., Sakthivel,S.K., Bachaus,B., Waller,K., Bauman,L., Marconi,A., Lewis,R., Dettinger,L., Ernst,R., Kinsey,W., Lindstrom,S., Gerber,S.I., Watson,J.T. and Biggs,H.M.	Outbreaks of adenovirus-associated respiratory illness on five college campuses in the United States	Clin. Infect. Dis. (2020) In press	Genbank
MN307162	Adenovirus B-7	Kujawski,S.A., Lu,X., Schneider,E., Blythe,D., Boktor,S., Farrehi,J., Haupt,T., McBride,D., Stephens,E., Sakthivel,S.K., Bachaus,B., Waller,K., Bauman,L., Marconi,A., Lewis,R., Dettinger,L., Ernst,R., Kinsey,W., Lindstrom,S., Gerber,S.I., Watson,J.T. and Biggs,H.M.	Outbreaks of adenovirus-associated respiratory illness on five college campuses in the United States	Clin. Infect. Dis. (2020) In press	Genbank
MN307163	Adenovirus B-7	Kujawski,S.A., Lu,X., Schneider,E., Blythe,D., Boktor,S., Farrehi,J., Haupt,T., McBride,D., Stephens,E., Sakthivel,S.K., Bachaus,B., Waller,K., Bauman,L., Marconi,A., Lewis,R., Dettinger,L., Ernst,R., Kinsey,W., Lindstrom,S., Gerber,S.I., Watson,J.T. and Biggs,H.M.	Outbreaks of adenovirus-associated respiratory illness on five college campuses in the United States	Clin. Infect. Dis. (2020) In press	Genbank
MK492255	Adenovirus B-7	Lu,X., Kajon,A. and Ison,M.G.	Direct Submission	Submitted (03-FEB-2019) Division of Viral Diseases, Centers for Disease Control and Prevention, 1600 Clifton Road, N.E., Atlanta, GA 30329, USA	Genbank
MK492256	Adenovirus B-7	Lu,X., Kajon,A. and Ison,M.G.	Direct Submission	Submitted (03-FEB-2019) Division of Viral Diseases, Centers for Disease Control and Prevention, 1600 Clifton Road, N.E., Atlanta, GA 30329, USA	Genbank
MK492257	Adenovirus B-7	Lu,X., Kajon,A. and Ison,M.G.	Direct Submission	Submitted (03-FEB-2019) Division of Viral Diseases, Centers for Disease Control and Prevention, 1600 Clifton Road, N.E., Atlanta, GA 30329, USA	Genbank
MN164629	Adenovirus B-7	Chen,Y., Zhu,B., Tian,X., Yang,Y., Chen,S. and Zhou,R.	Direct Submission	Submitted (09-JUL-2019) Guangzhou Women and Children's Medical Center, Guangzhou Women and Children's Medical Center, Guangzhou Medical University, No. 318 Ren Ming Zhong Road, Guangzhou, Guangdong 510120, China	Genbank
MN135993	Adenovirus B-7	Chen,Y., Chen,S., Tian,X., Zhou,R., Zhu,B. and Chen,F.	Direct Submission	Submitted (04-JUL-2019) Guangzhou Women and Children's Medical Center, Guangzhou Women and Children's Medical Center, Guangzhou Medical University, No. 318 Ren Ming Zhong Road, Guangzhou, Guangdong 510120, China	Genbank
MH910662	Adenovirus B-7	Hang,J., Yang,Y., Seriwatana,J., Jarman,R.G., Kuschner,R.A. and Binn,L.N.	Complete genome sequences of human adenovirus type 7 strains determined by Illumina Miseq sequencing	Unpublished	Genbank
MH910663	Adenovirus B-7	Hang,J., Yang,Y., Seriwatana,J., Jarman,R.G., Kuschner,R.A. and Binn,L.N.	Complete genome sequences of human adenovirus type 7 strains determined by Illumina Miseq sequencing	Unpublished	Genbank
MH910664	Adenovirus B-7	Hang,J., Yang,Y., Seriwatana,J., Jarman,R.G., Kuschner,R.A. and Binn,L.N.	Complete genome sequences of human adenovirus type 7 strains determined by Illumina Miseq sequencing	Unpublished	Genbank
MH910666	Adenovirus B-7	Hang,J., Yang,Y., Seriwatana,J., Jarman,R.G., Kuschner,R.A. and Binn,L.N.	Complete genome sequences of human adenovirus type 7 strains determined by Illumina Miseq sequencing	Unpublished	Genbank
MH910667	Adenovirus B-7	Hang,J., Yang,Y., Seriwatana,J., Jarman,R.G., Kuschner,R.A. and Binn,L.N.	Complete genome sequences of human adenovirus type 7 strains determined by Illumina Miseq sequencing	Unpublished	Genbank
MH910668	Adenovirus B-7	Hang,J., Yang,Y., Seriwatana,J., Jarman,R.G., Kuschner,R.A. and Binn,L.N.	Complete genome sequences of human adenovirus type 7 strains determined by Illumina Miseq sequencing	Unpublished	Genbank
MH910669	Adenovirus B-7	Hang,J., Yang,Y., Seriwatana,J., Jarman,R.G., Kuschner,R.A. and Binn,L.N.	Direct Submission	Submitted (13-SEP-2018) Viral Diseases Branch, Walter Reed Army Institute of Research, 503 Robert Grant Ave, Silver spring, MD 20852, USA	Genbank
MH697600	Adenovirus B-7	Bautista-Gogel,J., Madsen,C.M., Lu,X., Sakthivel,S.K., Froh,I., Kamau,E., Gerber,S.I., Watson,J.T., Cooper,S.S. and Schneider,E.	Outbreak of respiratory illness associated with human adenovirus type 7 among persons attending Officer Candidates School, Quantico, Virginia, 2017	J. Infect. Dis. (2019) In press	Genbank
MH697601	Adenovirus B-7	Bautista-Gogel,J., Madsen,C.M., Lu,X., Sakthivel,S.K., Froh,I., Kamau,E., Gerber,S.I., Watson,J.T., Cooper,S.S. and Schneider,E.	Outbreak of respiratory illness associated with human adenovirus type 7 among persons attending Officer Candidates School, Quantico, Virginia, 2017	J. Infect. Dis. (2019) In press	Genbank
MH697602	Adenovirus B-7	Bautista-Gogel,J., Madsen,C.M., Lu,X., Sakthivel,S.K., Froh,I., Kamau,E., Gerber,S.I., Watson,J.T., Cooper,S.S. and Schneider,E.	Outbreak of respiratory illness associated with human adenovirus type 7 among persons attending Officer Candidates School, Quantico, Virginia, 2017	J. Infect. Dis. (2019) In press	Genbank
MH697603	Adenovirus B-7	Bautista-Gogel,J., Madsen,C.M., Lu,X., Sakthivel,S.K., Froh,I., Kamau,E., Gerber,S.I., Watson,J.T., Cooper,S.S. and Schneider,E.	Outbreak of respiratory illness associated with human adenovirus type 7 among persons attending Officer Candidates School, Quantico, Virginia, 2017	J. Infect. Dis. (2019) In press	Genbank
MH697604	Adenovirus B-7	Bautista-Gogel,J., Madsen,C.M., Lu,X., Sakthivel,S.K., Froh,I., Kamau,E., Gerber,S.I., Watson,J.T., Cooper,S.S. and Schneider,E.	Outbreak of respiratory illness associated with human adenovirus type 7 among persons attending Officer Candidates School, Quantico, Virginia, 2017	J. Infect. Dis. (2019) In press	Genbank
MH697605	Adenovirus B-7	Bautista-Gogel,J., Madsen,C.M., Lu,X., Sakthivel,S.K., Froh,I., Kamau,E., Gerber,S.I., Watson,J.T., Cooper,S.S. and Schneider,E.	Outbreak of respiratory illness associated with human adenovirus type 7 among persons attending Officer Candidates School, Quantico, Virginia, 2017	J. Infect. Dis. (2019) In press	Genbank
MH697606	Adenovirus B-7	Bautista-Gogel,J., Madsen,C.M., Lu,X., Sakthivel,S.K., Froh,I., Kamau,E., Gerber,S.I., Watson,J.T., Cooper,S.S. and Schneider,E.	Outbreak of respiratory illness associated with human adenovirus type 7 among persons attending Officer Candidates School, Quantico, Virginia, 2017	J. Infect. Dis. (2019) In press	Genbank
MH697607	Adenovirus B-7	Bautista-Gogel,J., Madsen,C.M., Lu,X., Sakthivel,S.K., Froh,I., Kamau,E., Gerber,S.I., Watson,J.T., Cooper,S.S. and Schneider,E.	Outbreak of respiratory illness associated with human adenovirus type 7 among persons attending Officer Candidates School, Quantico, Virginia, 2017	J. Infect. Dis. (2019) In press	Genbank
MH355567	Adenovirus B-7	Gao,Z., Tong,Y. and Tian,G.	Complete genome of Human adenovirus 7 BJ/CHN/2018	Unpublished	Genbank
MH262318	Adenovirus B-7	Killerby,M., Rozwadowski,F., Lu,X., Caulcrick-Grimes,M., McHugh,L., Haldeman,A., Fulton,T., Schneider,E., Sakthivel,S.K., Bhatnagar,J., Rabeneck,D.B., Zaki,S., Gerber,S.I. and Watson,J.T.	Respiratory Illness Associated With Emergent Human Adenovirus Genome Type 7d, New Jersey, 2016-2017	Open Forum Infect Dis 6, ofz017 (2019)	Genbank
MH262319	Adenovirus B-7	Killerby,M., Rozwadowski,F., Lu,X., Caulcrick-Grimes,M., McHugh,L., Haldeman,A., Fulton,T., Schneider,E., Sakthivel,S.K., Bhatnagar,J., Rabeneck,D.B., Zaki,S., Gerber,S.I. and Watson,J.T.	Respiratory Illness Associated With Emergent Human Adenovirus Genome Type 7d, New Jersey, 2016-2017	Open Forum Infect Dis 6, ofz017 (2019)	Genbank
MH262320	Adenovirus B-7	Killerby,M., Rozwadowski,F., Lu,X., Caulcrick-Grimes,M., McHugh,L., Haldeman,A., Fulton,T., Schneider,E., Sakthivel,S.K., Bhatnagar,J., Rabeneck,D.B., Zaki,S., Gerber,S.I. and Watson,J.T.	Respiratory Illness Associated With Emergent Human Adenovirus Genome Type 7d, New Jersey, 2016-2017	Open Forum Infect Dis 6, ofz017 (2019)	Genbank
MH262321	Adenovirus B-7	Killerby,M., Rozwadowski,F., Lu,X., Caulcrick-Grimes,M., McHugh,L., Haldeman,A., Fulton,T., Schneider,E., Sakthivel,S.K., Bhatnagar,J., Rabeneck,D.B., Zaki,S., Gerber,S.I. and Watson,J.T.	Respiratory Illness Associated With Emergent Human Adenovirus Genome Type 7d, New Jersey, 2016-2017	Open Forum Infect Dis 6, ofz017 (2019)	Genbank
MH262322	Adenovirus B-7	Killerby,M., Rozwadowski,F., Lu,X., Caulcrick-Grimes,M., McHugh,L., Haldeman,A., Fulton,T., Schneider,E., Sakthivel,S.K., Bhatnagar,J., Rabeneck,D.B., Zaki,S., Gerber,S.I. and Watson,J.T.	Respiratory Illness Associated With Emergent Human Adenovirus Genome Type 7d, New Jersey, 2016-2017	Open Forum Infect Dis 6, ofz017 (2019)	Genbank
MH262323	Adenovirus B-7	Killerby,M., Rozwadowski,F., Lu,X., Caulcrick-Grimes,M., McHugh,L., Haldeman,A., Fulton,T., Schneider,E., Sakthivel,S.K., Bhatnagar,J., Rabeneck,D.B., Zaki,S., Gerber,S.I. and Watson,J.T.	Respiratory Illness Associated With Emergent Human Adenovirus Genome Type 7d, New Jersey, 2016-2017	Open Forum Infect Dis 6, ofz017 (2019)	Genbank
MH262324	Adenovirus B-7	Killerby,M., Rozwadowski,F., Lu,X., Caulcrick-Grimes,M., McHugh,L., Haldeman,A., Fulton,T., Schneider,E., Sakthivel,S.K., Bhatnagar,J., Rabeneck,D.B., Zaki,S., Gerber,S.I. and Watson,J.T.	Respiratory Illness Associated With Emergent Human Adenovirus Genome Type 7d, New Jersey, 2016-2017	Open Forum Infect Dis 6, ofz017 (2019)	Genbank
MH262325	Adenovirus B-7	Killerby,M., Rozwadowski,F., Lu,X., Caulcrick-Grimes,M., McHugh,L., Haldeman,A., Fulton,T., Schneider,E., Sakthivel,S.K., Bhatnagar,J., Rabeneck,D.B., Zaki,S., Gerber,S.I. and Watson,J.T.	Respiratory Illness Associated With Emergent Human Adenovirus Genome Type 7d, New Jersey, 2016-2017	Open Forum Infect Dis 6, ofz017 (2019)	Genbank
MH262326	Adenovirus B-7	Killerby,M., Rozwadowski,F., Lu,X., Caulcrick-Grimes,M., McHugh,L., Haldeman,A., Fulton,T., Schneider,E., Sakthivel,S.K., Bhatnagar,J., Rabeneck,D.B., Zaki,S., Gerber,S.I. and Watson,J.T.	Respiratory Illness Associated With Emergent Human Adenovirus Genome Type 7d, New Jersey, 2016-2017	Open Forum Infect Dis 6, ofz017 (2019)	Genbank
MG696128	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696129	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696130	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
MG696131	Adenovirus B-7	Gong,T., Wei,X., Xu,L., Chen,L., Chen,Z., Shi,Y., Chen,Y., Li,J., Fang,J., Zhang,Y., Zhou,J., Xu,G., Liu,S., Chen,W. and Xiong,Y.	Adenovirus 7 genotype as a possible cause of a cluster severe Acute Respiratory Infections in Jiangxi province, China	Unpublished	Genbank
