Accession	Virus	Author	Publication_Title	Journal	Database
OK391228	OC43-A	Zhang,Z., Liu,W., Zhang,S., Wei,P., Zhang,L., Chen,D., Qiu,S., Li,X., Zhao,J., Shi,Y., Zhou,R., Wang,Y. and Zhao,J.	Two novel human coronavirus OC43 genotypes circulating in hospitalized children with pneumonia in China	Emerg Microbes Infect 11 (1), 168-171 (2022)	ViPR-BRC, Genbank
OK391227	OC43-A	Zhang,Z., Liu,W., Zhang,S., Wei,P., Zhang,L., Chen,D., Qiu,S., Li,X., Zhao,J., Shi,Y., Zhou,R., Wang,Y. and Zhao,J.	Two novel human coronavirus OC43 genotypes circulating in hospitalized children with pneumonia in China	Emerg Microbes Infect 11 (1), 168-171 (2022)	ViPR-BRC, Genbank
OK391238	OC43-A	Zhang,Z., Liu,W., Zhang,S., Wei,P., Zhang,L., Chen,D., Qiu,S., Li,X., Zhao,J., Shi,Y., Zhou,R., Wang,Y. and Zhao,J.	Two novel human coronavirus OC43 genotypes circulating in hospitalized children with pneumonia in China	Emerg Microbes Infect 11 (1), 168-171 (2022)	ViPR-BRC, Genbank
MN026164	OC43-A	Kamau,E., Luka,M.M., de Laurent,Z.R., Adema,I., Agoti,C.N. and Nokes,J.D.	Genome characterization of Human Coronavirus OC43 and NL63 associated with respiratory infections in children in Kilifi, Kenya	Unpublished	ViPR-BRC, Genbank
KF923895	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
MW559057	OC43-A	Xu,L., Zhang,S., Zhou,K., Zhu,X. and Cao,K.	Direct Submission	Submitted (30-JAN-2021) Department of Microbiology, Zhongshan School of Medicine, Sun Yat-sen University, Zhongshan 2 Road No. 74, Guangzhou, Guangdong Province 510080, China	ViPR-BRC, Genbank
KF530068	OC43-A	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530081	OC43-A	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530070	OC43-A	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530069	OC43-A	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530063	OC43-A	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530099	OC43-A	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530071	OC43-A	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530088	OC43-A	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530076	OC43-A	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530091	OC43-A	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530082	OC43-A	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530094	OC43-A	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530089	OC43-A	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530079	OC43-A	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530067	OC43-A	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530095	OC43-A	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530096	OC43-A	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530084	OC43-A	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530098	OC43-A	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MH828490	OC43-A	Lu,L., Robertson,G., Ashworth,J., Pham Hong,A., Shi,T., Ivens,A., Thwaites,G., Baker,S. and Woolhouse,M.	Epidemiology and Phylogenetic Analysis of Viral Respiratory Infections in Vietnam	Front Microbiol 11, 833 (2020)	ViPR-BRC, Genbank
OK391229	OC43-A	Zhang,Z., Liu,W., Zhang,S., Wei,P., Zhang,L., Chen,D., Qiu,S., Li,X., Zhao,J., Shi,Y., Zhou,R., Wang,Y. and Zhao,J.	Two novel human coronavirus OC43 genotypes circulating in hospitalized children with pneumonia in China	Emerg Microbes Infect 11 (1), 168-171 (2022)	ViPR-BRC, Genbank
KF923888	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF923887	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF923889	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF923886	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF923898	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
MN306043	OC43-A	Lin,M.J., Tait,A. and Greninger,A.L.	Genome sequences of clinical viruses from UW Virology	Unpublished	ViPR-BRC, Genbank
MW052042	OC43-A	Addetia,A., Phung,Q., Bradley,B.T., Lin,M.J., Zhu,H., Xie,H., Huang,M.L. and Greninger,A.L.	In Vivo Generation of BK and JC Polyomavirus Defective Viral Genomes in Human Urine Samples Associated with Higher Viral Loads	J Virol 95 (12), e00250-21 (2021)	ViPR-BRC, Genbank
OK073089	OC43-A	Shao,N., Zhang,T. and Yang,F.	Molecular Evolution of Human Coronavirus NL63, 229E, HKU1 and OC43 in Hospitalized Children in China	Unpublished	ViPR-BRC, Genbank
OK073091	OC43-A	Shao,N., Zhang,T. and Yang,F.	Molecular Evolution of Human Coronavirus NL63, 229E, HKU1 and OC43 in Hospitalized Children in China	Unpublished	ViPR-BRC, Genbank
OK073092	OC43-A	Shao,N., Zhang,T. and Yang,F.	Molecular Evolution of Human Coronavirus NL63, 229E, HKU1 and OC43 in Hospitalized Children in China	Unpublished	ViPR-BRC, Genbank
MN310476	OC43-A	Lin,M.J., Tait,A. and Greninger,A.L.	Genome sequences of clinical viruses from UW Virology	Unpublished	ViPR-BRC, Genbank
MT118668	OC43-A	Addetia,A. and Greninger,A.L.	Genome sequences of viral isolates from UW Virology	Unpublished	ViPR-BRC, Genbank
OK391226	OC43-A	Zhang,Z., Liu,W., Zhang,S., Wei,P., Zhang,L., Chen,D., Qiu,S., Li,X., Zhao,J., Shi,Y., Zhou,R., Wang,Y. and Zhao,J.	Two novel human coronavirus OC43 genotypes circulating in hospitalized children with pneumonia in China	Emerg Microbes Infect 11 (1), 168-171 (2022)	ViPR-BRC, Genbank
OK391225	OC43-A	Zhang,Z., Liu,W., Zhang,S., Wei,P., Zhang,L., Chen,D., Qiu,S., Li,X., Zhao,J., Shi,Y., Zhou,R., Wang,Y. and Zhao,J.	Two novel human coronavirus OC43 genotypes circulating in hospitalized children with pneumonia in China	Emerg Microbes Infect 11 (1), 168-171 (2022)	ViPR-BRC, Genbank
OK391223	OC43-A	Zhang,Z., Liu,W., Zhang,S., Wei,P., Zhang,L., Chen,D., Qiu,S., Li,X., Zhao,J., Shi,Y., Zhou,R., Wang,Y. and Zhao,J.	Two novel human coronavirus OC43 genotypes circulating in hospitalized children with pneumonia in China	Emerg Microbes Infect 11 (1), 168-171 (2022)	ViPR-BRC, Genbank
OK391224	OC43-A	Zhang,Z., Liu,W., Zhang,S., Wei,P., Zhang,L., Chen,D., Qiu,S., Li,X., Zhao,J., Shi,Y., Zhou,R., Wang,Y. and Zhao,J.	Two novel human coronavirus OC43 genotypes circulating in hospitalized children with pneumonia in China	Emerg Microbes Infect 11 (1), 168-171 (2022)	ViPR-BRC, Genbank
OK391222	OC43-A	Zhang,Z., Liu,W., Zhang,S., Wei,P., Zhang,L., Chen,D., Qiu,S., Li,X., Zhao,J., Shi,Y., Zhou,R., Wang,Y. and Zhao,J.	Two novel human coronavirus OC43 genotypes circulating in hospitalized children with pneumonia in China	Emerg Microbes Infect 11 (1), 168-171 (2022)	ViPR-BRC, Genbank
OK391221	OC43-A	Zhang,Z., Liu,W., Zhang,S., Wei,P., Zhang,L., Chen,D., Qiu,S., Li,X., Zhao,J., Shi,Y., Zhou,R., Wang,Y. and Zhao,J.	Two novel human coronavirus OC43 genotypes circulating in hospitalized children with pneumonia in China	Emerg Microbes Infect 11 (1), 168-171 (2022)	ViPR-BRC, Genbank
OK391230	OC43-A	Zhang,Z., Liu,W., Zhang,S., Wei,P., Zhang,L., Chen,D., Qiu,S., Li,X., Zhao,J., Shi,Y., Zhou,R., Wang,Y. and Zhao,J.	Two novel human coronavirus OC43 genotypes circulating in hospitalized children with pneumonia in China	Emerg Microbes Infect 11 (1), 168-171 (2022)	ViPR-BRC, Genbank
JN129834	OC43-A	Lau,S.K., Lee,P., Tsang,A.K., Yip,C.C., Tse,H., Lee,R.A., So,L.Y., Lau,Y.L., Chan,K.H., Woo,P.C. and Yuen,K.Y.	Molecular Epidemiology of Human Coronavirus OC43 Reveals Evolution of Different Genotypes over Time and Recent Emergence of a Novel Genotype due to Natural Recombination	J. Virol. 85 (21), 11325-11337 (2011)	ViPR-BRC, Genbank
KF923900	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF572818	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF923899	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF572817	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
JN129835	OC43-A	Lau,S.K., Lee,P., Tsang,A.K., Yip,C.C., Tse,H., Lee,R.A., So,L.Y., Lau,Y.L., Chan,K.H., Woo,P.C. and Yuen,K.Y.	Molecular Epidemiology of Human Coronavirus OC43 Reveals Evolution of Different Genotypes over Time and Recent Emergence of a Novel Genotype due to Natural Recombination	J. Virol. 85 (21), 11325-11337 (2011)	ViPR-BRC, Genbank
KF963235	OC43-A	Kin,N., Miszczak,F., Lin,W., Gouilh,M.A. and Vabret,A.	Genomic Analysis of 15 Human Coronaviruses OC43 (HCoV-OC43s) Circulating in France from 2001 to 2013 Reveals a High Intra-Specific Diversity with New Recombinant Genotypes	Viruses 7 (5), 2358-2377 (2015)	ViPR-BRC, Genbank
KF923905	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF923890	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF923920	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF572819	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF572861	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF923909	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF572850	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF923901	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF572852	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF923892	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF572846	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF923919	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF572860	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF923910	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF572851	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF923891	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF572844	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF923894	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF572847	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF923921	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF572864	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF572842	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF572863	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF923907	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF572848	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF923911	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF572853	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF923913	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF572855	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF923915	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF572857	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF923912	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF572854	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF923914	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF572856	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KF572843	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
KY554974	OC43-A	Ogimi,C., Greninger,A.L., Waghmare,A.A., Kuypers,J.M., Shean,R.C., Xie,H., Leisenring,W.M., Stevens-Ayers,T.L., Jerome,K.R., Englund,J.A. and Boeckh,M.	Prolonged Shedding of Human Coronavirus in Hematopoietic Cell Transplant Recipients: Risk Factors and Viral Genome Evolution	J Infect Dis 216 (2), 203-209 (2017)	ViPR-BRC, Genbank
KY554975	OC43-A	Ogimi,C., Greninger,A.L., Waghmare,A.A., Kuypers,J.M., Shean,R.C., Xie,H., Leisenring,W.M., Stevens-Ayers,T.L., Jerome,K.R., Englund,J.A. and Boeckh,M.	Prolonged Shedding of Human Coronavirus in Hematopoietic Cell Transplant Recipients: Risk Factors and Viral Genome Evolution	J Infect Dis 216 (2), 203-209 (2017)	ViPR-BRC, Genbank
KY674920	OC43-A	Ogimi,C., Greninger,A.L., Waghmare,A.A., Kuypers,J.M., Shean,R.C., Xie,H., Leisenring,W.M., Stevens-Ayers,T.L., Jerome,K.R., Englund,J.A. and Boeckh,M.	Prolonged Shedding of Human Coronavirus in Hematopoietic Cell Transplant Recipients: Risk Factors and Viral Genome Evolution	J Infect Dis 216 (2), 203-209 (2017)	ViPR-BRC, Genbank
KF923923	OC43-A	Zhang,Y., Ren,L. and Wang,J.	The evolution of human coronavirus OC43	Unpublished	ViPR-BRC, Genbank
KF572868	OC43-A	Zhang,Y., Li,J., Xiao,Y., Zhang,J., Wang,Y., Chen,L., Paranhos-Baccala,G., Ren,L. and Wang,J.	Genotype shift in human coronavirus OC43 and emergence of a novel genotype by natural recombination	J. Infect. (2014) In press	ViPR-BRC, Genbank
