Accession	Virus	Author	Publication_Title	Journal	Database
KF687315	Parainfluenza-1	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (19-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
JQ902009	Parainfluenza-1	Beck,E.T., He,J., Nelson,M.I., Bose,M.E., Fan,J., Kumar,S. and Henrickson,K.J.	Genome sequencing and phylogenetic analysis of 39 human parainfluenza virus type 1 strains isolated from 1997-2010	PLoS ONE 7 (9), E46048 (2012)	Genbank
JQ901999	Parainfluenza-1	Beck,E.T., He,J., Nelson,M.I., Bose,M.E., Fan,J., Kumar,S. and Henrickson,K.J.	Genome sequencing and phylogenetic analysis of 39 human parainfluenza virus type 1 strains isolated from 1997-2010	PLoS ONE 7 (9), E46048 (2012)	Genbank
JQ901996	Parainfluenza-1	Beck,E.T., He,J., Nelson,M.I., Bose,M.E., Fan,J., Kumar,S. and Henrickson,K.J.	Genome sequencing and phylogenetic analysis of 39 human parainfluenza virus type 1 strains isolated from 1997-2010	PLoS ONE 7 (9), E46048 (2012)	Genbank
JQ901988	Parainfluenza-1	Beck,E.T., He,J., Nelson,M.I., Bose,M.E., Fan,J., Kumar,S. and Henrickson,K.J.	Genome sequencing and phylogenetic analysis of 39 human parainfluenza virus type 1 strains isolated from 1997-2010	PLoS ONE 7 (9), E46048 (2012)	Genbank
MK167033	Parainfluenza-1	Greninger,A.L., Shean,R.C. and Makhsous,N.	Sequences from Viral Positives at UW Virology	Unpublished	Genbank
KY674940	Parainfluenza-1	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY967354	Parainfluenza-1	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
JQ902001	Parainfluenza-1	Beck,E.T., He,J., Nelson,M.I., Bose,M.E., Fan,J., Kumar,S. and Henrickson,K.J.	Genome sequencing and phylogenetic analysis of 39 human parainfluenza virus type 1 strains isolated from 1997-2010	PLoS ONE 7 (9), E46048 (2012)	Genbank
JQ902004	Parainfluenza-1	Beck,E.T., He,J., Nelson,M.I., Bose,M.E., Fan,J., Kumar,S. and Henrickson,K.J.	Genome sequencing and phylogenetic analysis of 39 human parainfluenza virus type 1 strains isolated from 1997-2010	PLoS ONE 7 (9), E46048 (2012)	Genbank
JQ902005	Parainfluenza-1	Beck,E.T., He,J., Nelson,M.I., Bose,M.E., Fan,J., Kumar,S. and Henrickson,K.J.	Genome sequencing and phylogenetic analysis of 39 human parainfluenza virus type 1 strains isolated from 1997-2010	PLoS ONE 7 (9), E46048 (2012)	Genbank
JQ901992	Parainfluenza-1	Beck,E.T., He,J., Nelson,M.I., Bose,M.E., Fan,J., Kumar,S. and Henrickson,K.J.	Genome sequencing and phylogenetic analysis of 39 human parainfluenza virus type 1 strains isolated from 1997-2010	PLoS ONE 7 (9), E46048 (2012)	Genbank
JQ902010	Parainfluenza-1	Beck,E.T., He,J., Nelson,M.I., Bose,M.E., Fan,J., Kumar,S. and Henrickson,K.J.	Genome sequencing and phylogenetic analysis of 39 human parainfluenza virus type 1 strains isolated from 1997-2010	PLoS ONE 7 (9), E46048 (2012)	Genbank
JQ902000	Parainfluenza-1	Beck,E.T., He,J., Nelson,M.I., Bose,M.E., Fan,J., Kumar,S. and Henrickson,K.J.	Genome sequencing and phylogenetic analysis of 39 human parainfluenza virus type 1 strains isolated from 1997-2010	PLoS ONE 7 (9), E46048 (2012)	Genbank
JQ901995	Parainfluenza-1	Beck,E.T., He,J., Nelson,M.I., Bose,M.E., Fan,J., Kumar,S. and Henrickson,K.J.	Genome sequencing and phylogenetic analysis of 39 human parainfluenza virus type 1 strains isolated from 1997-2010	PLoS ONE 7 (9), E46048 (2012)	Genbank
KX570602	Parainfluenza-1	Denson,J.L., Dinwiddie,D.L., Kennedy,J.L., Schwalm,K.C. and Burchiel,S.W.	Complete genome of novel human parainfluenza virus 1	Unpublished	Genbank
KY674966	Parainfluenza-1	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY674967	Parainfluenza-1	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
MH828705	Parainfluenza-1	Lu,L., Robertson,G., Ashworth,J., Pham Hong,A., Shi,T., Ivens,A., Thwaites,G., Baker,S. and Woolhouse,M.	Epidemiology and Phylogenetic Analysis of Viral Respiratory Infections in Vietnam	Front Microbiol 11, 833 (2020)	Genbank
KY674973	Parainfluenza-1	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
MH828704	Parainfluenza-1	Lu,L., Robertson,G., Ashworth,J., Pham Hong,A., Shi,T., Ivens,A., Thwaites,G., Baker,S. and Woolhouse,M.	Epidemiology and Phylogenetic Analysis of Viral Respiratory Infections in Vietnam	Front Microbiol 11, 833 (2020)	Genbank
KF687314	Parainfluenza-1	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Vabret,A., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (19-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF687311	Parainfluenza-1	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Venter,M., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (19-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
LC720862	Parainfluenza-1	Shirato,K., Kume,Y., Suwa,R., Kawase,M., Ono,T., Chishiki,M., Okabe,H., Norito,S., Sato,M., Sakuma,H., Suzuki,S., Hosoya,M., Takeda,M. and Hashimoto,K.	Isolation of parainfluenza viruses using air-liquid interface culture of human bronchial/tracheal epithelial cells or cultured cells	Unpublished	Genbank
LC654457	Parainfluenza-1	Shirato,K., Tomita,Y., Katoh,H., Yamada,S., Fukushi,S., Matsuyama,S. and Takeda,M.	Performance Evaluation of Real-Time RT-PCR Assays for the Detection of Severe Acute Respiratory Syndrome Coronavirus-2 Developed by the National Institute of Infectious Diseases, Japan	Jpn J Infect Dis 74 (5), 465-472 (2021)	Genbank
KF530213	Parainfluenza-1	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (31-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
MG773273	Parainfluenza-1	Goya,S., Valinotto,L.E., Tittarelli,E., Rojo,G.L., Nabaes Jodar,M.S., Greninger,A.L., Zaiat,J.J., Marti,M.A., Mistchenko,A.S. and Viegas,M.	An optimized methodology for whole genome sequencing of RNA respiratory viruses from nasopharyngeal aspirates	PLoS ONE 13 (6), e0199714 (2018)	Genbank
MT232426	Parainfluenza-1	Scotch,M., Halden,R.U., Denton,A., Sandrolini,H., Fontenele,R.S. and Varsani,A.	Complete genome of human respirovirus 1 from a nasopharyngeal swab collected in Arizona	Unpublished	Genbank
JQ902008	Parainfluenza-1	Beck,E.T., He,J., Nelson,M.I., Bose,M.E., Fan,J., Kumar,S. and Henrickson,K.J.	Genome sequencing and phylogenetic analysis of 39 human parainfluenza virus type 1 strains isolated from 1997-2010	PLoS ONE 7 (9), E46048 (2012)	Genbank
KF530209	Parainfluenza-1	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Vabret,A., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (31-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF530219	Parainfluenza-1	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Vabret,A., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (31-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF530195	Parainfluenza-1	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Venter,M., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (31-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF530210	Parainfluenza-1	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Vabret,A., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (31-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF530211	Parainfluenza-1	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (31-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF530214	Parainfluenza-1	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Venter,M., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (31-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF530224	Parainfluenza-1	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Vabret,A., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (31-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF530204	Parainfluenza-1	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Venter,M., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (31-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
MH006618	Parainfluenza-1	Linster,M., Do,L.A., Minh,N.N., Chen,Y., Zhe,Z., Tuan,T.A., Tuan,H.M., Su,Y.C., van Doorn,H.R., Moorthy,M. and Smith,G.J.	Clinical and Molecular Epidemiology of Human Parainfluenza Viruses 1-4 in Children from Viet Nam	Sci Rep 8 (1), 6833 (2018)	Genbank
