Accession	Virus	Author	Publication_Title	Journal	Database
KY674936	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY674935	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY674928	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
MH892410	Parainfluenza-3	Phan,M.V.T., Arron,G., GeurtsvanKessel,C.H., Huisman,R.C., Molenkamp,R., Koopmans,M.P.G. and Cotten,M.	Complete genome characterisation of 8 human parainfluenza viruses from the Netherlands	Unpublished	Genbank
KY674964	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KF530255	Parainfluenza-3	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (31-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KJ672527	Parainfluenza-3	Wentworth,D.E., Halpin,R.A., Bera,J., Lin,X., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Garcia,J., Laguna-Torres,V.A., Leguia,M., Benavides,J.G. and Halsey,E.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KJ672606	Parainfluenza-3	Wentworth,D.E., Halpin,R.A., Bera,J., Lin,X., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Garcia,J., Laguna-Torres,V.A., Leguia,M., Benavides,J.G. and Halsey,E.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KJ672615	Parainfluenza-3	Wentworth,D.E., Halpin,R.A., Bera,J., Lin,X., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Garcia,J., Laguna-Torres,V.A., Leguia,M., Benavides,J.G. and Halsey,E.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KJ672529	Parainfluenza-3	Wentworth,D.E., Halpin,R.A., Bera,J., Lin,X., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Garcia,J., Laguna-Torres,V.A., Leguia,M., Benavides,J.G. and Halsey,E.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KJ672556	Parainfluenza-3	Wentworth,D.E., Halpin,R.A., Bera,J., Lin,X., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Garcia,J., Laguna-Torres,V.A., Leguia,M., Benavides,J.G. and Halsey,E.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KJ672534	Parainfluenza-3	Wentworth,D.E., Halpin,R.A., Bera,J., Lin,X., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Garcia,J., Laguna-Torres,V.A., Leguia,M., Benavides,J.G. and Halsey,E.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KJ672601	Parainfluenza-3	Wentworth,D.E., Halpin,R.A., Bera,J., Lin,X., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Garcia,J., Laguna-Torres,V.A., Leguia,M., Benavides,J.G. and Halsey,E.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KJ672573	Parainfluenza-3	Wentworth,D.E., Halpin,R.A., Bera,J., Lin,X., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Garcia,J., Laguna-Torres,V.A., Leguia,M., Benavides,J.G. and Halsey,E.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KJ672572	Parainfluenza-3	Wentworth,D.E., Halpin,R.A., Bera,J., Lin,X., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Garcia,J., Laguna-Torres,V.A., Leguia,M., Benavides,J.G. and Halsey,E.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KJ672540	Parainfluenza-3	Wentworth,D.E., Halpin,R.A., Bera,J., Lin,X., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Garcia,J., Laguna-Torres,V.A., Leguia,M., Benavides,J.G. and Halsey,E.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KJ672545	Parainfluenza-3	Wentworth,D.E., Halpin,R.A., Bera,J., Lin,X., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Garcia,J., Laguna-Torres,V.A., Leguia,M., Benavides,J.G. and Halsey,E.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KJ672558	Parainfluenza-3	Wentworth,D.E., Halpin,R.A., Bera,J., Lin,X., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Garcia,J., Laguna-Torres,V.A., Leguia,M., Benavides,J.G. and Halsey,E.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KJ672594	Parainfluenza-3	Wentworth,D.E., Halpin,R.A., Bera,J., Lin,X., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Garcia,J., Laguna-Torres,V.A., Leguia,M., Benavides,J.G. and Halsey,E.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
MF973173	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
MF973171	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY973598	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY973574	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY973573	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY674929	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY973583	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
MF973189	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
MF973185	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KJ672546	Parainfluenza-3	Wentworth,D.E., Halpin,R.A., Bera,J., Lin,X., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Garcia,J., Laguna-Torres,V.A., Leguia,M., Benavides,J.G. and Halsey,E.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KJ672616	Parainfluenza-3	Wentworth,D.E., Halpin,R.A., Bera,J., Lin,X., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Garcia,J., Laguna-Torres,V.A., Leguia,M., Benavides,J.G. and Halsey,E.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
MH828696	Parainfluenza-3	Lu,L., Robertson,G., Ashworth,J., Pham Hong,A., Shi,T., Ivens,A., Thwaites,G., Baker,S. and Woolhouse,M.	Epidemiology and Phylogenetic Analysis of Viral Respiratory Infections in Vietnam	Front Microbiol 11, 833 (2020)	Genbank
MH828697	Parainfluenza-3	Lu,L., Robertson,G., Ashworth,J., Pham Hong,A., Shi,T., Ivens,A., Thwaites,G., Baker,S. and Woolhouse,M.	Epidemiology and Phylogenetic Analysis of Viral Respiratory Infections in Vietnam	Front Microbiol 11, 833 (2020)	Genbank
KF687327	Parainfluenza-3	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Noyola,D.E., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (19-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF530250	Parainfluenza-3	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Noyola,D.E., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (31-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF687324	Parainfluenza-3	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Noyola,D.E., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (19-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF687326	Parainfluenza-3	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Noyola,D.E., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (19-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF687329	Parainfluenza-3	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Noyola,D.E., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (19-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF530256	Parainfluenza-3	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (31-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF687328	Parainfluenza-3	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Noyola,D.E., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (19-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF687348	Parainfluenza-3	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (19-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF530232	Parainfluenza-3	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (31-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
MF973170	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY779610	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY779604	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY779596	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY779598	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY779601	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY779597	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY779611	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY779595	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY779603	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY779594	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY779607	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY779609	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY779605	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY779602	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY933416	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY933417	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY933408	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY933405	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY973547	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY933403	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY973555	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
MF118147	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY933406	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY973548	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY933407	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY933404	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
MF118145	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY973551	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY973559	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY973563	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
MF118146	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY973549	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY973552	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY973562	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
MF118140	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
MF118141	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY973554	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KX574710	Parainfluenza-3	Greninger,A.L.	Rapid metagenomic next-generation sequencing to inform viral infection control in real-time	Unpublished	Genbank
KX574709	Parainfluenza-3	Greninger,A.L.	Rapid metagenomic next-generation sequencing to inform viral infection control in real-time	Unpublished	Genbank
KY369862	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Direct Submission	Submitted (16-DEC-2016) Lab Medicine, UW, 1616 Eastlake Avenue, Suite 320, Seattle, WA 98102, USA	Genbank
KY674977	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY674979	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY779616	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	genome sequences of viral positives at UW Virology	Unpublished	Genbank
KJ672613	Parainfluenza-3	Wentworth,D.E., Halpin,R.A., Bera,J., Lin,X., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Garcia,J., Laguna-Torres,V.A., Leguia,M., Benavides,J.G. and Halsey,E.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF687331	Parainfluenza-3	Lorenzi,H., Town,C., Halpin,R., Bera,J., Ransier,A., Fedorova,N., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Rebuffo-Scheer,C., Fan,J., He,J., Kehl,S.C., Lederboer,N., Jurgens,L.A., Bose,M.E., Beck,E.T., Kumar,S., Noyola,D.E., Wentworth,D.E. and Henrickson,K.J.	Direct Submission	Submitted (19-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KY973579	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY684744	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY684747	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY973576	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY986643	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY369863	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Direct Submission	Submitted (16-DEC-2016) Lab Medicine, UW, 1616 Eastlake Avenue, Suite 320, Seattle, WA 98102, USA	Genbank
KY674981	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY973567	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY973561	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY933412	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY973557	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
KY933410	Parainfluenza-3	Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	Genbank
